,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
244,Jonathan Isaac,ORL,8,6,2,10.0,3.6,2.0,55.2,5.4,67.4,0.4,72.5,3.5
245,Jonathan Kuminga,GSW,43,24,19,19.5,3.1,1.1,36.1,6.3,49.3,0.7,55.0,7.0
246,Jordan Clarkson,UTA,55,27,28,32.3,4.0,1.0,24.2,7.2,55.2,0.4,58.6,8.2
247,Jordan Goodwin,WAS,39,14,25,18.4,3.3,1.2,36.4,5.9,56.1,0.5,61.7,7.2
248,Jordan Hall,SAS,9,1,8,9.2,1.3,0.3,25.0,2.1,63.2,0.0,63.2,12.2
249,Jordan McLaughlin,MIN,21,12,9,15.3,1.5,0.4,28.1,3.4,45.1,0.3,49.2,9.1
250,Jordan Nwora,IND,38,26,12,15.7,3.1,0.7,22.2,4.8,63.9,0.3,68.8,7.0
251,Jordan Poole,GSW,54,27,27,30.5,2.8,0.6,20.0,5.6,49.2,0.4,53.4,9.6
252,Jordan Schakel,WAS,2,0,2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,Jose Alvarado,NOP,55,29,26,21.6,2.4,0.6,25.4,4.7,51.7,0.5,57.3,9.4
254,Josh Christopher,HOU,37,7,30,9.7,1.1,0.3,30.0,2.5,44.0,0.2,48.2,9.9
255,Josh Giddey,OKC,49,21,28,31.0,7.9,2.5,32.0,12.9,61.2,0.7,64.5,6.4
256,Josh Green,DAL,36,19,17,23.6,2.6,0.6,21.5,5.3,48.9,0.5,53.8,8.7
257,Josh Hart,NYK,51,25,26,33.4,8.2,2.6,31.7,13.5,60.3,1.2,66.0,7.0
258,Josh Minott,MIN,10,5,5,6.7,2.2,0.7,31.8,2.9,75.9,0.1,78.6,5.6
259,Josh Okogie,PHX,47,23,24,13.5,3.0,1.6,51.7,5.2,58.4,0.3,61.9,6.5
260,Josh Richardson,NOP,41,11,30,23.8,2.8,0.6,19.8,5.3,53.2,0.5,58.9,8.1
261,Joshua Primo,SAS,4,3,1,23.3,3.3,0.3,7.7,8.0,40.6,1.0,46.4,11.8
262,Jrue Holiday,MIL,44,32,12,32.9,5.2,1.4,27.0,9.2,57.1,0.5,60.4,8.5
263,Juan Toscano-Anderson,UTA,30,12,18,12.2,2.0,0.5,23.0,4.0,51.3,0.3,55.5,6.1
264,Juancho Hernangomez,TOR,41,20,21,14.8,3.0,0.7,23.8,5.3,56.5,0.5,62.9,6.7
265,Julian Champagnie,PHI,2,2,0,3.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
266,Julius Randle,NYK,56,30,26,35.9,10.9,3.6,33.5,17.1,63.7,1.0,67.6,5.0
267,Justin Champagnie,TOR,3,2,1,3.6,1.3,0.7,50.0,2.0,66.7,0.3,80.0,4.7
268,Justin Holiday,HOU,28,12,16,14.7,0.8,0.3,34.8,1.9,42.6,0.2,47.9,7.5
269,Justin Jackson,OKC,23,15,8,4.7,0.7,0.2,23.5,1.2,63.0,0.1,68.0,10.6
270,Justise Winslow,POR,29,15,14,26.8,5.0,2.0,40.0,9.7,51.4,0.9,56.4,5.7
271,Jusuf Nurkic,POR,45,23,22,27.3,9.4,4.3,45.4,16.7,56.5,1.2,60.8,4.3
272,KZ Okpala,SAC,35,19,16,7.1,1.0,0.3,32.4,2.1,47.2,0.2,53.1,7.2
273,Kai Jones,CHA,27,6,21,8.8,1.9,0.7,36.5,3.7,51.5,0.3,55.9,6.0
274,Karl-Anthony Towns,MIN,21,10,11,33.8,8.2,3.0,36.0,13.2,62.1,0.7,65.6,6.2
275,Kawhi Leonard,LAC,32,21,11,32.2,6.1,1.9,31.8,9.8,61.9,0.7,66.8,7.5
276,Keegan Murray,SAC,52,30,22,29.6,4.6,1.5,32.2,7.8,59.2,0.6,64.2,7.2
277,Keita Bates-Diop,SAS,40,10,30,19.4,3.3,1.3,38.9,5.2,63.0,0.5,68.9,6.7
278,Keldon Johnson,SAS,48,13,35,32.6,4.8,1.1,23.3,8.5,57.0,0.6,61.4,6.3
279,Kelly Olynyk,UTA,44,20,24,27.9,5.0,1.9,38.5,10.1,49.8,1.0,55.1,5.8
280,Kelly Oubre Jr.,CHA,35,10,25,32.6,5.1,1.5,29.6,8.7,58.7,0.5,62.2,7.6
281,Kemba Walker,DAL,9,5,4,16.0,1.8,0.4,25.0,3.6,50.0,0.2,53.3,8.2
282,Kendall Brown,IND,6,1,5,6.7,1.0,0.5,50.0,2.2,46.2,0.5,60.0,10.1
283,Kendrick Nunn,WAS,46,22,24,14.2,1.5,0.2,12.7,2.8,55.0,0.1,57.3,9.8
284,Kennedy Chandler,MEM,23,14,9,9.6,1.3,0.3,20.0,2.5,52.6,0.2,57.7,7.8
285,Kenneth Lofton Jr.,MEM,7,4,3,4.2,0.6,0.3,50.0,1.3,44.4,0.0,44.4,3.8
286,Kenrich Williams,OKC,46,24,22,22.3,4.9,2.2,45.6,8.7,56.2,0.6,60.3,5.9
287,Kentavious Caldwell-Pope,DEN,53,37,16,31.3,2.9,0.5,18.6,5.1,58.0,0.3,61.7,10.3
288,Kenyon Martin Jr.,HOU,55,13,42,26.0,5.5,2.0,36.6,8.5,65.0,0.4,68.1,6.5
289,Keon Ellis,SAC,7,4,3,4.4,1.0,0.3,28.6,1.6,63.6,0.0,63.6,10.1
290,Keon Johnson,POR,25,11,14,10.5,1.4,0.5,35.3,2.6,53.1,0.2,58.6,11.0
291,Kessler Edwards,SAC,14,5,9,5.7,1.0,0.4,35.7,1.9,53.8,0.5,73.7,8.3
292,Kevin Durant,PHX,39,26,13,36.0,6.7,2.1,30.9,10.6,63.1,0.8,68.4,6.7
293,Kevin Huerter,SAC,51,28,23,30.3,3.3,0.6,18.7,5.7,57.4,0.5,62.9,8.2
294,Kevin Knox II,POR,42,8,34,14.1,2.6,0.9,33.3,4.3,59.3,0.3,64.3,5.8
295,Kevin Love,CLE,41,24,17,20.0,6.8,2.6,37.5,10.4,65.9,0.6,70.2,4.4
296,Kevin Porter Jr.,HOU,40,10,30,34.0,5.5,1.4,25.7,8.9,61.6,0.4,64.1,8.2
297,Kevon Harris,ORL,27,10,17,12.4,2.0,0.8,41.5,4.4,44.9,0.1,46.5,7.8
298,Kevon Looney,GSW,54,27,27,23.2,8.5,3.7,43.5,13.9,61.3,0.9,65.4,4.8
299,Khem Birch,SAS,20,9,11,8.1,1.3,0.3,24.0,2.7,46.3,0.3,52.1,5.6
300,Khris Middleton,MIL,16,13,3,21.2,3.4,0.7,20.4,7.1,47.8,1.1,56.8,6.8
301,Killian Hayes,DET,51,13,38,26.5,2.7,0.5,18.0,5.2,52.3,0.5,57.2,9.5
302,Kira Lewis Jr.,NOP,11,5,6,11.1,2.0,0.2,9.1,3.2,62.9,0.1,64.7,9.1
303,Klay Thompson,GSW,42,22,20,33.0,4.0,0.8,21.1,6.5,60.6,0.4,64.3,9.3
304,Kristaps Porzingis,WAS,46,19,27,32.6,8.6,3.8,44.3,14.2,60.7,1.0,65.1,5.1
305,Kyle Anderson,MIN,45,24,21,26.2,4.7,1.6,33.2,8.0,58.8,0.3,61.0,7.3
306,Kyle Kuzma,WAS,51,24,27,34.9,7.6,2.0,26.7,11.3,67.0,0.7,71.5,5.8
307,Kyle Lowry,MIA,44,22,22,33.3,4.3,1.0,22.1,9.9,43.6,1.1,49.2,8.3
308,Kyrie Irving,DAL,41,25,16,36.9,5.1,1.2,24.5,8.8,57.5,0.6,61.4,8.6
309,LaMelo Ball,CHA,29,8,21,35.0,5.9,1.4,23.8,10.1,58.7,0.6,62.5,7.5
310,Lamar Stevens,CLE,40,25,15,18.3,3.1,1.0,30.9,5.5,56.4,0.5,61.5,5.1
311,Landry Shamet,PHX,30,14,16,21.4,1.7,0.5,27.5,3.4,50.0,0.3,54.3,9.8
312,Larry Nance Jr.,NOP,46,23,23,22.6,6.0,2.8,47.1,10.9,55.5,0.8,59.8,5.2
313,Lauri Markkanen,UTA,51,25,26,34.1,8.6,3.3,38.7,13.1,65.7,0.6,68.8,5.6
314,LeBron James,LAL,44,21,23,36.4,8.5,2.5,29.8,12.7,66.6,1.0,72.3,6.0
315,Leandro Bolmaro,UTA,14,8,6,4.9,0.5,0.4,71.4,1.6,30.4,0.1,31.8,8.8
316,Lindy Waters III,OKC,20,9,11,11.5,1.7,0.6,36.4,3.2,52.4,0.2,55.9,8.2
317,Lonnie Walker IV,LAL,39,15,24,28.0,2.2,0.4,16.3,3.7,60.1,0.2,63.2,10.0
318,Luguentz Dort,OKC,47,23,24,30.3,4.2,1.7,39.2,8.4,50.1,0.6,53.8,7.3
319,Luka Doncic,DAL,47,28,19,36.5,8.9,2.6,28.8,13.9,63.6,0.9,68.0,5.9
320,Luka Garza,MIN,21,13,8,9.7,2.5,1.5,59.6,5.1,48.6,0.7,56.5,4.5
321,Luke Kennard,MEM,35,20,15,20.7,2.4,0.3,13.3,4.1,58.5,0.3,62.9,9.0
322,Luke Kornet,BOS,47,31,16,12.1,3.0,1.8,59.6,5.6,53.4,0.4,57.6,5.2
323,Malachi Flynn,TOR,39,19,20,14.0,1.5,0.2,11.9,2.5,59.6,0.3,67.0,11.3
324,Malaki Branham,SAS,40,8,32,20.9,1.9,0.2,9.2,3.7,51.7,0.3,56.3,8.9
325,Malcolm Brogdon,BOS,47,33,14,25.1,4.2,1.2,28.3,7.4,56.9,0.7,62.9,8.0
326,Malcolm Hill,CHI,3,3,0,0.4,0.3,0.0,0.0,0.3,100.0,0.0,100.0,11.5
327,Malik Beasley,LAL,55,27,28,26.8,3.6,0.7,19.3,6.0,59.7,0.6,65.9,8.2
328,Malik Monk,SAC,53,31,22,22.7,2.6,0.5,18.8,4.2,61.3,0.2,64.2,9.8
329,Mamadi Diakite,CLE,16,12,4,6.2,0.8,0.3,33.3,1.9,38.7,0.3,46.2,6.3
330,MarJon Beauchamp,MIL,36,23,13,14.6,2.4,0.6,25.6,4.2,56.6,0.2,59.3,8.3
331,Marcus Morris Sr.,LAC,50,27,23,28.9,4.4,1.1,24.9,7.3,60.7,0.4,64.4,7.0
332,Marcus Smart,BOS,41,30,11,32.5,3.4,1.1,33.6,7.1,48.3,0.9,54.9,9.4
333,Mark Williams,CHA,25,8,17,14.0,5.2,2.8,53.8,8.2,63.7,0.6,68.8,4.3
334,Markelle Fultz,ORL,35,18,17,28.7,3.8,1.3,33.8,7.7,49.3,0.5,52.8,7.2
335,Markieff Morris,DAL,27,16,11,10.6,2.2,1.0,47.5,3.5,62.8,0.3,68.6,7.5
336,Marko Simonovic,CHI,1,0,1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Marvin Bagley III,DET,25,6,19,21.3,5.9,2.9,49.3,9.2,64.1,0.3,66.1,4.3
338,Mason Plumlee,LAC,56,15,41,28.5,9.7,4.7,48.6,17.9,54.1,1.8,60.0,4.4
339,Matisse Thybulle,POR,49,32,17,12.1,1.3,0.2,17.5,2.2,57.3,0.1,60.0,8.9
340,Matt Ryan,MIN,32,14,18,9.5,0.8,0.2,20.0,1.4,55.6,0.1,58.1,8.9
341,Matthew Dellavedova,SAC,23,13,10,6.3,0.3,0.1,25.0,0.8,44.4,0.2,57.1,7.9
342,Max Christie,LAL,34,14,20,14.5,2.1,0.4,20.8,3.5,61.0,0.1,63.7,6.5
343,Max Strus,MIA,53,28,25,29.6,3.6,1.1,31.1,6.4,56.4,0.5,61.7,8.1
344,Maxi Kleber,DAL,22,13,9,25.7,3.5,1.6,46.2,7.0,51.0,0.6,55.7,6.1
345,McKinley Wright IV,DAL,18,10,8,10.0,1.4,0.3,20.0,3.0,46.3,0.2,50.0,9.0
346,Mfiondu Kabengele,BOS,2,1,1,7.0,2.5,1.5,60.0,5.5,45.5,0.0,45.5,4.6
347,Micah Potter,UTA,3,2,1,4.8,1.0,0.3,33.3,2.0,50.0,0.3,60.0,2.3
348,Michael Foster Jr.,PHI,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,Michael Porter Jr.,DEN,39,27,12,29.1,5.3,1.6,30.8,9.2,57.9,0.7,63.0,5.6
350,Mikal Bridges,BKN,56,30,26,36.4,4.3,1.3,30.9,7.9,55.1,0.7,60.8,8.2
351,Mike Conley,MIN,43,22,21,29.7,2.5,0.4,15.0,5.1,48.4,0.4,53.0,9.7
352,Mike Muscala,BOS,43,20,23,14.5,3.1,1.3,43.0,6.2,50.8,0.6,55.8,5.7
353,Miles McBride,NYK,44,24,20,13.1,0.9,0.2,17.9,2.2,39.8,0.2,43.8,10.5
354,Mitchell Robinson,NYK,38,21,17,26.9,8.9,5.6,62.4,15.5,57.5,0.9,61.0,5.0
355,Mo Bamba,LAL,40,18,22,17.0,4.6,2.1,44.6,8.7,52.9,0.8,57.9,4.4
356,Monte Morris,WAS,46,22,24,28.3,3.3,0.4,11.2,5.5,60.1,0.5,66.1,9.8
357,Montrezl Harrell,PHI,49,31,18,12.7,2.8,1.6,56.5,5.9,47.9,0.3,50.2,5.2
358,Moritz Wagner,ORL,35,17,18,21.3,4.9,1.8,37.2,9.1,53.8,0.9,59.3,5.8
359,Moses Brown,LAC,34,16,18,8.5,4.1,2.3,56.8,6.9,59.7,0.4,63.8,3.6
360,Moses Moody,GSW,40,20,20,14.6,1.7,0.5,26.9,3.4,49.6,0.3,54.0,8.1
361,Moussa Diabate,LAC,15,7,8,10.9,2.9,1.8,61.4,7.2,40.7,1.1,48.4,4.7
362,Myles Turner,IND,47,22,25,29.9,8.1,3.6,44.1,15.6,52.1,1.4,57.4,4.8
363,Naji Marshall,NOP,51,27,24,25.1,3.7,0.9,24.5,6.7,54.7,0.8,61.8,6.5
364,Nassir Little,POR,34,18,16,16.2,2.3,0.6,26.6,4.9,47.3,0.6,53.4,6.4
365,Nathan Knight,MIN,32,16,16,8.3,1.6,0.6,36.0,3.2,49.0,0.2,52.1,5.1
366,Naz Reid,MIN,50,24,26,17.9,4.8,1.9,40.4,8.3,58.0,0.3,60.5,5.4
367,Neemias Queta,SAC,4,1,3,6.1,2.3,1.5,66.7,4.0,56.3,0.3,60.0,5.6
368,Nerlens Noel,DET,14,2,12,10.8,2.6,0.9,35.1,4.5,58.7,0.2,61.7,5.5
369,Nic Claxton,BKN,51,29,22,29.7,9.2,3.5,38.5,15.5,59.4,1.0,63.7,4.5
370,Nick Richards,CHA,41,10,31,17.0,5.6,2.5,44.5,11.8,47.5,0.9,51.2,3.9
371,Nickeil Alexander-Walker,MIN,36,18,18,14.7,1.6,0.4,25.4,3.0,55.1,0.1,57.3,8.9
372,Nicolas Batum,LAC,55,31,24,21.9,4.3,1.5,35.6,6.8,63.1,0.7,70.4,6.6
373,Nikola Jokic,DEN,48,35,13,33.6,11.3,5.2,46.0,17.7,64.0,1.1,68.4,4.3
374,Nikola Jovic,MIA,15,7,8,13.6,2.1,1.0,48.4,4.5,46.3,0.7,54.4,5.5
375,Nikola Vucevic,CHI,54,25,29,33.9,11.3,4.3,37.8,17.6,64.2,1.0,68.1,4.6
376,Noah Vonleh,BOS,23,17,6,7.5,2.1,1.0,45.8,4.1,50.5,0.3,53.9,5.6
377,Norman Powell,LAC,48,26,22,25.9,3.1,0.6,18.7,5.8,54.3,0.5,59.5,9.0
378,O.G. Anunoby,TOR,45,21,24,35.8,5.5,2.1,38.7,10.5,52.7,0.9,57.4,7.0
379,Obi Toppin,NYK,41,20,21,15.1,3.3,0.9,27.9,5.2,63.8,0.3,67.7,5.7
380,Ochai Agbaji,UTA,33,19,14,13.7,1.7,0.7,41.8,3.5,47.0,0.2,49.1,10.2
381,Onyeka Okongwu,ATL,54,28,26,24.2,7.5,3.7,50.1,13.2,56.6,0.8,60.1,5.5
382,Orlando Robinson,MIA,25,15,10,14.2,4.1,2.0,47.6,9.3,44.4,0.9,49.0,4.4
383,Oshae Brissett,IND,48,21,27,16.2,3.4,1.3,37.4,6.3,53.6,0.5,58.6,5.9
384,Otto Porter Jr.,TOR,8,4,4,18.3,2.4,0.8,31.6,4.3,55.9,0.4,61.3,6.4
385,Ousmane Dieng,OKC,19,8,11,15.0,2.6,0.7,28.6,4.9,52.1,0.3,55.7,8.0
386,P.J. Tucker,PHI,51,32,19,26.1,3.9,1.2,31.3,8.1,48.9,0.7,53.7,7.3
387,P.J. Washington,CHA,55,15,40,32.8,4.5,1.3,28.9,8.3,54.7,0.5,58.6,7.4
388,PJ Dozier,SAC,4,4,0,2.6,0.5,0.0,0.0,1.0,50.0,0.0,50.0,7.8
389,Paolo Banchero,ORL,49,20,29,33.7,6.7,2.2,33.3,11.6,57.7,0.8,62.0,6.4
390,Pascal Siakam,TOR,46,21,25,37.5,8.0,2.5,31.3,12.9,61.7,0.8,65.8,5.9
391,Pat Connaughton,MIL,39,26,13,25.2,4.9,1.2,25.0,7.9,61.9,0.8,68.8,5.9
392,Patrick Baldwin Jr.,GSW,15,5,10,8.5,1.4,0.5,33.3,2.0,70.0,0.1,75.0,5.6
393,Patrick Beverley,ORL,45,21,24,26.9,3.1,0.7,22.9,5.7,54.7,0.4,59.3,8.1
394,Patrick Williams,CHI,54,25,29,28.9,4.4,1.5,34.0,7.9,55.0,0.6,59.9,5.8
395,Patty Mills,BKN,35,18,17,13.5,1.0,0.0,0.0,1.9,51.5,0.1,54.0,14.2
396,Paul George,LAC,41,25,16,34.3,6.1,1.1,18.5,10.6,57.5,0.9,62.6,7.3
397,Paul Reed,PHI,40,24,16,9.4,3.2,1.6,48.8,5.7,55.7,0.3,58.3,5.4
398,Payton Pritchard,BOS,39,28,11,12.4,1.5,0.5,30.5,3.0,50.0,0.3,55.7,7.3
399,Peyton Watson,DEN,10,6,4,3.6,0.8,0.1,12.5,1.3,61.5,0.0,61.5,9.0
400,Precious Achiuwa,TOR,32,17,15,22.8,6.5,2.9,45.4,10.8,59.7,0.8,64.3,5.4
401,Quentin Grimes,NYK,45,24,21,30.5,3.5,1.0,29.1,5.9,59.4,0.5,65.0,8.2
402,R.J. Hampton,ORL,26,7,19,13.9,1.5,0.4,28.2,2.7,55.7,0.1,58.2,8.0
403,RJ Barrett,NYK,49,25,24,34.9,5.3,1.0,19.1,9.6,56.0,0.8,60.8,7.6
404,Raul Neto,CLE,37,25,12,10.5,0.9,0.2,17.1,1.7,55.6,0.1,57.4,11.7
405,Reggie Bullock,DAL,54,29,25,30.0,3.5,0.8,23.4,5.9,58.6,0.5,64.4,9.3
406,Reggie Jackson,CHA,52,28,24,25.7,2.2,0.4,19.0,4.5,49.8,0.5,56.3,9.7
407,Richaun Holmes,SAC,33,16,17,9.1,2.2,1.0,47.9,4.6,47.0,0.5,52.2,5.4
408,Ricky Rubio,CLE,12,8,4,16.3,2.6,0.5,19.4,4.3,59.6,0.2,62.0,9.4
409,Robert Covington,LAC,35,15,20,15.9,3.7,1.4,38.2,6.5,57.7,0.5,62.4,5.9
410,Robert Williams III,BOS,20,13,7,23.5,8.4,4.4,52.4,13.1,64.1,0.8,68.3,5.4
411,Robin Lopez,CLE,29,21,8,8.1,1.4,0.9,62.5,3.1,44.9,0.4,51.3,5.3
412,Rodney McGruder,DET,20,2,18,10.7,1.4,0.4,25.9,2.4,57.4,0.3,64.3,9.1
413,Romeo Langford,SAS,31,10,21,20.3,2.9,1.7,58.2,5.0,58.3,0.4,63.2,6.9
414,Ron Harper Jr.,TOR,3,2,1,3.1,0.7,0.0,0.0,1.0,66.7,0.0,66.7,4.9
415,Royce O'Neale,BKN,52,30,22,34.1,4.8,1.3,27.5,9.4,51.5,0.9,57.0,6.8
416,Rudy Gay,UTA,41,21,20,14.6,3.0,1.0,34.1,5.0,60.0,0.2,62.8,6.7
417,Rudy Gobert,MIN,47,22,25,30.4,11.4,4.7,41.0,19.7,57.9,1.1,61.4,4.3
418,Rui Hachimura,LAL,38,20,18,24.9,4.7,1.7,36.2,7.6,61.5,0.7,67.6,6.1
419,Russell Westbrook,UTA,52,25,27,28.7,6.2,1.8,28.7,10.1,60.9,0.7,65.1,6.2
420,Ryan Arcidiacono,POR,11,7,4,2.4,0.4,0.0,0.0,0.7,50.0,0.1,57.1,7.1
421,Ryan Rollins,GSW,12,5,7,5.2,1.0,0.4,41.7,1.7,60.0,0.1,63.2,6.6
422,Saben Lee,PHX,17,10,7,15.5,1.9,0.4,21.9,3.9,48.5,0.4,54.2,8.6
423,Saddiq Bey,ATL,51,12,39,28.9,4.6,1.0,22.7,7.6,60.1,0.5,63.8,8.2
424,Sam Hauser,BOS,53,37,16,14.7,2.5,0.5,20.7,4.4,57.4,0.4,63.1,6.4
425,Sandro Mamukelashvili,MIL,22,15,7,8.5,2.2,0.8,37.5,4.1,53.3,0.2,55.8,6.1
426,Santi Aldama,MEM,51,30,21,22.0,4.7,1.4,30.4,8.0,59.1,0.7,65.0,6.0
427,Scottie Barnes,TOR,53,24,29,35.1,7.2,2.9,40.2,12.2,59.4,0.9,64.0,6.1
428,Scotty Pippen Jr.,LAL,6,1,5,5.3,0.7,0.2,25.0,1.7,40.0,0.2,44.4,14.6
429,Serge Ibaka,IND,16,11,5,11.6,2.8,1.6,56.8,5.6,48.9,0.3,51.8,4.1
430,Seth Curry,BKN,39,26,13,23.2,2.0,0.2,9.1,3.6,54.2,0.3,58.8,10.1
431,Shaedon Sharpe,POR,54,26,28,19.9,2.5,0.6,24.3,4.8,52.1,0.6,58.9,7.6
432,Shai Gilgeous-Alexander,OKC,50,23,27,35.4,4.7,1.3,28.3,8.5,55.1,0.5,58.5,8.8
433,Shake Milton,PHI,49,34,15,22.1,2.9,0.7,24.3,5.2,54.9,0.3,58.6,8.9
434,Simone Fontecchio,UTA,27,15,12,8.7,1.1,0.5,44.8,2.5,42.6,0.4,50.0,9.0
435,Spencer Dinwiddie,BKN,54,29,25,34.2,3.1,0.5,16.7,5.8,53.3,0.4,56.9,9.2
436,Stanley Johnson,SAS,27,5,22,15.2,3.0,0.8,27.5,5.4,54.4,0.3,57.6,6.0
437,Stephen Curry,GSW,37,19,18,34.9,6.4,1.2,19.4,10.7,59.8,0.7,64.1,8.1
438,Sterling Brown,LAL,4,2,2,6.1,2.0,0.3,12.5,2.8,72.7,0.3,80.0,6.7
439,Steven Adams,MEM,42,28,14,27.0,11.5,6.3,54.8,19.6,58.9,0.7,61.2,4.2
440,Svi Mykhailiuk,CHA,13,8,5,3.1,0.5,0.2,42.9,0.8,63.6,0.2,77.8,7.1
441,T.J. McConnell,IND,53,23,30,19.6,2.9,0.3,11.8,5.0,57.5,0.4,62.4,10.2
442,T.J. Warren,PHX,26,16,10,18.8,2.8,1.1,40.3,4.6,60.5,0.3,64.9,6.6
443,Taj Gibson,WAS,35,16,19,9.8,2.0,1.1,53.6,3.6,54.8,0.3,59.0,5.9
444,Talen Horton-Tucker,UTA,42,21,21,15.6,2.3,0.6,28.1,4.2,54.2,0.3,58.9,7.1
445,Tari Eason,HOU,55,13,42,19.4,5.7,2.4,42.3,9.4,60.6,0.5,64.3,6.3
446,Taurean Prince,MIN,34,20,14,21.3,2.4,0.8,31.7,4.6,51.9,0.4,56.9,8.3
447,Terance Mann,LAC,57,31,26,23.2,3.7,1.2,31.9,6.6,55.9,0.5,60.0,6.4
448,Terence Davis,SAC,41,23,18,13.0,2.3,0.4,17.9,3.8,61.7,0.4,68.8,7.1
449,Terrence Ross,ORL,42,16,26,22.5,2.0,0.3,14.1,3.2,63.0,0.1,65.4,10.1
450,Terry Rozier,CHA,46,12,34,35.8,4.4,0.9,20.7,7.8,56.9,0.3,59.5,9.6
451,Terry Taylor,IND,26,9,17,8.8,1.5,0.5,35.9,3.5,42.4,0.3,46.4,7.0
452,Thaddeus Young,TOR,44,18,26,16.2,3.4,1.5,45.9,6.3,53.6,0.4,56.9,6.1
453,Thanasis Antetokounmpo,MIL,23,15,8,4.2,1.0,0.6,60.9,1.3,76.7,0.0,76.7,4.2
454,Theo Maledon,CHA,36,10,26,16.1,2.4,0.4,15.1,3.9,61.4,0.3,65.6,8.7
455,Theo Pinson,DAL,28,14,14,6.0,1.2,0.4,35.3,2.2,54.8,0.2,60.7,8.0
456,Thomas Bryant,DEN,41,21,20,21.4,6.8,3.0,44.4,11.5,59.0,0.9,63.8,4.9
457,Tim Hardaway Jr.,DAL,52,30,22,30.4,3.5,0.8,22.3,6.5,54.8,0.4,58.2,7.3
458,Tobias Harris,PHI,49,31,18,33.7,6.1,1.8,30.1,9.8,62.3,0.7,66.7,6.7
459,Tony Bradley,CHI,10,4,6,2.9,1.0,0.3,30.0,1.0,100.0,0.0,100.0,4.6
460,Torrey Craig,PHX,54,29,25,25.6,5.6,2.1,37.4,9.6,58.5,0.5,61.9,6.2
461,Trae Young,ATL,49,26,23,35.6,3.0,0.4,12.3,5.4,54.7,0.4,58.9,11.7
462,Tre Jones,SAS,50,14,36,29.4,3.6,0.5,14.0,7.0,51.1,0.6,56.1,9.3
463,Tre Mann,OKC,49,23,26,18.5,2.3,0.4,17.5,4.4,52.3,0.4,57.9,7.7
464,Trendon Watford,POR,39,20,19,16.2,3.4,1.2,34.4,5.5,61.2,0.3,64.5,5.7
465,Trent Forrest,ATL,18,6,12,13.3,1.6,0.1,6.9,2.7,59.2,0.2,63.0,7.0
466,Trevelin Queen,IND,7,2,5,10.0,2.4,1.3,52.9,3.6,68.0,0.1,70.8,6.8
467,Trevor Hudgins,HOU,2,0,2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,Trevor Keels,NYK,1,1,0,1.0,1.0,0.0,0.0,1.0,100.0,0.0,100.0,9.8
469,Trey Lyles,SAC,48,28,20,15.9,3.6,1.4,38.0,6.6,53.6,0.5,58.4,5.5
470,Trey Murphy III,NOP,53,26,27,29.4,3.7,1.1,30.6,6.4,58.2,0.4,62.0,7.6
471,Troy Brown Jr.,LAL,50,22,28,24.4,4.3,1.1,25.6,6.9,62.0,0.7,68.9,7.2
472,Ty Jerome,GSW,33,14,19,17.8,1.6,0.3,18.5,2.9,55.7,0.2,60.7,8.7
473,TyTy Washington Jr.,HOU,20,3,17,11.5,1.1,0.1,4.5,2.0,55.0,0.2,59.5,8.7
474,Tyler Dorsey,DAL,3,2,1,2.7,0.7,0.0,0.0,1.0,66.7,0.0,66.7,9.6
475,Tyler Herro,MIA,43,23,20,35.1,5.7,0.9,15.4,9.4,61.0,0.7,66.0,7.8
476,Tyrese Haliburton,IND,44,23,21,33.5,3.9,0.5,11.7,6.6,59.0,0.3,61.3,10.5
477,Tyrese Martin,ATL,12,7,5,3.6,0.5,0.1,16.7,1.1,46.2,0.1,50.0,8.2
478,Tyrese Maxey,PHI,34,21,13,32.8,2.9,0.4,15.5,5.4,53.3,0.5,58.4,8.8
479,Tyus Jones,MEM,54,33,21,23.5,2.3,0.1,6.4,3.7,62.5,0.1,64.8,10.3
480,Udoka Azubuike,UTA,20,11,9,4.7,1.7,0.7,38.2,3.0,57.6,0.3,63.0,4.0
481,Udonis Haslem,MIA,6,3,3,7.9,1.3,0.5,37.5,4.0,33.3,0.2,34.8,7.7
482,Usman Garuba,HOU,48,12,36,13.7,4.6,2.1,46.4,8.5,54.1,0.7,58.8,5.0
483,Vernon Carey Jr.,WAS,9,6,3,2.6,0.9,0.6,62.5,1.3,66.7,0.1,72.7,4.2
484,Victor Oladipo,MIA,26,17,9,28.4,3.5,0.7,20.0,6.8,51.1,0.6,56.3,8.5
485,Vince Williams Jr.,MEM,9,5,4,5.4,0.8,0.1,14.3,1.6,50.0,0.1,53.8,4.3
486,Vit Krejci,ATL,20,10,10,5.8,0.7,0.1,15.4,1.2,54.2,0.1,56.5,6.9
487,Vlatko Cancar,DEN,41,27,14,15.3,2.2,0.6,27.2,3.8,59.0,0.2,63.0,7.0
