,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
244,John Konchar,MEM,51,31,20,22.1,4.7,1.3,26.8,7.6,61.9,0.6,66.9,6.9
245,John Wall,LAC,34,15,19,22.2,2.7,0.5,17.4,5.2,52.3,0.4,56.8,9.6
246,Johnny Davis,WAS,13,6,7,4.7,0.6,0.1,12.5,1.0,61.5,0.0,61.5,11.1
247,Jonas Valanciunas,NOP,60,29,31,24.9,9.8,4.4,44.6,16.2,60.5,1.0,64.3,3.9
248,Jonathan Isaac,ORL,11,8,3,11.3,4.0,1.9,47.7,6.1,65.7,0.4,69.8,3.6
249,Jonathan Kuminga,GSW,48,26,22,19.5,3.1,1.1,36.5,6.3,49.2,0.6,54.4,6.8
250,Jordan Clarkson,UTA,60,30,30,32.6,4.0,1.0,24.8,7.4,54.5,0.4,57.9,8.2
251,Jordan Goodwin,WAS,40,15,25,18.0,3.3,1.2,36.2,5.8,56.3,0.5,61.9,7.2
252,Jordan Hall,SAS,9,1,8,9.2,1.3,0.3,25.0,2.1,63.2,0.0,63.2,12.2
253,Jordan McLaughlin,MIN,25,13,12,15.2,1.5,0.4,28.9,3.2,47.5,0.2,51.4,10.2
254,Jordan Nwora,IND,42,28,14,15.8,3.2,0.7,22.6,5.0,63.9,0.3,68.6,7.0
255,Jordan Poole,GSW,59,29,30,30.6,2.8,0.5,18.9,5.6,50.0,0.4,54.1,9.6
256,Jordan Schakel,WAS,2,0,2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,Jose Alvarado,NOP,60,30,30,21.6,2.3,0.6,25.4,4.7,49.5,0.5,55.0,9.4
258,Josh Christopher,HOU,41,7,34,10.3,1.1,0.3,26.7,2.4,45.5,0.2,50.6,9.9
259,Josh Giddey,OKC,54,23,31,30.8,7.7,2.5,32.5,12.8,60.4,0.6,63.6,6.3
260,Josh Green,DAL,41,21,20,24.9,2.7,0.6,23.9,5.5,48.4,0.5,53.2,8.4
261,Josh Hart,NYK,56,30,26,32.8,7.9,2.5,31.1,13.4,59.4,1.2,65.2,7.0
262,Josh Minott,MIN,11,5,6,6.2,2.0,0.6,31.8,2.6,75.9,0.1,78.6,5.6
263,Josh Okogie,PHX,51,26,25,15.3,3.3,1.6,48.5,5.5,59.0,0.3,62.8,6.9
264,Josh Richardson,NOP,45,12,33,24.2,2.8,0.6,21.4,5.3,52.5,0.5,58.3,7.9
265,Joshua Primo,SAS,4,3,1,23.3,3.3,0.3,7.7,8.0,40.6,1.0,46.4,11.8
266,Jrue Holiday,MIL,48,36,12,32.9,5.2,1.4,27.1,9.1,57.3,0.5,60.5,8.3
267,Juan Toscano-Anderson,UTA,33,14,19,12.6,2.3,0.5,23.7,4.3,53.5,0.3,57.1,5.9
268,Juancho Hernangomez,TOR,41,20,21,14.8,3.0,0.7,23.8,5.3,56.5,0.5,62.9,6.7
269,Julian Champagnie,SAS,2,2,0,3.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
270,Julius Randle,NYK,62,35,27,35.8,10.6,3.5,32.8,16.6,63.6,1.0,67.5,5.0
271,Justin Champagnie,TOR,3,2,1,3.6,1.3,0.7,50.0,2.0,66.7,0.3,80.0,4.7
272,Justin Holiday,DAL,29,13,16,14.9,0.9,0.3,32.0,2.0,43.1,0.2,49.0,7.4
273,Justin Jackson,BOS,23,15,8,4.7,0.7,0.2,23.5,1.2,63.0,0.1,68.0,10.6
274,Justise Winslow,POR,29,15,14,26.8,5.0,2.0,40.0,9.7,51.4,0.9,56.4,5.7
275,Jusuf Nurkic,POR,45,23,22,27.3,9.4,4.3,45.4,16.7,56.5,1.2,60.8,4.3
276,KZ Okpala,SAC,35,19,16,7.1,1.0,0.3,32.4,2.1,47.2,0.2,53.1,7.2
277,Kai Jones,CHA,28,7,21,8.8,1.9,0.7,36.5,3.6,51.5,0.3,55.9,6.0
278,Karl-Anthony Towns,MIN,21,10,11,33.8,8.2,3.0,36.0,13.2,62.1,0.7,65.6,6.2
279,Kawhi Leonard,LAC,35,23,12,32.8,6.1,1.9,31.6,9.8,62.7,0.7,67.4,7.3
280,Keegan Murray,SAC,57,33,24,29.7,4.5,1.4,31.8,7.6,59.9,0.6,64.8,7.1
281,Keita Bates-Diop,SAS,46,10,36,20.8,3.5,1.3,37.5,5.6,61.8,0.4,66.4,6.8
282,Keldon Johnson,SAS,53,13,40,32.7,4.9,1.1,22.0,8.6,56.9,0.6,61.5,6.3
283,Kelly Olynyk,UTA,50,24,26,28.2,5.4,1.9,35.2,10.4,52.1,0.9,57.3,6.0
284,Kelly Oubre Jr.,CHA,37,12,25,32.1,5.1,1.5,28.9,8.8,58.6,0.5,62.1,7.7
285,Kemba Walker,DAL,9,5,4,16.0,1.8,0.4,25.0,3.6,50.0,0.2,53.3,8.2
286,Kendall Brown,IND,6,1,5,6.7,1.0,0.5,50.0,2.2,46.2,0.5,60.0,10.1
287,Kendrick Nunn,WAS,51,25,26,14.5,1.6,0.2,12.5,2.9,54.4,0.1,56.7,9.6
288,Kennedy Chandler,MEM,25,16,9,9.0,1.2,0.3,22.6,2.3,53.4,0.2,58.5,7.8
289,Kenneth Lofton Jr.,MEM,9,6,3,3.9,0.6,0.2,40.0,1.1,50.0,0.0,50.0,4.0
290,Kenrich Williams,OKC,51,26,25,22.7,4.9,2.2,45.0,8.9,55.3,0.6,59.5,6.0
291,Kentavious Caldwell-Pope,DEN,58,41,17,31.4,2.9,0.5,18.1,5.2,56.3,0.3,59.8,10.2
292,Kenyon Martin Jr.,HOU,59,13,46,26.5,5.6,2.1,37.9,8.6,64.8,0.4,68.0,6.5
293,Keon Ellis,SAC,9,4,5,4.0,0.8,0.2,28.6,1.2,63.6,0.0,63.6,10.1
294,Keon Johnson,POR,29,12,17,10.1,1.2,0.4,37.1,2.3,51.5,0.2,56.5,10.8
295,Kessler Edwards,SAC,16,6,10,5.9,1.0,0.4,43.8,1.9,51.6,0.6,72.7,7.9
296,Kevin Durant,PHX,39,26,13,36.0,6.7,2.1,30.9,10.6,63.1,0.8,68.4,6.7
297,Kevin Huerter,SAC,56,31,25,30.3,3.4,0.6,17.9,5.7,59.4,0.4,64.4,8.3
298,Kevin Knox II,POR,45,9,36,13.6,2.5,0.8,33.9,4.2,59.3,0.3,64.0,5.9
299,Kevin Love,MIA,43,24,19,20.2,7.0,2.7,37.9,10.7,65.4,0.7,69.7,4.5
300,Kevin Porter Jr.,HOU,40,10,30,34.0,5.5,1.4,25.7,8.9,61.6,0.4,64.1,8.2
301,Kevon Harris,ORL,27,10,17,12.4,2.0,0.8,41.5,4.4,44.9,0.1,46.5,7.8
302,Kevon Looney,GSW,59,29,30,23.4,8.9,3.9,43.4,14.3,62.5,0.9,66.5,4.8
303,Khem Birch,SAS,20,9,11,8.1,1.3,0.3,24.0,2.7,46.3,0.3,52.1,5.6
304,Khris Middleton,MIL,18,15,3,21.2,3.8,0.8,20.3,7.3,52.3,1.0,60.5,6.8
305,Killian Hayes,DET,56,14,42,26.9,2.7,0.5,17.6,5.3,51.3,0.4,55.8,9.5
306,Kira Lewis Jr.,NOP,15,6,9,10.6,1.9,0.1,6.9,3.3,59.2,0.1,61.7,9.3
307,Klay Thompson,GSW,47,24,23,32.9,3.9,0.8,20.7,6.5,59.9,0.4,63.7,9.2
308,Kris Dunn,UTA,2,2,0,20.0,4.0,3.0,75.0,6.5,61.5,0.0,61.5,10.1
309,Kristaps Porzingis,WAS,51,22,29,32.6,8.6,3.7,43.2,14.1,60.9,0.9,65.2,5.1
310,Kyle Anderson,MIN,49,25,24,26.1,4.8,1.5,32.2,8.0,59.7,0.3,61.8,7.1
311,Kyle Kuzma,WAS,54,26,28,35.0,7.5,2.0,26.5,11.3,66.8,0.7,71.2,5.9
312,Kyle Lowry,MIA,44,22,22,33.3,4.3,1.0,22.1,9.9,43.6,1.1,49.2,8.3
313,Kyrie Irving,DAL,45,27,18,36.9,5.0,1.3,25.4,8.7,57.3,0.5,60.9,8.6
314,LaMelo Ball,CHA,35,12,23,35.6,6.4,1.5,23.6,10.6,60.6,0.5,63.9,7.5
315,Lamar Stevens,CLE,44,26,18,17.7,3.0,1.0,34.6,5.3,56.6,0.4,61.6,5.1
316,Landry Shamet,PHX,30,14,16,21.4,1.7,0.5,27.5,3.4,50.0,0.3,54.3,9.8
317,Larry Nance Jr.,NOP,50,24,26,22.3,5.9,2.8,47.8,10.6,55.6,0.7,59.6,5.1
318,Lauri Markkanen,UTA,56,29,27,34.4,8.5,3.2,37.9,13.1,65.3,0.6,68.4,5.8
319,LeBron James,LAL,46,23,23,36.1,8.4,2.5,30.2,12.7,66.3,1.0,72.1,6.0
320,Leandro Bolmaro,UTA,14,8,6,4.9,0.5,0.4,71.4,1.6,30.4,0.1,31.8,8.8
321,Lindy Waters III,OKC,24,11,13,10.9,1.5,0.5,37.1,2.8,52.2,0.2,56.5,8.2
322,Lonnie Walker IV,LAL,43,18,25,26.3,2.1,0.3,15.7,3.5,59.3,0.2,62.2,10.0
323,Luguentz Dort,OKC,52,25,27,30.1,4.4,1.7,39.2,8.6,50.8,0.6,54.3,7.2
324,Luka Doncic,DAL,51,29,22,36.4,8.8,2.5,28.1,13.8,63.8,0.9,68.4,5.9
325,Luka Garza,MIN,22,13,9,9.3,2.4,1.5,60.4,4.9,49.1,0.7,57.0,4.5
326,Luke Kennard,MEM,38,22,16,20.8,2.3,0.3,12.5,4.0,57.5,0.3,61.5,9.2
327,Luke Kornet,BOS,52,35,17,11.7,2.8,1.7,59.5,5.4,52.3,0.4,56.9,5.3
328,Malachi Flynn,TOR,42,21,21,13.9,1.5,0.2,12.5,2.5,59.8,0.3,66.7,11.3
329,Malaki Branham,SAS,46,8,38,22.5,2.2,0.3,14.7,4.3,51.5,0.3,56.0,9.1
330,Malcolm Brogdon,BOS,52,37,15,25.4,4.2,1.1,26.4,7.4,57.0,0.7,62.7,7.8
331,Malcolm Hill,CHI,4,3,1,2.0,0.8,0.0,0.0,1.3,60.0,0.3,75.0,14.3
332,Malik Beasley,LAL,59,30,29,26.4,3.5,0.7,19.8,5.9,59.5,0.5,65.5,8.2
333,Malik Monk,SAC,56,33,23,22.9,2.6,0.5,17.9,4.3,60.2,0.2,63.0,9.6
334,Mamadi Diakite,CLE,16,12,4,6.2,0.8,0.3,33.3,1.9,38.7,0.3,46.2,6.3
335,MarJon Beauchamp,MIL,39,26,13,14.6,2.4,0.6,26.1,4.3,54.8,0.2,57.9,8.2
336,Marcus Morris Sr.,LAC,54,29,25,28.6,4.2,1.0,24.9,6.9,60.0,0.4,63.6,7.0
337,Marcus Smart,BOS,44,33,11,32.3,3.5,1.1,32.5,7.2,48.9,0.9,55.6,9.4
338,Mark Williams,CHA,31,12,19,16.3,6.1,3.2,52.7,9.8,62.0,0.8,67.4,4.6
339,Markelle Fultz,ORL,40,20,20,29.2,4.0,1.3,32.5,8.0,50.3,0.5,53.9,7.1
340,Markieff Morris,DAL,27,16,11,10.6,2.2,1.0,47.5,3.5,62.8,0.3,68.6,7.5
341,Marko Simonovic,CHI,2,0,2,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Marvin Bagley III,DET,26,6,20,21.5,6.4,3.2,50.6,9.8,64.8,0.3,67.2,4.3
343,Mason Plumlee,LAC,59,17,42,28.1,9.5,4.5,47.5,17.6,54.2,1.7,60.1,4.5
344,Matisse Thybulle,POR,52,33,19,13.0,1.4,0.3,17.6,2.5,56.9,0.1,59.2,8.8
345,Matt Ryan,MIN,32,14,18,9.5,0.8,0.2,20.0,1.4,55.6,0.1,58.1,8.9
346,Matthew Dellavedova,SAC,25,14,11,5.9,0.4,0.1,33.3,0.8,45.0,0.2,56.3,7.6
347,Max Christie,LAL,35,14,21,14.2,2.1,0.5,21.6,3.5,60.7,0.2,63.8,6.5
348,Max Strus,MIA,59,30,29,30.0,3.6,1.2,31.9,6.5,55.3,0.6,60.5,8.2
349,Maxi Kleber,DAL,22,13,9,25.7,3.5,1.6,46.2,7.0,51.0,0.6,55.7,6.1
350,McKinley Wright IV,DAL,20,11,9,10.3,1.3,0.3,19.2,2.9,45.6,0.2,49.1,9.1
351,Meyers Leonard,MIL,1,1,0,14.9,6.0,2.0,33.3,7.0,85.7,1.0,100.0,5.6
352,Mfiondu Kabengele,BOS,2,1,1,7.0,2.5,1.5,60.0,5.5,45.5,0.0,45.5,4.6
353,Micah Potter,UTA,3,2,1,4.8,1.0,0.3,33.3,2.0,50.0,0.3,60.0,2.3
354,Michael Foster Jr.,PHI,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,Michael Porter Jr.,DEN,44,31,13,29.1,5.3,1.7,31.6,9.1,58.6,0.7,63.6,5.8
356,Mikal Bridges,BKN,60,31,29,36.1,4.5,1.4,30.6,8.0,55.7,0.7,61.0,8.1
357,Mike Conley,MIN,47,23,24,29.7,2.4,0.4,14.8,5.1,47.9,0.4,52.3,9.8
358,Mike Muscala,BOS,46,22,24,15.2,3.2,1.5,45.0,6.3,51.4,0.6,56.9,5.6
359,Miles McBride,NYK,48,27,21,12.4,0.9,0.1,16.7,2.1,40.8,0.2,45.2,10.4
360,Mitchell Robinson,NYK,40,23,17,26.9,9.1,5.6,61.4,15.6,58.1,0.9,61.5,5.0
361,Mo Bamba,LAL,42,20,22,17.1,4.8,2.2,44.8,9.0,53.7,0.8,59.0,4.3
362,Monte Morris,WAS,51,25,26,28.1,3.4,0.4,11.0,5.6,60.5,0.5,66.0,9.5
363,Montrezl Harrell,PHI,50,32,18,12.5,2.8,1.6,56.5,5.8,47.9,0.3,50.2,5.2
364,Moritz Wagner,ORL,40,19,21,20.9,4.7,1.7,37.1,8.8,53.0,0.8,58.1,5.9
365,Moses Brown,LAC,34,16,18,8.5,4.1,2.3,56.8,6.9,59.7,0.4,63.8,3.6
366,Moses Moody,GSW,45,22,23,14.0,1.6,0.4,27.4,3.2,51.4,0.2,55.7,7.9
367,Moussa Diabate,LAC,17,8,9,10.0,2.6,1.6,62.2,6.5,40.5,1.1,48.4,4.7
368,Myles Turner,IND,52,24,28,29.9,8.0,3.6,45.0,15.4,52.1,1.4,57.3,4.8
369,Naji Marshall,NOP,56,28,28,24.6,3.7,0.9,25.6,6.7,55.2,0.8,62.2,6.5
370,Nassir Little,POR,38,19,19,17.2,2.4,0.7,28.0,5.1,47.7,0.6,54.4,6.3
371,Nathan Knight,MIN,33,16,17,8.1,1.5,0.5,36.0,3.1,49.0,0.2,52.1,5.1
372,Naz Reid,MIN,54,25,29,17.7,4.8,2.0,41.5,8.1,58.9,0.3,61.3,5.3
373,Neemias Queta,SAC,4,1,3,6.1,2.3,1.5,66.7,4.0,56.3,0.3,60.0,5.6
374,Nerlens Noel,DET,14,2,12,10.8,2.6,0.9,35.1,4.5,58.7,0.2,61.7,5.5
375,Nic Claxton,BKN,55,30,25,29.3,9.0,3.4,37.4,15.4,58.5,1.1,62.8,4.5
376,Nick Richards,CHA,47,14,33,17.3,5.8,2.6,45.4,12.1,47.8,0.9,51.6,3.9
377,Nickeil Alexander-Walker,MIN,39,18,21,14.3,1.6,0.4,25.4,3.1,52.9,0.1,55.3,8.7
378,Nicolas Batum,LAC,58,33,25,22.0,4.3,1.5,35.9,6.7,63.4,0.7,70.5,6.5
379,Nikola Jokic,DEN,53,39,14,33.5,11.6,5.5,47.5,18.3,63.5,1.3,68.3,4.2
380,Nikola Jovic,MIA,15,7,8,13.6,2.1,1.0,48.4,4.5,46.3,0.7,54.4,5.5
381,Nikola Vucevic,CHI,59,26,33,33.9,11.4,4.2,37.3,17.6,64.6,1.0,68.5,4.7
382,Noah Vonleh,BOS,23,17,6,7.5,2.1,1.0,45.8,4.1,50.5,0.3,53.9,5.6
383,Norman Powell,LAC,51,27,24,26.1,3.0,0.6,19.4,5.7,53.4,0.5,58.5,8.9
384,O.G. Anunoby,TOR,47,23,24,35.8,5.5,2.1,37.7,10.3,53.0,0.9,57.9,7.1
385,Obi Toppin,NYK,47,25,22,14.8,3.0,0.9,28.0,4.8,63.0,0.3,66.8,5.6
386,Ochai Agbaji,UTA,39,23,16,15.6,1.8,0.7,39.1,3.7,48.3,0.1,50.0,9.5
387,Onyeka Okongwu,ATL,58,30,28,24.0,7.4,3.6,49.3,13.1,56.4,0.8,59.9,5.4
388,Orlando Robinson,MIA,29,17,12,13.7,4.1,1.9,45.8,9.0,45.4,0.9,50.2,4.3
389,Oshae Brissett,IND,49,21,28,16.0,3.4,1.3,38.0,6.3,53.9,0.5,58.9,5.9
390,Otto Porter Jr.,TOR,8,4,4,18.3,2.4,0.8,31.6,4.3,55.9,0.4,61.3,6.4
391,Ousmane Dieng,OKC,19,8,11,15.0,2.6,0.7,28.6,4.9,52.1,0.3,55.7,8.0
392,P.J. Tucker,PHI,57,37,20,26.0,4.1,1.3,31.9,8.2,50.2,0.7,55.2,7.3
393,P.J. Washington,CHA,60,18,42,32.9,4.8,1.4,30.2,8.7,54.4,0.6,58.5,7.2
394,PJ Dozier,SAC,4,4,0,2.6,0.5,0.0,0.0,1.0,50.0,0.0,50.0,7.8
395,Paolo Banchero,ORL,54,22,32,33.7,6.6,2.2,32.8,11.4,58.1,0.8,62.4,6.5
396,Pascal Siakam,TOR,51,25,26,37.6,7.7,2.5,31.8,12.5,61.6,0.8,65.7,5.9
397,Pat Connaughton,MIL,41,28,13,25.4,5.1,1.2,24.5,8.1,62.8,0.8,69.8,6.0
398,Patrick Baldwin Jr.,GSW,18,6,12,8.6,1.4,0.4,30.8,2.0,72.2,0.1,76.5,5.6
399,Patrick Beverley,CHI,46,22,24,26.8,3.2,0.7,22.1,5.7,55.1,0.4,59.7,7.9
400,Patrick Williams,CHI,59,26,33,29.0,4.4,1.5,33.7,7.9,55.0,0.7,60.3,6.0
401,Patty Mills,BKN,36,18,18,13.3,1.0,0.0,0.0,1.9,52.2,0.1,54.7,14.4
402,Paul George,LAC,45,27,18,34.4,6.2,1.2,18.7,10.5,58.8,0.8,63.6,7.2
403,Paul Reed,PHI,46,29,17,9.4,3.1,1.5,48.6,5.7,54.6,0.3,57.3,5.3
404,Payton Pritchard,BOS,42,30,12,12.8,1.5,0.4,29.0,3.0,48.8,0.3,53.9,7.3
405,Peyton Watson,DEN,13,8,5,3.2,0.6,0.1,12.5,1.0,61.5,0.0,61.5,9.0
406,Precious Achiuwa,TOR,37,21,16,23.5,6.7,3.0,44.5,11.1,60.0,0.7,64.2,5.3
407,Quentin Grimes,NYK,51,29,22,29.8,3.4,0.9,28.1,5.7,58.6,0.5,64.3,8.3
408,Quenton Jackson,WAS,3,2,1,2.6,0.3,0.0,0.0,0.3,100.0,0.0,100.0,33.1
409,R.J. Hampton,DET,27,7,20,13.5,1.4,0.4,28.2,2.6,54.9,0.1,57.4,8.0
410,RJ Barrett,NYK,55,30,25,34.3,5.1,1.0,19.4,9.3,55.1,0.7,59.8,7.6
411,Raul Neto,CLE,40,26,14,10.3,1.0,0.2,18.4,1.7,57.6,0.1,59.4,11.6
412,Reggie Bullock,DAL,59,31,28,30.3,3.5,0.9,25.4,5.8,59.4,0.5,65.1,9.1
413,Reggie Jackson,DEN,54,29,25,25.5,2.3,0.4,18.9,4.5,50.6,0.5,57.0,9.6
414,Richaun Holmes,SAC,34,17,17,8.9,2.1,1.0,47.9,4.4,47.0,0.4,52.2,5.4
415,Ricky Rubio,CLE,15,10,5,16.5,2.4,0.4,16.7,4.1,59.0,0.1,61.0,9.9
416,Robert Covington,LAC,36,15,21,16.2,3.7,1.4,38.3,6.5,57.1,0.5,62.1,5.9
417,Robert Williams III,BOS,25,17,8,24.0,8.7,4.6,53.0,13.3,65.2,0.8,69.3,5.5
418,Robin Lopez,CLE,31,22,9,7.8,1.3,0.8,62.5,2.9,44.4,0.4,50.6,5.3
419,Rodney McGruder,DET,21,3,18,10.4,1.3,0.4,28.6,2.4,56.0,0.2,62.2,8.9
420,Romeo Langford,SAS,31,10,21,20.3,2.9,1.7,58.2,5.0,58.3,0.4,63.2,6.9
421,Ron Harper Jr.,TOR,3,2,1,3.1,0.7,0.0,0.0,1.0,66.7,0.0,66.7,4.9
422,Royce O'Neale,BKN,56,31,25,33.2,4.8,1.3,28.2,9.1,52.0,0.9,57.6,6.6
423,Rudy Gay,UTA,46,25,21,14.4,2.9,1.0,33.8,4.9,58.6,0.3,61.9,6.7
424,Rudy Gobert,MIN,51,23,28,30.5,11.6,4.8,41.5,20.0,58.0,1.1,61.3,4.2
425,Rui Hachimura,LAL,42,23,19,24.8,4.7,1.6,33.7,7.6,61.3,0.7,67.4,6.2
426,Russell Westbrook,LAC,53,25,28,28.9,6.2,1.8,29.8,10.1,60.9,0.6,65.1,6.2
427,Ryan Arcidiacono,POR,14,8,6,5.0,0.7,0.1,20.0,1.5,47.6,0.1,52.6,7.1
428,Ryan Rollins,GSW,12,5,7,5.2,1.0,0.4,41.7,1.7,60.0,0.1,63.2,6.6
429,Saben Lee,PHX,20,12,8,14.7,1.8,0.5,25.0,3.7,48.6,0.4,53.7,8.6
430,Saddiq Bey,ATL,54,13,41,28.5,4.6,1.0,22.7,7.6,60.5,0.4,64.3,8.2
431,Sam Hauser,BOS,59,42,17,15.6,2.5,0.6,22.7,4.5,56.6,0.4,62.8,6.5
432,Sandro Mamukelashvili,MIL,24,17,7,9.0,2.3,1.0,42.9,4.3,53.8,0.2,56.6,5.8
433,Santi Aldama,MEM,56,33,23,22.0,4.6,1.3,28.8,7.8,59.9,0.7,65.7,6.0
434,Scottie Barnes,TOR,58,28,30,35.3,7.1,2.8,39.8,12.0,59.4,0.8,63.8,6.1
435,Scotty Pippen Jr.,LAL,6,1,5,5.3,0.7,0.2,25.0,1.7,40.0,0.2,44.4,14.6
436,Serge Ibaka,MIL,16,11,5,11.6,2.8,1.6,56.8,5.6,48.9,0.3,51.8,4.1
437,Seth Curry,BKN,41,27,14,22.8,1.9,0.2,8.9,3.6,54.1,0.3,58.5,10.4
438,Shaedon Sharpe,POR,58,27,31,20.3,2.6,0.6,23.6,4.8,53.0,0.5,59.4,7.8
439,Shai Gilgeous-Alexander,OKC,54,25,29,35.5,4.7,1.4,28.9,8.7,54.6,0.5,58.2,8.7
440,Shake Milton,PHI,55,39,16,20.9,2.6,0.6,24.1,4.8,54.9,0.3,58.5,8.8
441,Simone Fontecchio,UTA,33,19,14,9.9,1.1,0.4,37.8,2.6,42.5,0.3,48.7,9.2
442,Spencer Dinwiddie,BKN,58,30,28,34.0,3.1,0.5,17.0,5.8,54.0,0.3,57.4,9.0
443,Stanley Johnson,SAS,29,5,24,15.8,3.2,0.8,24.5,5.7,56.6,0.3,59.9,6.5
444,Stanley Umude,DET,1,0,1,2.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
445,Stephen Curry,GSW,37,19,18,34.9,6.4,1.2,19.4,10.7,59.8,0.7,64.1,8.1
446,Sterling Brown,LAL,4,2,2,6.1,2.0,0.3,12.5,2.8,72.7,0.3,80.0,6.7
447,Steven Adams,MEM,42,28,14,27.0,11.5,6.3,54.8,19.6,58.9,0.7,61.2,4.2
448,Svi Mykhailiuk,CHA,15,10,5,4.8,0.6,0.3,44.4,0.9,64.3,0.1,75.0,7.3
449,T.J. McConnell,IND,59,25,34,19.5,2.9,0.4,12.1,5.0,58.6,0.4,63.1,10.1
450,T.J. Warren,PHX,28,17,11,18.0,2.8,1.1,40.3,4.6,59.7,0.4,64.7,6.7
451,Taj Gibson,WAS,37,17,20,9.9,2.0,1.1,55.4,3.7,54.0,0.3,58.3,5.7
452,Talen Horton-Tucker,UTA,48,25,23,17.1,2.6,0.8,30.7,4.9,53.8,0.4,58.0,7.2
453,Tari Eason,HOU,59,13,46,19.4,5.5,2.4,42.6,9.2,59.9,0.5,63.4,6.2
454,Taurean Prince,MIN,37,21,16,21.3,2.4,0.7,30.0,4.6,52.6,0.4,57.3,8.2
455,Terance Mann,LAC,61,33,28,23.4,3.7,1.2,31.6,6.6,56.9,0.5,61.1,6.4
456,Terence Davis,SAC,46,26,20,13.9,2.4,0.4,17.0,3.8,63.3,0.4,70.0,7.1
457,Terrence Ross,PHX,44,17,27,22.5,2.2,0.3,14.6,3.4,64.9,0.1,67.6,9.8
458,Terry Rozier,CHA,51,15,36,35.6,4.2,0.8,19.7,7.6,55.2,0.4,58.2,9.5
459,Terry Taylor,CHI,27,10,17,8.6,1.4,0.5,35.9,3.4,42.4,0.3,46.4,7.0
460,Thaddeus Young,TOR,48,21,27,15.8,3.3,1.5,44.9,6.1,53.4,0.4,57.1,6.0
461,Thanasis Antetokounmpo,MIL,26,18,8,4.1,1.0,0.6,57.7,1.5,68.4,0.0,68.4,4.4
462,Theo Maledon,CHA,36,10,26,16.1,2.4,0.4,15.1,3.9,61.4,0.3,65.6,8.7
463,Theo Pinson,DAL,33,16,17,7.2,1.2,0.4,33.3,2.4,50.0,0.3,58.2,8.5
464,Thomas Bryant,DEN,46,25,21,20.4,6.5,2.8,43.3,11.0,59.5,0.8,64.4,4.9
465,Tim Hardaway Jr.,DAL,55,32,23,30.2,3.6,0.8,22.1,6.5,55.9,0.4,59.6,7.3
466,Tobias Harris,PHI,55,36,19,33.6,5.8,1.7,29.4,9.6,60.7,0.7,65.3,6.7
467,Tony Bradley,CHI,11,4,7,2.9,1.0,0.3,27.3,1.1,91.7,0.1,100.0,4.7
468,Torrey Craig,PHX,58,32,26,25.8,5.7,2.1,36.9,9.7,58.9,0.5,62.2,6.2
469,Trae Young,ATL,53,28,25,35.4,2.9,0.4,12.2,5.5,53.6,0.4,57.4,11.7
470,Tre Jones,SAS,51,14,37,29.3,3.6,0.5,13.4,7.0,52.0,0.6,57.1,9.6
471,Tre Mann,OKC,53,25,28,18.3,2.3,0.4,17.4,4.4,52.2,0.4,57.3,7.8
472,Trendon Watford,POR,43,21,22,16.3,3.3,1.2,35.0,5.6,59.1,0.3,62.7,5.5
473,Trent Forrest,ATL,18,6,12,13.3,1.6,0.1,6.9,2.7,59.2,0.2,63.0,7.0
474,Trevelin Queen,IND,7,2,5,10.0,2.4,1.3,52.9,3.6,68.0,0.1,70.8,6.8
475,Trevor Hudgins,HOU,5,0,5,5.7,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
476,Trevor Keels,NYK,1,1,0,1.0,1.0,0.0,0.0,1.0,100.0,0.0,100.0,9.8
477,Trey Lyles,SAC,53,31,22,16.1,3.6,1.4,38.7,6.7,54.1,0.5,58.6,5.3
478,Trey Murphy III,NOP,58,27,31,29.2,3.6,1.1,29.2,6.4,56.0,0.4,60.2,7.6
479,Troy Brown Jr.,LAL,54,25,29,24.0,4.3,1.1,25.7,7.0,61.0,0.7,67.8,7.3
480,Ty Jerome,GSW,38,16,22,18.3,1.6,0.3,16.1,3.2,51.2,0.3,56.9,8.4
481,TyTy Washington Jr.,HOU,24,3,21,13.6,1.4,0.1,9.1,2.5,55.0,0.2,58.9,8.6
482,Tyler Dorsey,DAL,3,2,1,2.7,0.7,0.0,0.0,1.0,66.7,0.0,66.7,9.6
483,Tyler Herro,MIA,47,25,22,35.4,5.7,0.9,15.6,9.4,61.1,0.7,66.2,7.8
484,Tyrese Haliburton,IND,50,25,25,33.6,3.7,0.4,10.9,6.4,57.5,0.3,60.0,10.7
485,Tyrese Martin,ATL,13,8,5,3.5,0.5,0.1,16.7,1.1,42.9,0.1,46.2,8.2
486,Tyrese Maxey,PHI,40,26,14,32.7,2.8,0.4,13.4,5.2,54.4,0.4,58.9,8.9
487,Tyus Jones,MEM,59,36,23,22.9,2.2,0.1,6.1,3.6,61.5,0.1,63.6,10.1
