,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
67,Chris Duarte,IND,35,13,22,19.2,2.5,0.5,18.6,5.1,48.3,0.5,53.8,7.9
68,Chris Paul,PHX,37,19,18,31.8,4.2,0.6,15.3,6.8,62.8,0.3,65.7,9.2
69,Chris Silva,DAL,1,1,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
70,Christian Braun,DEN,52,36,16,15.0,2.3,0.6,27.3,4.2,55.5,0.3,59.6,7.7
71,Christian Koloko,TOR,45,21,24,14.6,3.2,1.8,56.2,7.2,45.2,0.6,49.0,5.3
72,Christian Wood,DAL,46,26,20,27.9,8.2,3.2,39.7,12.9,63.3,0.9,67.9,4.7
73,Chuma Okeke,ORL,18,5,13,21.8,4.2,1.3,31.6,7.2,58.9,0.4,62.8,8.1
74,Clint Capela,ATL,41,23,18,26.9,11.5,6.0,51.6,17.4,66.2,0.7,69.0,4.5
75,Coby White,CHI,47,22,25,21.8,2.7,0.7,25.4,5.1,52.9,0.4,57.5,8.0
76,Cody Martin,CHA,7,2,5,19.1,3.4,1.3,37.5,5.1,66.7,0.3,70.6,10.0
77,Cole Anthony,ORL,39,18,21,25.0,4.6,0.8,18.4,7.7,59.7,0.7,65.6,7.6
78,Cole Swider,LAL,6,1,5,6.7,1.2,0.8,71.4,2.0,58.3,0.0,58.3,4.0
79,Collin Sexton,UTA,45,23,22,24.4,2.3,0.6,24.3,4.5,51.2,0.3,54.8,10.1
80,Corey Kispert,WAS,47,22,25,27.4,2.7,0.7,25.0,5.1,53.3,0.3,56.9,8.7
81,Cory Joseph,DET,38,10,28,15.8,1.3,0.3,26.0,3.4,38.2,0.4,43.5,10.7
82,D'Angelo Russell,LAL,55,28,27,33.0,3.1,0.7,22.4,6.2,49.6,0.7,55.9,10.1
83,Daishen Nix,HOU,41,11,30,15.5,1.7,0.4,23.9,3.1,55.0,0.2,59.7,8.6
84,Dalano Banton,TOR,24,12,12,9.7,1.4,0.4,30.3,2.9,47.8,0.2,51.6,6.4
85,Dalen Terry,CHI,19,10,9,3.3,0.3,0.0,0.0,0.9,29.4,0.2,35.7,8.2
86,Damian Jones,UTA,22,6,16,8.0,2.5,1.1,43.6,4.5,56.1,0.3,59.8,6.5
87,Damian Lillard,POR,44,22,22,36.2,4.1,0.8,18.1,8.3,49.7,0.7,54.5,9.9
88,Damion Lee,PHX,58,31,27,22.3,3.3,0.7,19.9,5.6,58.8,0.4,63.5,7.7
89,Daniel Gafford,WAS,53,24,29,18.6,5.3,2.6,49.3,11.0,48.1,0.8,51.9,4.2
90,Daniel Theis,IND,5,1,4,14.2,2.4,1.0,41.7,6.2,38.7,0.2,40.0,4.4
91,Danny Green,HOU,3,1,2,14.5,1.3,0.7,50.0,3.3,40.0,0.0,40.0,6.5
92,Danuel House Jr.,PHI,36,23,13,15.1,1.8,0.2,10.9,3.2,55.7,0.2,58.7,7.1
93,Dario Saric,OKC,37,17,20,14.4,3.8,1.4,35.9,6.8,56.1,0.4,59.2,5.2
94,Darius Bazley,PHX,36,16,20,15.4,3.4,1.1,32.8,6.4,52.8,0.5,57.3,5.9
95,Darius Days,HOU,1,0,1,2.5,2.0,1.0,50.0,3.0,66.7,0.0,66.7,6.0
96,Darius Garland,CLE,49,27,22,35.1,2.8,0.4,13.3,5.6,48.9,0.4,52.5,12.1
97,David Duke Jr.,BKN,15,7,8,9.1,1.0,0.1,6.7,2.5,40.5,0.3,45.5,12.1
98,David Roddy,MEM,46,29,17,17.8,2.7,0.7,27.6,4.8,56.2,0.4,61.2,6.7
99,Davion Mitchell,SAC,55,31,24,18.0,1.3,0.2,14.9,2.8,47.4,0.3,52.1,9.8
100,Davis Bertans,DAL,34,17,17,10.6,0.9,0.3,28.1,2.2,42.1,0.2,47.1,6.9
101,Davon Reed,LAL,35,23,12,9.0,1.6,0.3,21.8,2.7,57.9,0.3,66.3,7.6
102,Day'Ron Sharpe,BKN,31,16,15,10.1,3.7,2.1,57.4,7.4,50.0,0.4,53.0,4.1
103,De'Aaron Fox,SAC,51,31,20,33.9,4.3,0.9,21.9,7.4,57.8,0.5,62.0,8.4
104,De'Andre Hunter,ATL,47,27,20,32.0,4.3,1.3,28.9,7.8,55.6,0.7,61.4,7.6
105,De'Anthony Melton,PHI,52,34,18,28.5,4.2,1.3,30.0,7.4,56.8,0.7,63.0,7.8
106,DeAndre Jordan,DEN,34,21,13,14.6,4.9,2.0,41.3,8.1,60.9,0.6,65.5,4.4
107,DeMar DeRozan,CHI,51,24,27,36.3,4.6,0.9,20.0,8.5,54.0,0.8,59.9,8.7
108,Dean Wade,CLE,29,21,8,22.7,3.8,1.0,26.4,6.9,54.7,0.6,60.1,6.9
109,Deandre Ayton,PHX,49,23,26,30.0,10.2,4.3,42.6,15.6,65.2,1.2,70.6,4.6
110,Dejounte Murray,ATL,52,27,25,36.5,5.5,1.4,25.8,9.9,55.6,0.9,61.5,7.3
111,Delon Wright,WAS,26,17,9,22.1,3.1,0.7,22.5,5.5,55.9,0.5,61.5,10.5
112,Deni Avdija,WAS,53,25,28,26.5,6.3,1.9,30.3,10.7,58.5,1.1,64.9,5.0
113,Dennis Schroder,LAL,44,22,22,30.2,2.6,0.3,11.3,4.9,53.2,0.4,58.1,10.9
114,Dennis Smith Jr.,CHA,36,9,27,24.9,2.8,0.8,27.3,5.9,46.5,0.7,52.7,8.1
115,Deonte Burton,SAC,2,1,1,3.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
116,Dereon Seabron,NOP,4,2,2,1.9,0.3,0.3,100.0,1.3,20.0,0.3,25.0,1.8
117,Derrick Jones Jr.,CHI,44,17,27,15.3,2.7,1.5,55.1,5.1,52.9,0.3,56.5,5.6
118,Derrick Rose,NYK,26,11,15,12.9,1.5,0.3,20.0,3.0,51.9,0.1,54.1,10.4
119,Derrick White,BOS,56,40,16,27.3,3.3,0.9,28.3,6.0,55.7,0.6,61.5,8.2
120,Desmond Bane,MEM,33,21,12,31.1,4.8,1.0,21.4,8.4,57.4,0.6,61.9,7.8
121,Devin Booker,PHX,31,20,11,34.0,4.6,0.7,15.5,7.9,58.2,0.5,61.7,8.3
122,Devin Vassell,SAS,29,8,21,31.3,4.0,1.1,27.0,6.8,58.7,0.5,63.5,6.6
123,Devon Dotson,WAS,6,1,5,8.8,1.7,0.5,30.0,2.8,58.8,0.0,58.8,13.2
124,Devonte' Graham,SAS,55,27,28,15.8,1.4,0.2,15.6,2.8,50.3,0.3,55.4,10.7
125,Dewayne Dedmon,MIA,30,17,13,11.7,3.6,1.7,45.9,7.0,51.7,0.7,57.4,5.0
126,Dillon Brooks,MEM,50,31,19,30.3,3.3,0.7,22.0,6.1,53.4,0.4,57.5,8.9
127,Domantas Sabonis,SAC,54,31,23,34.5,12.2,5.0,41.2,21.4,57.2,1.7,62.1,4.1
128,Dominick Barlow,SAS,8,0,8,9.0,2.0,0.9,43.8,3.3,61.5,0.4,69.6,6.4
129,Donovan Mitchell,CLE,48,32,16,35.4,4.0,1.0,24.2,7.1,57.1,0.4,60.1,9.0
130,Donte DiVincenzo,GSW,45,25,20,25.1,4.2,0.8,17.9,7.3,58.1,0.6,63.8,7.3
131,Dorian Finney-Smith,BKN,42,20,22,32.3,4.9,2.2,44.4,8.7,56.3,0.7,61.4,6.6
132,Doug McDermott,SAS,49,14,35,20.4,2.2,0.5,24.3,4.1,53.8,0.3,58.2,8.2
133,Draymond Green,GSW,49,26,23,31.8,7.4,3.0,40.2,12.0,61.9,0.9,67.1,5.5
134,Drew Eubanks,POR,54,25,29,19.3,4.7,1.7,36.7,8.6,54.9,0.6,59.0,4.8
135,Dru Smith,BKN,7,4,3,13.2,2.1,0.4,20.0,3.3,65.2,0.6,78.9,10.3
136,Duane Washington Jr.,PHX,31,17,14,12.7,1.2,0.1,5.6,2.1,55.4,0.0,55.4,10.3
137,Duncan Robinson,MIA,28,14,14,17.9,1.9,0.6,31.5,3.3,58.1,0.3,63.5,8.3
138,Dwight Powell,DAL,53,30,23,19.8,4.2,1.7,39.7,9.4,44.9,0.8,48.8,6.1
139,Dyson Daniels,NOP,39,21,18,19.9,3.5,1.3,35.5,6.3,56.6,0.4,60.8,7.7
140,Edmond Sumner,BKN,46,28,18,14.5,1.6,0.3,18.1,3.3,47.7,0.2,50.7,8.6
141,Eric Gordon,LAC,47,12,35,30.2,2.1,0.2,10.3,3.9,53.6,0.2,57.1,12.1
142,Eugene Omoruyi,OKC,22,8,14,12.0,2.3,0.8,33.3,5.0,45.9,0.4,49.5,5.7
143,Evan Fournier,NYK,22,12,10,18.7,2.0,0.3,15.6,3.5,57.7,0.3,63.4,9.2
144,Evan Mobley,CLE,57,35,22,34.1,8.9,3.8,42.3,15.3,58.2,1.2,63.3,5.4
145,Facundo Campazzo,DAL,8,2,6,6.5,0.3,0.0,0.0,0.8,33.3,0.1,40.0,13.1
146,Frank Kaminsky,HOU,26,11,15,6.8,1.4,0.8,58.3,2.3,59.0,0.0,60.0,3.9
147,Frank Ntilikina,DAL,34,17,17,11.6,1.3,0.3,20.5,2.3,56.4,0.2,62.0,8.9
148,Franz Wagner,ORL,56,22,34,33.2,4.0,0.8,20.9,7.7,52.4,0.6,56.5,8.8
149,Fred VanVleet,TOR,48,22,26,37.0,4.4,0.9,19.2,8.2,53.9,0.9,60.2,10.1
150,Furkan Korkmaz,PHI,25,17,8,10.2,1.2,0.3,24.1,2.1,55.8,0.2,63.0,10.9
151,Gabe Vincent,MIA,43,25,18,25.9,2.3,0.4,17.3,4.2,54.4,0.2,57.3,11.4
152,Garrett Temple,NOP,18,11,7,7.2,0.6,0.2,27.3,1.2,52.4,0.2,61.1,10.5
153,Garrison Mathews,ATL,45,12,33,13.4,1.4,0.3,19.4,2.8,49.6,0.3,56.4,9.2
154,Gary Harris,ORL,28,11,17,24.5,2.1,0.4,20.3,4.0,53.2,0.3,57.8,12.0
155,Gary Payton II,GSW,15,8,7,17.0,2.6,0.8,30.8,5.2,50.0,0.4,54.2,6.5
156,Gary Trent Jr.,TOR,50,23,27,33.6,2.6,0.5,19.5,4.3,59.8,0.2,63.4,10.0
157,George Hill,IND,35,24,11,19.1,1.9,0.4,22.4,4.2,45.3,0.3,49.3,10.1
158,Georges Niang,PHI,53,35,18,20.0,2.5,0.6,23.5,4.9,51.0,0.5,56.2,6.6
159,Giannis Antetokounmpo,MIL,45,33,12,33.3,12.3,4.0,32.6,18.9,65.0,1.4,70.3,5.2
160,Goga Bitadze,IND,21,8,13,9.6,2.3,1.2,51.0,5.1,45.4,0.9,54.4,3.8
161,Goran Dragic,CHI,49,22,27,15.6,1.4,0.3,19.4,2.9,47.2,0.2,51.5,9.5
162,Gordon Hayward,CHA,32,10,22,31.1,4.2,0.8,20.3,6.7,62.4,0.5,67.5,9.4
163,Gorgui Dieng,SAS,19,2,17,10.2,2.8,0.9,32.1,4.4,63.1,0.2,65.4,6.7
164,Grant Williams,BOS,55,40,15,27.7,4.7,1.8,38.1,8.7,53.8,0.6,58.0,6.6
165,Grayson Allen,MIL,52,37,15,27.5,3.4,0.7,20.3,6.6,51.8,0.7,57.8,9.1
166,Greg Brown III,POR,16,10,6,5.8,1.2,0.4,31.6,1.9,61.3,0.1,65.5,7.1
167,Hamidou Diallo,DET,47,12,35,16.6,3.3,1.1,33.3,5.4,61.4,0.2,64.2,6.7
168,Harrison Barnes,SAC,56,32,24,32.6,4.6,1.5,32.3,8.2,56.6,0.8,62.4,7.9
169,Haywood Highsmith,MIA,41,23,18,19.4,3.8,1.3,33.8,6.9,55.7,0.6,60.6,7.8
170,Herbert Jones,NOP,41,18,23,28.9,3.8,1.4,36.5,7.4,51.1,0.4,54.0,8.5
171,Immanuel Quickley,NYK,57,31,26,27.8,4.0,0.5,12.2,6.9,58.4,0.5,62.6,9.6
172,Isaac Okoro,CLE,59,37,22,21.0,2.6,0.7,28.9,5.2,50.0,0.3,53.1,9.7
173,Isaiah Hartenstein,NYK,58,31,27,19.5,6.6,3.4,52.6,12.5,52.4,0.9,56.6,4.7
174,Isaiah Jackson,IND,43,16,27,15.3,3.9,2.3,57.4,8.1,48.6,0.7,53.5,4.5
175,Isaiah Joe,OKC,47,24,23,15.6,2.2,0.3,15.5,4.2,52.6,0.4,58.9,7.3
176,Isaiah Livers,DET,34,9,25,20.9,2.4,0.9,35.4,4.6,52.9,0.5,59.4,9.2
177,Isaiah Mobley,CLE,8,5,3,3.3,1.4,0.6,45.5,1.6,84.6,0.0,84.6,5.7
178,Isaiah Roby,SAS,40,9,31,11.5,2.6,0.8,31.1,4.3,59.9,0.3,63.6,5.9
179,Isaiah Stewart,DET,45,12,33,28.3,8.1,3.2,39.9,14.4,56.3,1.0,60.6,4.6
180,Isaiah Todd,WAS,4,2,2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Ish Smith,DEN,28,18,10,9.9,1.3,0.4,31.4,2.4,51.5,0.3,58.3,7.7
182,Ish Wainright,PHX,40,21,19,15.6,2.2,0.9,40.2,4.0,54.0,0.3,58.4,7.4
183,Ivica Zubac,LAC,57,30,27,29.4,10.2,5.2,50.9,18.1,56.7,1.1,60.5,4.1
184,JD Davison,BOS,5,4,1,2.3,0.4,0.0,0.0,0.6,66.7,0.0,66.7,4.1
185,JT Thor,CHA,45,10,35,10.9,1.7,0.6,36.4,2.8,60.6,0.2,64.2,7.9
186,Ja Morant,MEM,46,30,16,32.7,5.9,1.4,24.3,11.2,52.7,0.9,57.1,7.8
187,JaMychal Green,GSW,36,18,18,14.8,4.1,1.9,45.9,6.5,62.7,0.5,67.6,5.0
188,JaVale McGee,DAL,34,17,17,8.3,2.6,1.4,53.9,4.8,54.6,0.4,59.7,4.3
189,Jabari Smith Jr.,HOU,53,12,41,29.8,6.9,2.6,37.7,11.3,61.0,0.9,66.3,5.4
190,Jabari Walker,POR,36,18,18,8.5,2.1,1.1,53.3,3.8,55.1,0.2,58.6,4.4
191,Jack White,DEN,13,11,2,3.2,0.5,0.3,57.1,1.1,50.0,0.1,53.8,5.0
192,Jaden Hardy,DAL,29,15,14,11.2,1.4,0.2,14.6,2.5,56.2,0.1,59.4,9.0
193,Jaden Ivey,DET,52,15,37,30.1,4.0,0.8,18.8,8.3,47.7,0.9,53.8,8.2
194,Jaden McDaniels,MIN,56,29,27,30.5,3.8,1.4,35.7,7.5,51.0,0.7,56.3,8.5
195,Jaden Springer,PHI,7,7,0,3.7,1.0,0.4,42.9,1.7,58.3,0.1,63.6,6.2
196,Jae'Sean Tate,HOU,18,3,15,20.9,4.1,1.4,34.2,7.4,54.5,0.4,57.9,7.1
197,Jake LaRavia,MEM,30,20,10,12.7,2.0,0.6,32.2,3.3,59.0,0.2,62.1,7.9
198,Jakob Poeltl,TOR,46,11,35,25.9,8.9,4.9,55.1,14.6,60.9,0.9,64.8,4.6
199,Jalen Brunson,NYK,54,29,25,35.0,3.6,0.7,18.8,6.9,51.3,0.5,55.5,9.7
200,Jalen Duren,DET,48,14,34,25.4,8.8,4.4,49.5,16.7,52.6,1.1,56.3,4.3
201,Jalen Green,HOU,52,11,41,34.3,4.1,0.8,20.9,7.6,53.7,0.4,57.0,7.5
202,Jalen Johnson,ATL,53,27,26,14.6,4.0,1.4,36.0,6.5,61.0,0.5,66.6,5.3
203,Jalen McDaniels,PHI,57,16,41,26.5,4.8,1.1,23.7,8.9,53.7,0.7,58.5,5.9
204,Jalen Smith,IND,50,23,27,18.4,5.6,2.4,43.1,9.7,57.7,0.6,61.2,4.7
205,Jalen Suggs,ORL,32,12,20,22.8,2.7,0.8,27.6,5.6,48.3,0.5,53.0,9.2
206,Jalen Williams,OKC,51,25,26,29.0,4.1,1.2,30.3,7.3,55.8,0.6,60.6,8.1
207,Jamal Cain,MIA,13,8,5,13.9,2.9,1.1,36.8,4.9,59.4,0.5,65.5,5.9
208,Jamal Murray,DEN,45,32,13,32.5,4.1,0.7,16.1,6.9,60.0,0.6,65.5,8.9
209,Jamaree Bouyea,MIA,2,2,0,11.7,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0
210,James Bouknight,CHA,26,5,21,13.6,2.0,0.5,23.5,3.4,57.3,0.2,61.4,7.9
211,James Harden,PHI,39,26,13,36.5,6.3,1.0,16.2,9.8,64.7,0.7,69.4,6.6
212,James Johnson,IND,12,5,7,8.1,1.3,0.3,25.0,2.4,55.2,0.2,59.3,5.3
213,James Wiseman,DET,21,9,12,12.5,3.5,1.4,39.7,7.0,49.7,0.4,52.5,4.2
214,Jared Rhoden,DET,1,0,1,12.0,1.0,1.0,100.0,1.0,100.0,0.0,100.0,0.6
215,Jaren Jackson Jr.,MEM,38,24,14,27.3,6.6,2.7,40.6,12.3,53.5,0.9,58.0,6.3
216,Jarred Vanderbilt,LAL,53,26,27,24.0,7.9,2.5,32.4,12.6,62.4,0.6,65.8,5.3
217,Jarrett Allen,CLE,52,34,18,33.1,9.9,4.6,46.7,17.0,58.3,1.4,63.6,5.0
218,Jarrett Culver,ATL,10,5,5,13.7,3.8,1.4,36.8,5.6,67.9,0.2,70.4,5.8
219,Jason Preston,LAC,13,3,10,9.4,1.7,0.3,18.2,2.8,61.1,0.1,62.9,7.8
220,Javonte Green,CHI,28,11,17,16.0,2.9,1.3,45.1,5.6,52.2,0.6,58.2,6.2
221,Jaxson Hayes,NOP,31,14,17,14.0,3.1,1.0,32.6,5.4,57.2,0.3,60.1,6.0
222,Jaylen Brown,BOS,48,33,15,35.6,7.0,1.6,23.2,11.2,62.7,0.9,68.0,7.1
223,Jaylen Nowell,MIN,59,30,29,19.9,2.7,0.5,20.4,4.8,55.7,0.3,59.7,9.4
224,Jaylin Williams,OKC,23,11,12,15.3,4.2,1.4,33.0,7.3,57.7,0.3,60.6,5.1
225,Jayson Tatum,BOS,53,38,15,37.3,8.6,1.7,19.5,12.5,68.7,0.7,72.9,6.4
226,Jeff Dowtin Jr.,TOR,14,9,5,6.6,0.9,0.1,15.4,1.1,86.7,0.0,86.7,13.8
227,Jeff Green,DEN,35,22,13,19.0,2.6,0.7,28.9,4.3,59.6,0.2,62.9,8.3
228,Jerami Grant,POR,54,25,29,35.7,4.3,1.0,23.1,7.5,57.5,0.6,62.4,8.7
229,Jeremiah Robinson-Earl,OKC,26,10,16,21.1,5.0,2.4,48.1,9.8,50.8,1.3,58.6,4.8
230,Jeremy Sochan,SAS,45,11,34,25.8,4.9,1.7,35.6,9.4,52.0,1.0,58.6,5.8
231,Jericho Sims,NYK,45,25,20,16.0,4.8,2.3,47.0,8.7,55.4,0.6,59.6,5.1
232,Jevon Carter,MIL,56,39,17,22.5,2.5,0.3,12.0,4.1,61.5,0.1,63.7,11.8
233,Jimmy Butler,MIA,42,24,18,33.8,6.0,2.4,40.4,10.4,57.1,0.5,59.8,6.2
234,Jock Landale,PHX,49,25,24,14.4,4.1,2.2,52.7,8.1,50.4,0.5,53.9,5.4
235,Joe Harris,BKN,49,28,21,24.2,2.7,0.7,27.3,5.5,48.9,0.6,54.5,9.1
236,Joe Ingles,MIL,23,15,8,22.2,2.6,0.5,18.6,3.8,67.0,0.3,72.8,7.5
237,Joe Wieskamp,TOR,2,1,1,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Joel Embiid,PHI,43,28,15,34.9,10.2,4.0,39.8,17.2,59.2,1.3,64.3,5.0
239,John Butler Jr.,POR,7,1,6,3.4,0.3,0.3,100.0,0.6,50.0,0.0,50.0,4.6
240,John Collins,ATL,49,26,23,31.3,7.2,3.0,42.0,13.1,54.7,0.9,58.8,4.9
241,John Konchar,MEM,47,29,18,23.0,4.8,1.3,26.4,7.8,61.7,0.6,66.6,6.9
242,John Wall,HOU,34,15,19,22.2,2.7,0.5,17.4,5.2,52.3,0.4,56.8,9.6
243,Johnny Davis,WAS,12,5,7,5.0,0.7,0.1,12.5,1.0,66.7,0.0,66.7,11.1
244,Jonas Valanciunas,NOP,56,28,28,24.6,9.8,4.3,44.3,16.1,60.4,1.0,64.2,3.9
245,Jonathan Isaac,ORL,9,6,3,10.5,3.7,2.0,54.5,5.3,68.8,0.3,73.3,3.5
246,Jonathan Kuminga,GSW,44,24,20,19.3,3.1,1.1,36.0,6.2,49.6,0.7,55.5,6.9
247,Jordan Clarkson,UTA,56,27,29,32.4,4.0,1.0,24.0,7.3,54.9,0.4,58.1,8.2
248,Jordan Goodwin,WAS,40,15,25,18.0,3.3,1.2,36.2,5.8,56.3,0.5,61.9,7.2
249,Jordan Hall,SAS,9,1,8,9.2,1.3,0.3,25.0,2.1,63.2,0.0,63.2,12.2
250,Jordan McLaughlin,MIN,22,12,10,15.5,1.5,0.5,29.4,3.4,45.9,0.3,50.0,9.6
251,Jordan Nwora,IND,38,26,12,15.7,3.1,0.7,22.2,4.8,63.9,0.3,68.8,7.0
252,Jordan Poole,GSW,55,27,28,30.6,2.8,0.5,19.4,5.7,49.7,0.4,53.8,9.6
253,Jordan Schakel,WAS,2,0,2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Jose Alvarado,NOP,56,29,27,21.6,2.4,0.6,25.4,4.7,51.1,0.4,56.5,9.4
255,Josh Christopher,HOU,38,7,31,9.7,1.1,0.3,29.3,2.4,44.6,0.2,48.8,9.8
256,Josh Giddey,OKC,50,22,28,30.9,7.9,2.6,32.6,12.8,61.2,0.7,64.5,6.3
257,Josh Green,DAL,38,20,18,24.4,2.7,0.6,23.5,5.4,50.0,0.5,54.8,8.5
258,Josh Hart,NYK,52,26,26,33.3,8.2,2.6,31.8,13.5,60.4,1.2,66.1,7.0
259,Josh Minott,MIN,11,5,6,6.2,2.0,0.6,31.8,2.6,75.9,0.1,78.6,5.6
260,Josh Okogie,PHX,48,24,24,13.9,3.1,1.6,50.3,5.3,58.4,0.3,62.3,6.6
261,Josh Richardson,NOP,41,11,30,23.8,2.8,0.6,19.8,5.3,53.2,0.5,58.9,8.1
262,Joshua Primo,SAS,4,3,1,23.3,3.3,0.3,7.7,8.0,40.6,1.0,46.4,11.8
263,Jrue Holiday,MIL,45,33,12,32.9,5.2,1.4,27.2,9.1,57.5,0.5,60.7,8.5
264,Juan Toscano-Anderson,UTA,30,12,18,12.2,2.0,0.5,23.0,4.0,51.3,0.3,55.5,6.1
265,Juancho Hernangomez,TOR,41,20,21,14.8,3.0,0.7,23.8,5.3,56.5,0.5,62.9,6.7
266,Julian Champagnie,PHI,2,2,0,3.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
267,Julius Randle,NYK,58,31,27,35.9,10.8,3.6,33.4,16.9,63.8,1.0,67.7,5.0
268,Justin Champagnie,TOR,3,2,1,3.6,1.3,0.7,50.0,2.0,66.7,0.3,80.0,4.7
269,Justin Holiday,HOU,28,12,16,14.7,0.8,0.3,34.8,1.9,42.6,0.2,47.9,7.5
270,Justin Jackson,BOS,23,15,8,4.7,0.7,0.2,23.5,1.2,63.0,0.1,68.0,10.6
271,Justise Winslow,POR,29,15,14,26.8,5.0,2.0,40.0,9.7,51.4,0.9,56.4,5.7
272,Jusuf Nurkic,POR,45,23,22,27.3,9.4,4.3,45.4,16.7,56.5,1.2,60.8,4.3
273,KZ Okpala,SAC,35,19,16,7.1,1.0,0.3,32.4,2.1,47.2,0.2,53.1,7.2
274,Kai Jones,CHA,27,6,21,8.8,1.9,0.7,36.5,3.7,51.5,0.3,55.9,6.0
275,Karl-Anthony Towns,MIN,21,10,11,33.8,8.2,3.0,36.0,13.2,62.1,0.7,65.6,6.2
276,Kawhi Leonard,LAC,32,21,11,32.2,6.1,1.9,31.8,9.8,61.9,0.7,66.8,7.5
277,Keegan Murray,SAC,54,31,23,29.7,4.6,1.4,31.5,7.7,59.8,0.6,64.8,7.2
278,Keita Bates-Diop,SAS,42,10,32,19.9,3.3,1.3,39.1,5.3,62.2,0.4,67.6,6.7
279,Keldon Johnson,SAS,49,13,36,32.5,4.8,1.1,23.1,8.4,56.8,0.6,61.1,6.3
280,Kelly Olynyk,UTA,46,21,25,27.9,5.0,1.9,37.2,10.1,49.6,0.9,54.6,5.8
281,Kelly Oubre Jr.,CHA,35,10,25,32.6,5.1,1.5,29.6,8.7,58.7,0.5,62.2,7.6
282,Kemba Walker,DAL,9,5,4,16.0,1.8,0.4,25.0,3.6,50.0,0.2,53.3,8.2
283,Kendall Brown,IND,6,1,5,6.7,1.0,0.5,50.0,2.2,46.2,0.5,60.0,10.1
284,Kendrick Nunn,WAS,47,23,24,14.3,1.6,0.2,13.5,2.9,54.8,0.1,57.4,9.7
285,Kennedy Chandler,MEM,24,15,9,9.2,1.3,0.3,20.0,2.4,52.6,0.2,57.7,7.8
286,Kenneth Lofton Jr.,MEM,8,5,3,3.9,0.6,0.3,40.0,1.3,50.0,0.0,50.0,4.0
287,Kenrich Williams,OKC,47,25,22,22.4,4.9,2.2,45.0,8.7,55.7,0.6,59.8,6.0
288,Kentavious Caldwell-Pope,DEN,54,38,16,31.3,2.9,0.5,18.4,5.2,56.6,0.3,60.1,10.2
289,Kenyon Martin Jr.,HOU,56,13,43,26.2,5.5,2.1,37.5,8.5,64.8,0.4,67.9,6.4
290,Keon Ellis,SAC,8,4,4,4.4,0.9,0.3,28.6,1.4,63.6,0.0,63.6,10.1
291,Keon Johnson,POR,26,11,15,10.2,1.3,0.5,35.3,2.5,53.1,0.2,58.6,11.0
292,Kessler Edwards,SAC,14,5,9,5.7,1.0,0.4,35.7,1.9,53.8,0.5,73.7,8.3
293,Kevin Durant,PHX,39,26,13,36.0,6.7,2.1,30.9,10.6,63.1,0.8,68.4,6.7
294,Kevin Huerter,SAC,53,29,24,30.4,3.4,0.6,17.9,5.8,58.1,0.5,63.3,8.3
295,Kevin Knox II,POR,42,8,34,14.1,2.6,0.9,33.3,4.3,59.3,0.3,64.3,5.8
296,Kevin Love,CLE,41,24,17,20.0,6.8,2.6,37.5,10.4,65.9,0.6,70.2,4.4
297,Kevin Porter Jr.,HOU,40,10,30,34.0,5.5,1.4,25.7,8.9,61.6,0.4,64.1,8.2
298,Kevon Harris,ORL,27,10,17,12.4,2.0,0.8,41.5,4.4,44.9,0.1,46.5,7.8
299,Kevon Looney,GSW,55,27,28,23.2,8.6,3.7,43.1,13.9,61.8,0.9,66.0,4.8
300,Khem Birch,SAS,20,9,11,8.1,1.3,0.3,24.0,2.7,46.3,0.3,52.1,5.6
301,Khris Middleton,MIL,16,13,3,21.2,3.4,0.7,20.4,7.1,47.8,1.1,56.8,6.8
302,Killian Hayes,DET,52,14,38,26.7,2.8,0.5,18.2,5.2,53.0,0.4,57.9,9.5
303,Kira Lewis Jr.,NOP,12,5,7,11.0,1.9,0.2,8.7,3.1,62.2,0.1,63.9,8.8
304,Klay Thompson,GSW,43,22,21,33.1,3.9,0.8,21.3,6.5,60.8,0.4,64.5,9.2
305,Kristaps Porzingis,WAS,47,20,27,32.6,8.7,3.8,43.7,14.2,60.9,1.0,65.3,5.1
306,Kyle Anderson,MIN,46,24,22,26.0,4.7,1.6,33.2,8.0,59.1,0.3,61.3,7.2
307,Kyle Kuzma,WAS,51,24,27,34.9,7.6,2.0,26.7,11.3,67.0,0.7,71.5,5.8
308,Kyle Lowry,MIA,44,22,22,33.3,4.3,1.0,22.1,9.9,43.6,1.1,49.2,8.3
309,Kyrie Irving,DAL,43,26,17,37.0,5.1,1.3,24.8,8.8,57.4,0.5,61.1,8.7
310,LaMelo Ball,CHA,31,8,23,35.1,6.1,1.5,24.7,10.5,58.6,0.6,62.3,7.5
311,Lamar Stevens,CLE,41,26,15,17.9,3.0,0.9,30.9,5.3,56.4,0.4,61.5,5.1
