,PLAYER,TEAM,GP,W,L,MIN,REB,Contested REB,Contested REB%,REB Chances,REB Chance%,Deferred REB Chances,Adjusted REB Chance%,AVG REB Distance
488,Vit Krejci,ATL,20,10,10,5.8,0.7,0.1,15.4,1.2,54.2,0.1,56.5,6.9
489,Vlatko Cancar,DEN,43,29,14,15.8,2.4,0.6,25.5,4.0,59.0,0.3,63.4,7.2
490,Walker Kessler,UTA,56,27,29,21.1,7.6,4.3,56.3,13.7,55.0,1.0,59.2,4.2
491,Wendell Carter Jr.,ORL,39,16,23,30.1,8.5,3.7,44.1,15.0,56.7,1.3,61.9,4.6
492,Wendell Moore Jr.,MIN,24,13,11,5.8,0.7,0.3,37.5,1.3,51.6,0.1,55.2,6.4
493,Wenyen Gabriel,LAL,45,21,24,15.6,4.0,2.6,65.9,7.9,50.6,0.6,54.7,4.9
494,Wesley Matthews,MIL,38,28,10,15.5,2.2,0.8,38.1,4.1,53.8,0.3,58.7,9.0
495,Will Barton,WAS,40,18,22,19.6,2.8,0.4,15.3,4.7,59.7,0.3,64.2,6.1
496,Willy Hernangomez,NOP,28,16,12,12.7,4.8,2.4,48.9,8.2,58.7,1.0,66.5,4.5
497,Xavier Tillman,MEM,37,23,14,14.8,3.9,1.9,47.9,7.5,51.6,0.4,54.5,6.2
498,Yuta Watanabe,BKN,43,23,20,17.9,2.6,0.7,29.1,5.0,50.7,0.4,55.6,7.0
499,Zach Collins,SAS,46,13,33,21.1,5.8,2.8,48.3,12.2,47.6,0.9,51.2,4.8
500,Zach LaVine,CHI,52,24,28,36.0,4.8,0.8,16.5,8.8,54.1,0.7,59.0,7.4
501,Zeke Nnaji,DEN,43,29,14,13.5,2.4,1.2,49.0,5.4,44.2,0.4,47.7,5.6
502,Ziaire Williams,MEM,28,16,12,17.4,2.5,0.6,24.6,4.4,55.6,0.2,58.5,7.0
503,Zion Williamson,NOP,29,17,12,33.0,7.0,3.0,43.6,11.1,62.7,0.8,67.3,5.5
