,Player,Team,GP,MIN,W,L,STL,BLK,DREB,DFGM,DFGA,DFG%
286,Kenneth Lofton Jr.,MEM,8,3.9,5,3,0.0,0.0,0.5,0.0,0.3,0.0
287,Kenrich Williams,OKC,49,22.5,26,23,0.8,0.3,3.1,1.3,2.2,61.7
288,Kentavious Caldwell-Pope,DEN,56,31.4,40,16,1.4,0.4,2.5,1.3,1.6,79.1
289,Kenyon Martin Jr.,HOU,58,26.3,13,45,0.4,0.4,4.1,1.4,2.2,62.8
290,Keon Ellis,SAC,9,4.0,4,5,0.2,0.1,0.4,0.2,0.4,50.0
291,Keon Johnson,POR,28,9.8,12,16,0.4,0.1,1.0,0.6,1.0,66.7
292,Kessler Edwards,SAC,15,6.0,5,10,0.2,0.1,0.6,0.5,0.9,61.5
293,Kevin Durant,PHX,39,36.0,26,13,0.8,1.5,6.4,2.8,5.0,56.1
294,Kevin Huerter,SAC,54,30.5,29,25,1.1,0.3,2.8,1.9,2.4,78.6
295,Kevin Knox II,POR,44,13.8,9,35,0.3,0.3,2.0,1.0,1.4,73.0
296,Kevin Love,CLE,41,20.0,24,17,0.2,0.2,5.8,1.6,2.5,64.7
297,Kevin Porter Jr.,HOU,40,34.0,10,30,1.3,0.4,4.1,2.3,3.1,72.6
298,Kevon Harris,ORL,27,12.4,10,17,0.5,0.1,1.1,0.7,0.9,80.0
299,Kevon Looney,GSW,57,23.4,28,29,0.6,0.6,5.7,2.9,4.5,64.1
300,Khem Birch,SAS,20,8.1,9,11,0.3,0.3,0.9,1.1,1.5,70.0
301,Khris Middleton,MIL,17,21.4,14,3,0.6,0.2,3.2,1.3,1.9,68.8
302,Killian Hayes,DET,54,26.7,14,40,1.3,0.3,2.4,2.3,3.2,72.5
303,Kira Lewis Jr.,NOP,14,11.1,6,8,0.3,0.1,1.7,0.5,0.8,63.6
304,Klay Thompson,GSW,45,33.0,23,22,0.7,0.4,3.2,1.4,1.7,78.2
305,Kristaps Porzingis,WAS,49,32.6,21,28,0.9,1.5,6.8,4.0,7.0,56.6
306,Kyle Anderson,MIN,47,26.0,25,22,1.2,0.9,3.9,1.4,2.4,57.9
307,Kyle Kuzma,WAS,52,34.9,25,27,0.5,0.5,6.7,2.0,3.2,61.3
308,Kyle Lowry,MIA,44,33.3,22,22,1.1,0.4,3.5,2.1,2.9,72.9
309,Kyrie Irving,DAL,44,37.1,26,18,1.0,0.8,4.1,1.6,2.5,64.0
310,LaMelo Ball,CHA,33,35.4,10,23,1.3,0.3,5.1,2.0,3.0,67.3
311,Lamar Stevens,CLE,42,17.6,26,16,0.4,0.3,2.4,1.1,1.8,64.9
312,Landry Shamet,PHX,30,21.4,14,16,0.6,0.2,1.4,1.2,1.7,74.0
313,Larry Nance Jr.,NOP,48,22.7,24,24,0.9,0.7,4.2,2.0,3.1,62.3
314,Lauri Markkanen,UTA,54,34.3,27,27,0.6,0.6,6.8,2.5,4.3,57.5
315,LeBron James,LAL,45,36.3,22,23,1.0,0.6,7.3,1.9,3.1,63.0
316,Leandro Bolmaro,UTA,14,4.9,8,6,0.2,0.1,0.2,0.2,0.4,50.0
317,Lindy Waters III,OKC,23,11.2,11,12,0.3,0.3,1.2,0.7,1.4,51.5
318,Lonnie Walker IV,LAL,42,26.7,17,25,0.6,0.3,1.8,1.5,2.1,73.9
319,Luguentz Dort,OKC,50,29.9,25,25,1.0,0.3,2.8,1.8,2.7,66.2
320,Luka Doncic,DAL,50,36.5,28,22,1.5,0.5,7.9,2.6,3.7,70.8
321,Luka Garza,MIN,22,9.3,13,9,0.1,0.0,1.2,1.5,2.2,66.7
322,Luke Kennard,MEM,37,20.7,21,16,0.5,0.1,2.1,1.3,1.6,81.4
323,Luke Kornet,BOS,51,11.9,34,17,0.2,0.8,1.6,1.6,2.7,61.8
324,Malachi Flynn,TOR,42,13.9,21,21,0.4,0.1,1.2,0.6,0.9,70.3
325,Malaki Branham,SAS,44,22.0,8,36,0.5,0.1,1.8,1.1,1.6,69.4
326,Malcolm Brogdon,BOS,50,25.3,35,15,0.6,0.3,3.5,1.5,2.1,70.5
327,Malcolm Hill,CHI,3,0.4,3,0,0.0,0.0,0.3,0.0,0.0,0.0
328,Malik Beasley,LAL,58,26.4,29,29,0.8,0.1,3.1,1.7,2.3,75.0
329,Malik Monk,SAC,54,22.6,31,23,0.7,0.2,2.1,1.1,1.6,67.8
330,Mamadi Diakite,CLE,16,6.2,12,4,0.1,0.4,0.6,0.9,1.4,68.2
331,MarJon Beauchamp,MIL,37,14.6,24,13,0.5,0.1,1.5,0.9,1.2,74.4
332,Marcus Morris Sr.,LAC,52,28.8,28,24,0.6,0.4,3.8,1.8,2.4,73.6
333,Marcus Smart,BOS,42,32.4,31,11,1.4,0.4,2.8,1.7,2.4,70.0
334,Mark Williams,CHA,29,15.9,10,19,0.7,1.2,3.9,2.1,4.1,52.1
335,Markelle Fultz,ORL,38,29.1,19,19,1.5,0.4,2.8,1.8,2.2,81.7
336,Markieff Morris,DAL,27,10.6,16,11,0.3,0.2,1.7,0.9,1.4,64.1
337,Marko Simonovic,CHI,1,1.7,0,1,0.0,0.0,0.0,0.0,0.0,0.0
338,Marvin Bagley III,DET,25,21.3,6,19,0.5,0.7,3.8,2.6,3.6,72.5
339,Mason Plumlee,LAC,57,28.3,16,41,0.6,0.6,6.3,3.7,5.8,64.2
340,Matisse Thybulle,POR,51,12.7,33,18,1.0,0.3,1.0,0.4,0.7,61.8
341,Matt Ryan,MIN,32,9.5,14,18,0.2,0.0,0.7,0.8,1.1,68.6
342,Matthew Dellavedova,SAC,24,6.1,13,11,0.3,0.0,0.3,0.3,0.4,70.0
343,Max Christie,LAL,35,14.2,14,21,0.2,0.2,1.9,0.7,1.2,55.8
344,Max Strus,MIA,57,30.2,30,27,0.6,0.2,2.9,1.3,1.8,70.2
345,Maxi Kleber,DAL,22,25.7,13,9,0.3,1.0,2.7,2.1,3.2,66.2
346,McKinley Wright IV,DAL,20,10.3,11,9,0.4,0.2,1.0,0.9,1.2,70.8
347,Mfiondu Kabengele,BOS,2,7.0,1,1,0.0,0.0,1.0,1.5,3.0,50.0
348,Micah Potter,UTA,3,4.8,2,1,0.0,0.0,0.7,0.7,1.0,66.7
349,Michael Foster Jr.,PHI,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
350,Michael Porter Jr.,DEN,42,29.4,30,12,0.7,0.5,4.4,2.0,2.9,70.0
351,Mikal Bridges,BKN,59,36.3,31,28,1.2,0.8,3.4,2.1,3.4,61.0
352,Mike Conley,MIN,45,29.6,23,22,1.0,0.2,2.1,1.9,2.9,67.4
353,Mike Muscala,BOS,46,15.2,22,24,0.3,0.4,2.7,2.3,3.6,65.9
354,Miles McBride,NYK,47,12.6,26,21,0.6,0.0,0.6,0.5,0.9,54.5
355,Mitchell Robinson,NYK,38,26.9,21,17,0.9,1.8,4.6,2.6,4.4,58.1
356,Mo Bamba,LAL,41,17.0,19,22,0.3,1.0,3.5,2.1,3.7,57.5
357,Monte Morris,WAS,49,28.3,24,25,0.7,0.2,3.0,1.2,1.8,66.7
358,Montrezl Harrell,PHI,50,12.5,32,18,0.3,0.5,1.6,1.5,2.3,62.9
359,Moritz Wagner,ORL,38,21.0,18,20,0.8,0.2,3.3,2.5,3.3,77.4
360,Moses Brown,LAC,34,8.5,16,18,0.1,0.4,2.4,1.1,1.9,56.1
361,Moses Moody,GSW,43,14.2,21,22,0.3,0.1,1.2,0.9,1.5,63.5
362,Moussa Diabate,LAC,17,10.0,8,9,0.3,0.4,0.9,1.2,2.1,60.0
363,Myles Turner,IND,50,29.8,23,27,0.6,2.3,6.4,4.5,8.2,55.4
364,Naji Marshall,NOP,54,24.9,28,26,0.8,0.2,3.0,1.3,1.7,72.3
365,Nassir Little,POR,37,16.7,19,18,0.3,0.3,1.9,1.2,1.8,68.7
366,Nathan Knight,MIN,33,8.1,16,17,0.3,0.2,0.9,0.6,0.9,65.5
367,Naz Reid,MIN,52,17.8,25,27,0.6,0.9,3.6,2.6,4.0,64.6
368,Neemias Queta,SAC,4,6.1,1,3,0.0,0.3,1.3,1.8,2.3,77.8
369,Nerlens Noel,DET,14,10.8,2,12,0.9,0.6,2.1,1.3,1.9,66.7
370,Nic Claxton,BKN,54,29.5,30,24,0.7,2.6,6.5,3.4,6.6,51.4
371,Nick Richards,CHA,45,17.3,12,33,0.2,1.0,3.3,2.1,3.8,53.8
372,Nickeil Alexander-Walker,MIN,37,14.3,18,19,0.6,0.4,1.4,1.2,1.6,75.9
373,Nicolas Batum,LAC,56,21.7,32,24,0.6,0.7,3.4,1.7,2.9,58.0
374,Nikola Jokic,DEN,51,33.6,38,13,1.3,0.7,9.4,5.3,7.9,67.1
375,Nikola Jovic,MIA,15,13.6,7,8,0.5,0.1,1.5,1.8,2.1,87.1
376,Nikola Vucevic,CHI,57,34.0,25,32,0.7,0.8,9.3,4.7,6.8,68.8
377,Noah Vonleh,BOS,23,7.5,17,6,0.1,0.3,1.3,0.7,1.3,53.3
378,Norman Powell,LAC,50,25.8,27,23,0.8,0.3,2.7,1.4,1.8,73.9
379,O.G. Anunoby,TOR,45,35.8,21,24,2.1,0.8,4.0,1.6,2.8,56.8
380,Obi Toppin,NYK,45,14.9,23,22,0.3,0.2,2.6,0.8,1.1,73.5
381,Ochai Agbaji,UTA,37,15.1,21,16,0.1,0.1,1.0,0.9,1.4,66.7
382,Onyeka Okongwu,ATL,57,23.9,29,28,0.7,1.3,4.6,3.3,5.6,59.4
383,Orlando Robinson,MIA,29,13.7,17,12,0.4,0.4,2.6,1.7,2.9,58.3
384,Oshae Brissett,IND,49,16.0,21,28,0.6,0.2,2.5,1.2,1.8,66.3
385,Otto Porter Jr.,TOR,8,18.3,4,4,1.4,0.0,1.6,2.6,3.3,80.8
386,Ousmane Dieng,OKC,19,15.0,8,11,0.3,0.3,2.2,1.2,2.3,52.3
387,P.J. Tucker,PHI,55,25.7,36,19,0.5,0.2,2.6,1.5,2.0,73.4
388,P.J. Washington,CHA,59,32.9,17,42,0.9,1.1,3.7,2.6,4.1,62.8
389,PJ Dozier,SAC,4,2.6,4,0,0.8,0.0,0.5,0.3,0.3,100.0
390,Paolo Banchero,ORL,52,33.7,21,31,0.9,0.5,5.5,2.5,3.9,64.2
391,Pascal Siakam,TOR,49,37.7,23,26,0.8,0.6,5.9,2.8,4.1,69.0
392,Pat Connaughton,MIL,41,25.4,28,13,0.7,0.1,4.2,1.3,2.2,58.2
393,Patrick Baldwin Jr.,GSW,16,8.1,5,11,0.4,0.1,1.3,0.8,0.9,85.7
394,Patrick Beverley,LAL,45,26.9,21,24,0.9,0.6,2.6,1.5,2.0,73.6
395,Patrick Williams,CHI,57,29.0,25,32,0.8,0.8,3.4,2.3,3.4,68.2
396,Patty Mills,BKN,36,13.3,18,18,0.4,0.1,0.8,0.4,0.6,80.0
397,Paul George,LAC,43,34.2,26,17,1.5,0.3,5.4,2.3,3.3,69.0
398,Paul Reed,PHI,44,9.6,28,16,0.7,0.6,2.0,1.7,2.5,67.6
399,Payton Pritchard,BOS,42,12.8,30,12,0.3,0.0,1.0,0.7,0.9,81.6
400,Peyton Watson,DEN,12,3.2,8,4,0.0,0.1,0.4,0.4,0.6,71.4
401,Precious Achiuwa,TOR,35,23.6,19,16,0.7,0.7,4.6,2.7,4.4,60.0
402,Quentin Grimes,NYK,49,30.2,27,22,0.7,0.4,2.6,1.7,2.3,71.3
403,Quenton Jackson,WAS,3,2.6,2,1,0.0,0.0,0.0,0.0,0.0,0.0
404,R.J. Hampton,ORL,26,13.9,7,19,0.6,0.2,1.2,0.7,1.3,57.6
405,RJ Barrett,NYK,53,34.5,28,25,0.5,0.2,4.3,1.7,2.7,64.5
406,Raul Neto,CLE,39,10.3,26,13,0.4,0.1,0.8,0.4,0.6,77.3
407,Reggie Bullock,DAL,58,30.4,30,28,0.8,0.2,3.0,1.4,2.1,69.4
408,Reggie Jackson,DEN,52,25.7,28,24,0.7,0.1,1.8,1.3,1.9,68.4
409,Richaun Holmes,SAC,33,9.1,16,17,0.1,0.3,1.4,0.9,1.5,56.9
410,Ricky Rubio,CLE,14,16.8,10,4,1.1,0.1,2.3,0.5,0.9,53.8
411,Robert Covington,LAC,36,16.2,15,21,0.7,0.8,3.0,1.5,2.9,51.9
412,Robert Williams III,BOS,23,23.6,15,8,0.5,1.1,5.7,1.3,2.0,61.7
413,Robin Lopez,CLE,30,7.9,22,8,0.0,0.1,0.7,1.6,2.3,68.1
414,Rodney McGruder,DET,21,10.4,3,18,0.2,0.0,0.8,0.6,0.8,81.3
415,Romeo Langford,SAS,31,20.3,10,21,0.5,0.4,1.5,1.0,1.5,62.5
416,Ron Harper Jr.,TOR,3,3.1,2,1,0.0,0.0,0.3,0.0,0.7,0.0
417,Royce O'Neale,BKN,55,33.4,31,24,0.8,0.7,4.1,2.7,3.8,71.6
418,Rudy Gay,UTA,44,14.7,23,21,0.4,0.3,2.3,1.0,1.5,63.6
419,Rudy Gobert,MIN,49,30.4,23,26,0.8,1.3,8.4,3.9,6.9,57.3
420,Rui Hachimura,LAL,41,24.8,22,19,0.4,0.4,3.9,1.7,2.4,69.0
421,Russell Westbrook,UTA,52,28.7,25,27,1.0,0.4,5.0,1.5,2.3,64.4
422,Ryan Arcidiacono,POR,13,2.7,8,5,0.2,0.0,0.3,0.1,0.1,100.0
423,Ryan Rollins,GSW,12,5.2,5,7,0.1,0.1,0.8,0.3,0.4,80.0
424,Saben Lee,PHX,19,15.1,12,7,0.7,0.1,1.3,0.6,0.7,85.7
425,Saddiq Bey,ATL,53,28.5,12,41,0.9,0.2,3.5,1.7,2.2,77.4
426,Sam Hauser,BOS,57,15.8,40,17,0.3,0.2,2.2,1.1,1.5,73.8
427,Sandro Mamukelashvili,MIL,23,8.6,16,7,0.1,0.1,1.5,0.7,1.0,72.7
428,Santi Aldama,MEM,54,22.1,32,22,0.7,0.7,3.7,2.5,4.0,64.0
429,Scottie Barnes,TOR,56,35.2,26,30,1.0,0.9,4.8,3.4,5.3,64.1
430,Scotty Pippen Jr.,LAL,6,5.3,1,5,0.3,0.2,0.3,0.3,0.5,66.7
431,Serge Ibaka,MIL,16,11.6,11,5,0.1,0.4,1.8,1.4,2.4,60.5
432,Seth Curry,BKN,40,22.8,27,13,0.7,0.2,1.7,0.8,1.2,68.1
433,Shaedon Sharpe,POR,57,20.3,27,30,0.4,0.2,1.8,1.3,1.8,73.0
434,Shai Gilgeous-Alexander,OKC,53,35.4,25,28,1.6,1.1,3.8,2.3,3.7,63.6
435,Shake Milton,PHI,53,21.5,38,15,0.3,0.2,2.2,1.0,1.2,82.8
436,Simone Fontecchio,UTA,31,9.6,17,14,0.1,0.2,0.6,0.7,1.1,61.8
437,Spencer Dinwiddie,BKN,57,34.1,30,27,0.8,0.3,2.8,1.2,1.8,68.0
438,Stanley Johnson,SAS,29,15.8,5,24,0.5,0.2,2.5,0.9,1.5,56.8
439,Stanley Umude,DET,1,2.1,0,1,1.0,1.0,0.0,0.0,1.0,0.0
440,Stephen Curry,GSW,37,34.9,19,18,1.0,0.4,5.8,1.6,2.3,70.2
441,Sterling Brown,LAL,4,6.1,2,2,0.8,0.0,1.3,0.0,0.0,0.0
442,Steven Adams,MEM,42,27.0,28,14,0.9,1.1,6.5,3.0,5.3,56.3
443,Svi Mykhailiuk,CHA,14,4.6,9,5,0.1,0.0,0.6,0.3,0.4,80.0
444,T.J. McConnell,IND,57,19.6,24,33,1.0,0.1,2.3,0.8,1.1,73.8
445,T.J. Warren,PHX,27,18.4,17,10,0.6,0.3,2.3,1.5,2.0,74.1
446,Taj Gibson,WAS,36,9.8,17,19,0.4,0.3,1.2,1.1,1.5,77.4
447,Talen Horton-Tucker,UTA,46,16.5,23,23,0.6,0.4,2.0,1.0,1.5,65.7
448,Tari Eason,HOU,58,19.4,13,45,1.1,0.6,3.3,1.4,2.1,68.1
449,Taurean Prince,MIN,36,21.2,21,15,0.5,0.4,2.1,1.3,2.0,67.6
450,Terance Mann,LAC,59,23.3,32,27,0.5,0.3,2.8,1.6,2.2,72.1
451,Terence Davis,SAC,44,13.8,24,20,0.8,0.3,2.0,0.8,1.3,60.0
452,Terrence Ross,PHX,42,22.5,16,26,0.6,0.2,1.8,1.1,1.4,77.6
453,Terry Rozier,CHA,49,35.6,13,36,1.1,0.3,3.3,1.1,1.4,79.1
454,Terry Taylor,IND,26,8.8,9,17,0.1,0.2,0.7,0.4,0.6,62.5
455,Thaddeus Young,TOR,47,16.0,20,27,1.1,0.1,1.9,1.6,2.1,79.4
456,Thanasis Antetokounmpo,MIL,24,4.1,16,8,0.1,0.1,0.7,0.5,0.8,66.7
457,Theo Maledon,CHA,36,16.1,10,26,0.8,0.2,2.1,1.1,1.5,74.5
458,Theo Pinson,DAL,32,7.2,15,17,0.1,0.0,0.9,0.6,0.7,81.8
459,Thomas Bryant,DEN,44,20.6,24,20,0.3,0.5,4.9,3.5,5.0,70.0
460,Tim Hardaway Jr.,DAL,54,30.2,31,23,0.8,0.1,3.3,1.8,2.4,75.0
461,Tobias Harris,PHI,53,33.6,35,18,1.0,0.5,5.0,2.1,2.7,76.2
462,Tony Bradley,CHI,10,2.9,4,6,0.1,0.0,0.9,0.6,0.7,85.7
463,Torrey Craig,PHX,56,25.8,31,25,0.7,0.6,3.6,1.7,2.7,63.3
464,Trae Young,ATL,52,35.4,27,25,1.0,0.2,2.2,0.9,1.2,75.8
465,Tre Jones,SAS,51,29.3,14,37,1.4,0.2,2.8,1.5,2.1,71.6
466,Tre Mann,OKC,51,18.4,25,26,0.6,0.2,1.9,1.0,1.4,72.5
467,Trendon Watford,POR,42,16.2,21,21,0.4,0.1,2.7,1.6,2.2,72.8
468,Trent Forrest,ATL,18,13.3,6,12,0.3,0.1,1.3,1.1,1.3,79.2
469,Trevelin Queen,IND,7,10.0,2,5,0.3,0.7,1.3,0.4,1.1,37.5
470,Trevor Hudgins,HOU,4,6.7,0,4,0.0,0.0,0.0,0.5,0.5,100.0
471,Trevor Keels,NYK,1,1.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0
472,Trey Lyles,SAC,51,15.9,29,22,0.3,0.5,2.7,1.3,1.9,64.6
473,Trey Murphy III,NOP,56,29.3,27,29,1.0,0.5,2.9,2.1,3.0,70.2
474,Troy Brown Jr.,LAL,53,24.1,24,29,0.7,0.2,3.4,2.0,2.5,77.8
475,Ty Jerome,GSW,36,17.8,15,21,0.5,0.1,1.5,1.1,1.4,80.4
476,TyTy Washington Jr.,HOU,23,12.7,3,20,0.4,0.0,1.3,0.8,1.2,70.4
477,Tyler Dorsey,DAL,3,2.8,2,1,0.0,0.0,0.3,0.3,0.3,100.0
478,Tyler Herro,MIA,45,35.4,25,20,0.9,0.3,5.3,2.2,3.1,69.3
479,Tyrese Haliburton,IND,48,33.4,24,24,1.8,0.4,3.1,1.2,1.7,70.7
480,Tyrese Martin,ATL,13,3.5,8,5,0.1,0.0,0.3,0.3,0.3,100.0
481,Tyrese Maxey,PHI,38,32.8,25,13,0.8,0.1,2.4,1.1,1.4,74.1
482,Tyus Jones,MEM,57,23.1,35,22,1.0,0.1,1.8,0.5,0.6,83.3
483,Udoka Azubuike,UTA,24,5.7,13,11,0.1,0.3,1.5,0.4,0.8,47.4
484,Udonis Haslem,MIA,6,7.9,3,3,0.2,0.2,0.7,0.3,0.8,40.0
485,Usman Garuba,HOU,51,13.6,12,39,0.7,0.5,2.8,1.8,2.8,66.0
486,Vernon Carey Jr.,WAS,11,2.6,8,3,0.2,0.2,0.7,0.3,0.4,75.0
487,Victor Oladipo,MIA,26,28.4,17,9,1.7,0.2,3.0,1.7,2.3,73.3
488,Vince Williams Jr.,MEM,9,5.4,5,4,0.4,0.1,0.6,0.3,0.6,60.0
489,Vit Krejci,ATL,21,5.7,10,11,0.1,0.0,0.6,0.1,0.4,33.3
490,Vlatko Cancar,DEN,44,16.0,30,14,0.4,0.3,1.9,1.1,1.6,68.1
491,Walker Kessler,UTA,57,21.3,27,30,0.4,2.1,4.8,3.5,6.5,53.8
492,Wendell Carter Jr.,ORL,39,30.1,16,23,0.4,0.6,6.5,3.8,5.9,63.9
493,Wendell Moore Jr.,MIN,24,5.8,13,11,0.3,0.2,0.6,0.5,0.8,61.1
494,Wenyen Gabriel,LAL,46,15.3,22,24,0.3,0.5,2.2,2.0,3.6,55.1
495,Wesley Matthews,MIL,38,15.5,28,10,0.4,0.3,1.4,0.5,0.9,54.3
496,Will Barton,WAS,40,19.6,18,22,0.4,0.3,2.5,1.2,1.7,70.1
497,Willy Hernangomez,NOP,29,12.8,16,13,0.3,0.4,3.3,1.7,2.7,62.8
498,Xavier Tillman,MEM,38,14.7,24,14,0.8,0.4,2.1,1.3,2.1,62.8
499,Yuta Watanabe,BKN,43,17.9,23,20,0.4,0.3,2.0,1.5,2.4,61.9
500,Zach Collins,SAS,47,21.3,13,34,0.4,0.6,4.1,3.1,5.9,53.8
501,Zach LaVine,CHI,53,36.1,24,29,1.0,0.2,4.4,1.6,2.1,78.2
502,Zeke Nnaji,DEN,43,13.5,29,14,0.3,0.4,1.1,1.4,2.2,63.4
503,Ziaire Williams,MEM,28,17.4,16,12,0.4,0.2,2.1,1.1,1.8,64.0
504,Zion Williamson,NOP,29,33.0,17,12,1.1,0.6,5.0,1.9,2.7,71.8
