,PLAYER,TEAM,GP,W,L,MIN,PTS,Drive PTS,Drive FG%,C&S PTS,C&S FG%,Pull Up PTS,Pull Up FG%,Paint Touch PTS,Paint Touch FG%,Post Touch PTS,Post Touch FG%,Elbow Touch PTS,Elbow Touch FG%,eFG%
170,Herbert Jones,NOP,41,18,23,28.9,9.8,2.4,42.9,2.3,26.7,0.1,20.0,1.4,54.8,0.1,0.0,0.3,45.5,48.6
171,Immanuel Quickley,NYK,57,31,26,27.8,12.6,4.6,56.0,3.1,37.1,3.8,36.8,0.2,62.5,0.0,0.0,0.1,60.0,52.0
172,Isaac Okoro,CLE,59,37,22,21.0,6.4,1.2,47.4,2.1,34.4,0.2,33.3,0.9,73.3,0.0,100.0,0.1,57.1,57.5
173,Isaiah Hartenstein,NYK,58,31,27,19.5,5.1,0.1,66.7,0.9,32.3,0.1,37.5,3.6,55.1,0.2,100.0,0.7,37.8,52.8
174,Isaiah Jackson,IND,43,16,27,15.3,6.9,0.1,33.3,0.2,26.7,0.2,50.0,4.7,58.9,0.2,33.3,0.9,44.7,57.4
175,Isaiah Joe,OKC,47,24,23,15.6,8.2,0.2,37.5,5.2,48.0,1.6,40.3,0.3,60.0,0.0,0.0,0.2,100.0,65.8
176,Isaiah Livers,DET,34,9,25,20.9,5.7,0.4,36.4,3.4,34.5,0.9,42.9,0.2,100.0,0.1,100.0,0.1,100.0,54.4
177,Isaiah Mobley,CLE,8,5,3,3.3,1.1,0.0,0.0,0.4,50.0,0.0,0.0,0.3,100.0,0.3,100.0,0.0,0.0,56.3
178,Isaiah Roby,SAS,40,9,31,11.5,4.2,0.9,41.7,1.1,31.9,0.5,29.6,0.8,59.1,0.1,100.0,0.3,57.1,49.0
179,Isaiah Stewart,DET,45,12,33,28.3,11.4,1.3,50.0,4.1,33.9,0.0,16.7,4.0,56.6,0.3,31.6,1.3,66.7,51.5
180,Isaiah Todd,WAS,4,2,2,3.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
181,Ish Smith,DEN,28,18,10,9.9,2.7,1.3,45.0,0.2,50.0,1.5,37.5,0.1,50.0,0.0,0.0,0.0,0.0,42.5
182,Ish Wainright,PHX,40,21,19,15.6,4.5,0.6,53.8,2.7,35.0,0.3,30.8,0.5,50.0,0.0,0.0,0.0,0.0,51.9
183,Ivica Zubac,LAC,57,30,27,29.4,10.2,0.3,60.0,0.0,11.1,0.0,0.0,7.9,64.3,1.5,60.7,1.9,57.4,61.7
184,JD Davison,BOS,5,4,1,2.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
185,JT Thor,CHA,45,10,35,10.9,2.6,0.6,47.6,1.0,25.0,0.1,13.3,0.7,61.9,0.0,0.0,0.0,20.0,42.7
186,Ja Morant,MEM,46,30,16,32.7,27.5,14.7,49.0,1.9,35.7,7.1,39.6,1.4,63.8,0.0,0.0,0.2,33.3,51.2
187,JaMychal Green,GSW,36,18,18,14.8,6.6,0.0,0.0,2.0,33.8,0.0,0.0,3.4,65.3,0.1,100.0,0.6,66.7,59.1
188,JaVale McGee,DAL,34,17,17,8.3,4.2,0.8,70.6,0.1,33.3,0.1,25.0,2.9,59.5,0.2,30.0,0.7,66.7,60.7
189,Jabari Smith Jr.,HOU,53,12,41,29.8,12.0,2.0,47.0,4.3,30.4,2.3,34.4,2.2,64.4,0.5,45.5,0.9,55.6,46.6
190,Jabari Walker,POR,36,18,18,8.5,2.6,0.3,42.9,0.5,25.0,0.0,0.0,1.1,56.3,0.1,50.0,0.4,71.4,47.5
191,Jack White,DEN,13,11,2,3.2,0.9,0.4,66.7,0.2,16.7,0.0,0.0,0.3,50.0,0.0,0.0,0.0,0.0,39.3
192,Jaden Hardy,DAL,29,15,14,11.2,6.6,2.5,51.9,1.6,34.9,1.1,32.5,0.1,100.0,0.0,0.0,0.0,0.0,50.3
193,Jaden Ivey,DET,52,15,37,30.1,15.1,5.5,44.8,2.4,35.0,3.6,35.0,1.1,53.2,0.0,0.0,0.5,70.6,47.0
194,Jaden McDaniels,MIN,56,29,27,30.5,11.2,2.3,44.6,3.5,38.3,1.1,42.0,2.2,74.3,0.1,28.6,0.4,64.3,57.9
195,Jaden Springer,PHI,7,7,0,3.7,2.4,0.4,33.3,0.3,100.0,0.0,0.0,1.1,80.0,0.0,0.0,0.0,0.0,58.3
196,Jae'Sean Tate,HOU,18,3,15,20.9,7.6,2.7,40.8,1.0,28.6,0.4,37.5,1.9,53.1,0.7,66.7,0.2,50.0,46.8
197,Jake LaRavia,MEM,30,20,10,12.7,3.2,0.5,50.0,2.0,36.4,0.2,25.0,0.2,42.9,0.1,100.0,0.2,100.0,51.7
198,Jakob Poeltl,TOR,46,11,35,25.9,12.0,1.6,64.0,1.0,44.0,0.6,53.8,6.5,65.3,1.3,58.1,3.1,57.9,62.7
199,Jalen Brunson,NYK,54,29,25,35.0,23.6,11.8,48.8,2.5,46.0,8.2,43.9,0.2,55.6,0.6,56.5,0.1,50.0,53.2
200,Jalen Duren,DET,48,14,34,25.4,8.8,0.1,66.7,0.0,25.0,0.1,37.5,7.1,67.0,0.5,37.5,0.9,69.2,65.6
201,Jalen Green,HOU,52,11,41,34.3,21.8,8.1,43.5,3.8,35.3,6.5,35.2,0.9,72.4,0.0,0.0,0.2,40.0,48.4
202,Jalen Johnson,ATL,53,27,26,14.6,5.2,1.0,53.1,1.2,28.6,0.2,29.4,1.1,59.6,0.0,0.0,0.4,50.0,52.4
203,Jalen McDaniels,PHI,57,16,41,26.5,10.5,2.4,39.7,3.5,34.0,0.7,32.8,2.0,68.5,0.0,0.0,0.3,46.7,51.4
204,Jalen Smith,IND,50,23,27,18.4,9.2,0.6,43.3,2.4,25.6,0.3,35.0,3.6,68.8,0.2,30.8,1.0,71.0,51.5
205,Jalen Suggs,ORL,32,12,20,22.8,9.2,2.1,50.9,1.9,30.4,2.9,40.0,0.9,63.6,0.1,66.7,0.2,40.0,49.4
206,Jalen Williams,OKC,51,25,26,29.0,12.0,3.8,50.0,2.4,32.0,1.4,37.4,2.1,70.8,0.0,0.0,0.8,79.2,54.6
207,Jamal Cain,MIA,13,8,5,13.9,4.9,0.5,42.9,0.6,25.0,0.0,0.0,3.1,65.2,0.0,0.0,0.0,0.0,54.2
208,Jamal Murray,DEN,45,32,13,32.5,20.2,5.8,50.0,2.8,36.4,8.7,43.2,1.1,67.7,0.4,50.0,0.7,57.1,53.6
209,Jamaree Bouyea,MIA,2,2,0,11.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3
210,James Bouknight,CHA,26,5,21,13.6,4.3,1.2,50.0,0.9,20.5,1.2,33.3,0.1,25.0,0.0,0.0,0.1,100.0,39.3
211,James Harden,PHI,39,26,13,36.5,21.3,7.7,48.0,2.5,47.8,8.2,39.1,0.3,28.6,0.4,87.5,0.1,50.0,54.5
212,James Johnson,IND,12,5,7,8.2,2.2,0.8,36.4,0.5,25.0,0.4,40.0,0.3,50.0,0.0,0.0,0.0,0.0,42.6
213,James Wiseman,DET,21,9,12,12.5,6.9,0.1,100.0,0.5,45.5,0.1,12.5,4.2,71.9,0.4,44.4,1.3,72.2,63.3
214,Jared Rhoden,DET,1,0,1,12.0,2.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3
215,Jaren Jackson Jr.,MEM,38,24,14,27.3,16.7,4.6,52.6,4.2,35.1,0.4,25.0,4.7,72.0,1.9,57.1,0.9,58.3,56.4
216,Jarred Vanderbilt,LAL,53,26,27,24.0,8.4,0.6,43.5,1.1,31.7,0.1,21.4,4.6,68.1,0.0,0.0,1.2,58.1,59.0
217,Jarrett Allen,CLE,52,34,18,33.1,14.7,0.3,46.2,0.8,32.8,0.1,50.0,11.3,68.6,0.7,51.7,3.1,62.1,65.4
218,Jarrett Culver,ATL,10,5,5,13.7,4.4,1.0,40.0,0.3,8.3,0.6,37.5,1.2,57.1,0.0,0.0,0.0,0.0,40.7
219,Jason Preston,LAC,13,3,10,9.4,3.2,0.8,35.7,0.9,28.6,1.0,37.5,0.2,100.0,0.0,0.0,0.2,100.0,50.0
220,Javonte Green,CHI,28,11,17,16.0,5.9,0.6,33.3,1.3,36.4,0.2,40.0,2.4,83.3,0.0,0.0,0.5,70.0,64.9
221,Jaxson Hayes,NOP,31,14,17,14.0,5.2,0.5,36.4,0.4,16.0,0.0,0.0,2.5,68.9,0.0,0.0,0.8,90.0,54.5
222,Jaylen Brown,BOS,48,33,15,35.6,26.5,8.6,57.7,5.5,33.5,6.4,43.2,2.2,67.1,0.4,61.5,1.3,65.0,54.9
223,Jaylen Nowell,MIN,59,30,29,19.9,11.2,3.9,51.6,2.1,30.8,3.1,43.1,0.8,62.9,0.0,0.0,0.4,83.3,50.6
224,Jaylin Williams,OKC,23,11,12,15.3,5.4,0.5,57.1,3.0,47.4,0.0,0.0,1.5,40.6,0.0,0.0,0.6,41.7,57.9
225,Jayson Tatum,BOS,53,38,15,37.3,30.8,8.0,50.7,6.7,44.1,5.6,30.4,3.0,67.6,1.4,58.8,2.5,62.3,54.2
226,Jeff Dowtin Jr.,TOR,14,9,5,6.6,2.0,0.6,57.1,0.2,25.0,0.4,27.3,0.3,50.0,0.0,0.0,0.1,0.0,50.0
227,Jeff Green,DEN,35,22,13,19.0,7.3,1.4,53.3,1.1,25.9,0.4,25.0,1.7,59.5,0.7,36.0,0.7,62.5,52.0
228,Jerami Grant,POR,54,25,29,35.7,20.8,4.4,48.8,6.6,40.2,2.6,40.3,2.0,78.0,1.2,51.0,0.5,58.8,56.2
229,Jeremiah Robinson-Earl,OKC,26,10,16,21.1,8.5,0.5,100.0,3.5,37.3,0.2,66.7,2.5,48.2,0.0,0.0,0.5,60.0,57.2
230,Jeremy Sochan,SAS,45,11,34,25.8,10.2,2.8,44.4,1.9,28.2,1.0,42.9,3.4,68.9,0.2,20.0,0.6,75.0,49.8
231,Jericho Sims,NYK,45,25,20,16.0,3.7,0.0,100.0,0.1,66.7,0.0,0.0,3.4,80.0,0.0,0.0,0.3,62.5,77.2
232,Jevon Carter,MIL,56,39,17,22.5,7.3,0.8,36.4,3.0,42.2,2.9,40.7,0.1,50.0,0.0,0.0,0.1,50.0,53.9
233,Jimmy Butler,MIA,42,24,18,33.8,21.9,7.8,49.6,1.6,41.4,2.6,35.3,4.9,63.9,1.1,39.6,1.1,59.4,53.0
234,Jock Landale,PHX,49,25,24,14.4,6.8,0.1,66.7,1.2,25.9,0.0,12.5,4.6,67.9,1.3,62.5,0.8,59.3,55.5
235,Joe Harris,BKN,49,28,21,24.2,8.7,0.6,37.5,5.5,43.3,1.0,38.3,0.7,84.2,0.0,0.0,0.3,72.7,61.2
236,Joe Ingles,MIL,23,15,8,22.2,6.2,0.9,52.6,2.7,31.8,1.9,42.9,0.2,66.7,0.0,0.0,0.0,0.0,52.4
237,Joe Wieskamp,TOR,2,1,1,8.5,4.5,0.0,0.0,4.5,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0
238,Joel Embiid,PHI,43,28,15,34.9,33.4,5.3,53.5,5.1,48.4,6.4,42.7,6.1,67.2,4.6,48.1,6.4,53.8,56.6
239,John Butler Jr.,POR,7,1,6,3.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,100.0,0.0,0.0,0.0,0.0,25.0
240,John Collins,ATL,49,26,23,31.3,13.3,2.1,58.4,3.5,32.7,0.6,38.5,4.1,76.1,2.0,51.2,1.3,65.8,55.0
241,John Konchar,MEM,47,29,18,23.0,5.9,0.3,16.1,2.8,36.3,0.5,34.8,0.9,72.4,0.0,0.0,0.2,57.1,53.1
242,John Wall,HOU,34,15,19,22.2,11.4,3.8,43.2,2.8,35.6,1.7,27.4,0.2,75.0,0.2,57.1,0.0,0.0,45.7
243,Johnny Davis,WAS,12,5,7,5.0,1.1,0.6,28.6,0.0,0.0,0.5,27.3,0.3,100.0,0.0,0.0,0.0,0.0,29.4
244,Jonas Valanciunas,NOP,56,28,28,24.6,14.5,0.4,42.1,3.1,38.7,0.2,22.7,7.4,67.2,2.8,50.8,1.9,57.3,56.6
245,Jonathan Isaac,ORL,9,6,3,10.5,5.0,0.0,0.0,2.2,38.1,0.2,25.0,2.1,50.0,0.4,50.0,0.2,0.0,46.5
246,Jonathan Kuminga,GSW,44,24,20,19.3,8.3,2.3,56.2,1.9,32.2,0.6,41.4,1.6,62.0,0.3,26.3,0.6,50.0,54.7
247,Jordan Clarkson,UTA,56,27,29,32.4,20.9,8.8,53.0,4.2,33.6,6.0,39.8,1.3,60.4,0.1,42.9,0.6,65.0,52.3
248,Jordan Goodwin,WAS,40,15,25,18.0,6.3,2.4,51.3,1.5,40.8,1.5,38.0,0.7,52.0,0.1,100.0,0.1,40.0,51.4
249,Jordan Hall,SAS,9,1,8,9.2,3.1,0.6,50.0,0.6,14.3,1.1,44.4,0.0,0.0,0.0,0.0,0.0,0.0,37.5
250,Jordan McLaughlin,MIN,22,12,10,15.5,3.7,1.4,50.0,0.8,22.2,0.6,33.3,0.4,100.0,0.0,0.0,0.1,100.0,48.0
251,Jordan Nwora,IND,38,26,12,15.7,6.0,1.3,33.3,2.8,40.2,0.8,26.5,0.5,50.0,0.0,0.0,0.1,100.0,48.7
252,Jordan Poole,GSW,55,27,28,30.6,20.9,5.3,51.2,4.7,35.5,5.7,36.2,0.7,50.0,0.0,0.0,0.8,69.0,52.1
253,Jordan Schakel,WAS,2,0,2,3.1,1.5,0.0,0.0,0.0,0.0,1.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
254,Jose Alvarado,NOP,56,29,27,21.6,9.2,3.4,45.6,3.8,34.5,0.9,30.8,0.3,66.7,0.0,0.0,0.2,100.0,49.7
255,Josh Christopher,HOU,38,7,31,9.7,4.6,2.2,49.4,0.5,24.0,1.0,37.5,0.2,66.7,0.1,0.0,0.1,50.0,49.3
256,Josh Giddey,OKC,50,22,28,30.9,16.3,6.3,47.7,3.1,36.2,1.9,37.0,2.6,63.6,0.0,0.0,0.7,65.4,52.2
257,Josh Green,DAL,38,20,18,24.4,9.4,3.0,62.7,3.4,44.4,0.3,38.5,0.4,66.7,0.0,0.0,0.4,85.7,66.8
258,Josh Hart,NYK,52,26,26,33.3,9.6,1.9,49.4,2.1,33.3,0.5,27.1,1.3,66.7,0.0,100.0,0.2,60.0,55.3
259,Josh Minott,MIN,11,5,6,6.2,3.2,0.2,16.7,0.3,33.3,0.0,0.0,1.5,87.5,0.0,0.0,0.2,100.0,53.7
260,Josh Okogie,PHX,48,24,24,13.9,5.7,1.4,41.3,1.4,30.6,0.7,31.0,0.9,48.5,0.0,0.0,0.1,33.3,46.3
261,Josh Richardson,NOP,41,11,30,23.8,11.5,2.5,48.4,4.8,37.6,3.5,43.1,0.7,68.2,0.0,0.0,0.1,40.0,52.8
262,Joshua Primo,SAS,4,3,1,23.3,7.0,2.8,50.0,1.5,22.2,2.3,44.4,0.5,0.0,0.0,0.0,0.0,0.0,40.4
263,Jrue Holiday,MIL,45,33,12,32.9,19.1,6.9,52.0,2.3,38.9,7.4,40.1,1.6,63.5,0.4,31.6,0.3,45.5,53.2
264,Juan Toscano-Anderson,UTA,30,12,18,12.2,2.7,0.3,50.0,0.5,30.0,0.0,0.0,0.8,57.9,0.0,0.0,0.2,50.0,53.0
265,Juancho Hernangomez,TOR,41,20,21,14.8,3.0,0.0,33.3,1.2,26.6,0.0,0.0,1.0,68.0,0.1,66.7,0.1,25.0,50.0
266,Julian Champagnie,PHI,2,2,0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Julius Randle,NYK,58,31,27,35.9,24.9,5.1,51.0,5.8,35.0,6.0,40.5,3.7,69.4,2.0,51.4,1.5,50.8,53.4
268,Justin Champagnie,TOR,3,2,1,3.6,2.0,0.7,100.0,0.0,0.0,0.0,0.0,1.3,100.0,0.0,0.0,0.0,0.0,100.0
269,Justin Holiday,HOU,28,12,16,14.7,4.5,0.1,66.7,2.8,34.7,0.8,29.0,0.2,60.0,0.0,0.0,0.1,20.0,50.4
270,Justin Jackson,BOS,23,15,8,4.7,0.9,0.1,33.3,0.5,22.2,0.1,20.0,0.1,100.0,0.0,0.0,0.1,100.0,35.2
271,Justise Winslow,POR,29,15,14,26.8,6.8,1.2,34.1,1.5,29.4,0.6,32.1,2.4,55.0,0.1,0.0,0.4,40.0,44.4
272,Jusuf Nurkic,POR,45,23,22,27.3,13.8,0.8,63.6,2.7,39.0,0.2,30.0,5.3,60.9,2.8,45.9,1.9,56.1,56.8
273,KZ Okpala,SAC,35,19,16,7.1,1.3,0.2,33.3,0.6,33.3,0.1,50.0,0.3,75.0,0.0,0.0,0.0,0.0,51.3
274,Kai Jones,CHA,27,6,21,8.8,2.7,0.4,33.3,0.3,25.0,0.1,40.0,1.1,60.9,0.1,100.0,0.0,0.0,55.1
275,Karl-Anthony Towns,MIN,21,10,11,33.8,20.8,5.7,55.6,5.9,36.3,1.4,38.7,2.7,75.0,1.4,54.5,1.8,92.3,56.8
276,Kawhi Leonard,LAC,32,21,11,32.2,22.0,6.8,59.6,3.6,39.6,8.3,46.6,1.3,64.0,1.6,52.5,1.6,54.8,54.7
277,Keegan Murray,SAC,54,31,23,29.7,12.0,1.2,44.1,7.2,41.4,1.1,44.6,1.8,56.0,0.1,28.6,0.3,60.0,57.4
278,Keita Bates-Diop,SAS,42,10,32,19.9,7.9,1.7,41.9,1.7,36.4,0.4,38.1,2.3,70.2,0.2,75.0,0.5,58.3,54.1
279,Keldon Johnson,SAS,49,13,36,32.5,21.9,9.0,48.0,5.7,33.9,2.1,29.0,1.3,60.0,0.4,33.3,0.8,56.5,50.8
280,Kelly Olynyk,UTA,46,21,25,27.9,11.7,2.1,46.6,4.0,39.5,0.8,39.5,2.3,64.7,0.2,45.5,0.9,76.0,57.3
281,Kelly Oubre Jr.,CHA,35,10,25,32.6,20.2,5.7,44.7,5.5,31.6,3.7,39.2,1.8,49.1,0.0,0.0,0.5,28.6,48.6
282,Kemba Walker,DAL,9,5,4,16.0,8.0,3.8,60.0,0.2,12.5,3.7,41.9,0.0,0.0,0.0,0.0,0.0,0.0,48.2
283,Kendall Brown,IND,6,1,5,6.7,1.5,0.0,0.0,0.0,0.0,0.3,100.0,0.3,100.0,0.0,0.0,0.0,0.0,57.1
284,Kendrick Nunn,WAS,47,23,24,14.3,7.1,1.6,41.5,2.2,35.0,2.0,35.5,0.5,70.6,0.0,0.0,0.1,100.0,49.4
285,Kennedy Chandler,MEM,24,15,9,9.2,2.5,0.8,34.5,0.3,20.0,0.4,38.5,0.4,50.0,0.0,0.0,0.0,0.0,40.9
286,Kenneth Lofton Jr.,MEM,8,5,3,3.9,2.1,0.6,66.7,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.3,33.3,38.9
287,Kenrich Williams,OKC,47,25,22,22.4,7.8,0.7,41.7,3.1,43.6,1.0,40.7,2.7,67.0,0.1,40.0,0.7,72.7,59.8
288,Kentavious Caldwell-Pope,DEN,54,38,16,31.3,11.4,1.0,47.5,5.6,46.4,2.2,41.5,0.9,51.2,0.0,0.0,0.8,66.7,58.1
289,Kenyon Martin Jr.,HOU,56,13,43,26.2,11.7,1.4,57.4,2.7,34.7,0.0,0.0,3.9,68.5,0.0,0.0,1.1,64.1,62.4
290,Keon Ellis,SAC,8,4,4,4.4,2.4,0.3,50.0,0.8,50.0,1.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,94.4
291,Keon Johnson,POR,26,11,15,10.2,4.3,1.0,42.3,1.5,35.1,0.9,25.7,0.1,20.0,0.0,0.0,0.0,0.0,45.6
292,Kessler Edwards,SAC,14,5,9,5.7,1.1,0.1,33.3,0.4,16.7,0.0,0.0,0.4,50.0,0.0,0.0,0.0,0.0,29.2
293,Kevin Durant,PHX,39,26,13,36.0,29.7,9.1,63.0,4.7,44.8,12.2,54.7,1.5,83.3,1.9,58.7,2.4,60.3,60.7
294,Kevin Huerter,SAC,53,29,24,30.4,14.8,2.3,51.0,5.3,38.6,4.1,42.1,1.7,77.8,0.0,0.0,0.5,70.6,59.3
295,Kevin Knox II,POR,42,8,34,14.1,5.6,0.9,54.5,2.9,40.6,0.5,29.0,0.6,80.0,0.0,0.0,0.1,100.0,58.9
296,Kevin Love,CLE,41,24,17,20.0,8.5,0.3,40.0,4.5,33.9,1.1,39.5,1.2,51.4,0.6,41.7,0.1,14.3,51.1
297,Kevin Porter Jr.,HOU,40,10,30,34.0,19.2,7.0,43.7,2.8,40.2,6.6,37.2,1.4,78.8,0.0,0.0,0.3,46.2,50.9
298,Kevon Harris,ORL,27,10,17,12.4,3.6,0.6,29.4,1.0,42.9,0.2,22.2,1.0,58.8,0.0,0.0,0.1,66.7,48.7
299,Kevon Looney,GSW,55,27,28,23.2,6.5,0.3,40.0,0.4,57.9,0.0,0.0,4.2,67.3,0.1,50.0,1.0,63.9,64.2
300,Khem Birch,SAS,20,9,11,8.1,2.2,0.0,0.0,0.3,28.6,0.0,0.0,1.2,58.8,0.1,25.0,0.7,60.0,60.9
301,Khris Middleton,MIL,16,13,3,21.2,13.4,3.5,46.7,2.2,26.7,4.8,37.6,1.0,77.8,1.1,66.7,0.4,75.0,48.3
302,Killian Hayes,DET,52,14,38,26.7,9.8,3.3,38.8,2.8,35.0,4.3,39.0,0.2,33.3,0.0,0.0,0.2,54.5,44.4
303,Kira Lewis Jr.,NOP,12,5,7,11.0,5.7,1.6,33.3,1.8,41.2,0.8,55.6,0.3,100.0,0.0,0.0,0.2,100.0,56.7
304,Klay Thompson,GSW,43,22,21,33.1,21.5,1.8,39.5,10.5,39.4,5.9,38.5,1.5,54.3,0.2,66.7,0.8,43.8,53.0
305,Kristaps Porzingis,WAS,47,20,27,32.6,22.6,2.6,48.2,6.7,39.2,2.9,39.6,5.3,67.6,3.3,58.3,2.7,49.4,54.6
306,Kyle Anderson,MIN,46,24,22,26.0,8.3,3.5,51.2,1.8,47.6,0.8,39.5,0.9,51.5,0.0,33.3,0.2,55.6,55.6
307,Kyle Kuzma,WAS,51,24,27,34.9,21.3,6.3,51.0,5.7,35.1,3.3,30.4,2.1,68.1,0.3,50.0,0.6,47.8,52.3
308,Kyle Lowry,MIA,44,22,22,33.3,12.0,3.1,51.1,4.0,33.5,3.3,37.3,0.4,50.0,0.0,0.0,0.0,50.0,50.1
309,Kyrie Irving,DAL,43,26,17,37.0,27.0,8.8,58.9,5.0,39.9,10.7,45.7,1.3,67.6,0.1,40.0,0.9,72.0,56.7
310,LaMelo Ball,CHA,31,8,23,35.1,22.9,6.8,41.4,6.4,38.2,7.4,35.6,0.9,50.0,0.0,0.0,0.1,33.3,49.6
311,Lamar Stevens,CLE,41,26,15,17.9,5.3,0.9,42.5,1.4,32.3,0.6,36.4,0.8,59.1,0.0,0.0,0.2,71.4,51.3
312,Landry Shamet,PHX,30,14,16,21.4,9.5,1.2,29.3,4.4,39.3,2.2,30.0,0.4,100.0,0.0,0.0,0.3,60.0,50.6
313,Larry Nance Jr.,NOP,47,23,24,22.7,8.0,0.1,37.5,1.2,40.0,0.2,33.3,4.7,68.6,0.2,55.6,1.5,66.7,64.4
314,Lauri Markkanen,UTA,53,26,27,34.2,24.8,4.0,51.1,8.7,42.9,2.1,42.6,4.8,68.8,0.8,43.2,2.0,66.7,60.6
315,LeBron James,LAL,44,21,23,36.4,30.2,7.1,56.0,5.0,35.4,5.2,32.8,4.3,72.3,2.0,50.0,2.4,72.3,55.6
316,Leandro Bolmaro,UTA,14,8,6,4.9,0.4,0.4,25.0,0.0,0.0,0.3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
317,Lindy Waters III,OKC,21,10,11,11.1,4.2,0.1,100.0,3.1,38.6,0.6,38.5,0.2,100.0,0.0,0.0,0.0,0.0,56.1
318,Lonnie Walker IV,LAL,40,16,24,27.6,13.5,3.2,50.0,4.9,39.5,1.7,33.0,0.7,59.1,0.0,0.0,0.4,66.7,53.8
319,Luguentz Dort,OKC,48,24,24,30.1,14.1,4.7,43.1,5.2,38.2,1.0,28.4,1.4,50.9,0.0,0.0,0.1,20.0,49.6
320,Luka Doncic,DAL,48,28,20,36.6,33.3,14.9,64.2,1.1,37.5,12.0,40.0,1.2,74.2,3.1,51.4,0.5,63.2,56.6
321,Luka Garza,MIN,22,13,9,9.3,6.9,0.9,72.7,2.0,36.6,0.2,66.7,2.9,62.9,0.7,55.6,0.1,14.3,58.9
322,Luke Kennard,MEM,35,20,15,20.7,7.8,1.4,46.5,4.5,48.2,1.9,43.1,0.2,50.0,0.0,0.0,0.2,66.7,60.4
323,Luke Kornet,BOS,48,32,16,12.0,4.0,0.0,0.0,0.1,22.2,0.1,66.7,3.4,76.0,0.0,33.3,0.3,71.4,71.7
324,Malachi Flynn,TOR,40,19,21,13.8,4.6,1.0,40.5,2.2,39.7,1.2,26.0,0.1,66.7,0.0,0.0,0.1,100.0,45.7
325,Malaki Branham,SAS,42,8,34,21.6,8.5,2.5,54.1,2.9,31.5,2.6,45.2,0.4,77.8,0.0,0.0,0.2,33.3,49.1
326,Malcolm Brogdon,BOS,48,34,14,24.9,14.3,5.3,47.1,3.5,44.8,4.0,45.3,0.7,73.3,0.0,0.0,0.4,88.9,57.0
327,Malcolm Hill,CHI,3,3,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,Malik Beasley,LAL,56,28,28,26.6,13.2,1.6,47.1,6.7,36.1,4.0,39.2,0.3,46.7,0.0,0.0,0.2,66.7,51.8
329,Malik Monk,SAC,54,31,23,22.6,13.4,4.2,53.8,3.4,34.6,2.3,32.7,1.0,67.6,0.0,0.0,0.1,36.4,52.2
330,Mamadi Diakite,CLE,16,12,4,6.2,1.6,0.4,75.0,0.6,21.4,0.2,25.0,0.3,100.0,0.0,0.0,0.1,33.3,50.0
331,MarJon Beauchamp,MIL,37,24,13,14.6,5.9,0.9,56.0,2.4,31.9,1.1,34.0,0.5,42.1,0.0,0.0,0.1,66.7,50.0
332,Marcus Morris Sr.,LAC,51,27,24,29.0,12.6,2.1,48.5,5.3,37.9,4.2,43.8,0.6,68.4,1.5,51.6,0.9,54.3,52.5
333,Marcus Smart,BOS,41,30,11,32.5,11.1,3.0,52.0,4.5,35.6,1.4,31.4,0.7,61.9,0.5,56.3,0.1,100.0,51.5
334,Mark Williams,CHA,27,8,19,14.9,7.1,0.1,50.0,0.1,25.0,0.1,100.0,5.4,66.3,0.7,42.9,0.6,40.0,64.2
335,Markelle Fultz,ORL,36,18,18,28.8,12.7,5.7,50.9,1.1,35.0,2.9,43.2,1.6,60.9,0.2,50.0,0.2,50.0,52.0
336,Markieff Morris,DAL,27,16,11,10.6,3.6,0.2,60.0,2.3,40.0,0.5,40.0,0.4,55.6,0.1,0.0,0.1,0.0,52.4
337,Marko Simonovic,CHI,1,0,1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Marvin Bagley III,DET,25,6,19,21.3,10.6,1.7,47.1,1.6,36.4,0.7,36.4,4.9,73.0,1.2,48.1,1.3,62.5,56.0
339,Mason Plumlee,LAC,56,15,41,28.5,12.2,1.4,63.8,0.1,42.9,0.3,56.3,6.8,68.3,1.0,56.8,1.6,58.9,66.9
340,Matisse Thybulle,POR,49,32,17,12.1,2.7,0.2,33.3,1.2,31.7,0.1,66.7,0.7,55.6,0.0,0.0,0.0,0.0,52.2
