,PLAYER,TEAM,GP,W,L,MIN,Touches,Paint Touches,FGM,FGA,FG%,FTM,FTA,FT%,PTS,PTS%,Pass,Pass%,AST,AST%,TO,TOV%,PF,PF%
143,Evan Fournier,NYK,22,12,10,18.7,24.5,0.2,0.1,0.1,66.7,0.0,0.0,0.0,0.2,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0
144,Evan Mobley,CLE,57,35,22,34.1,58.0,8.2,3.3,4.6,72.0,0.9,1.3,72.2,7.7,94.4,2.0,24.2,0.4,5.4,0.5,6.2,0.6,7.5
145,Facundo Campazzo,DAL,8,2,6,6.5,14.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,100.0,0.1,100.0,0.0,0.0,0.0,0.0
146,Frank Kaminsky,HOU,26,11,15,6.8,13.4,0.8,0.3,0.5,58.3,0.2,0.2,66.7,0.7,81.8,0.3,31.8,0.0,0.0,0.0,0.0,0.1,13.6
147,Frank Ntilikina,DAL,34,17,17,11.6,15.9,0.2,0.0,0.1,33.3,0.0,0.0,0.0,0.1,28.6,0.0,14.3,0.0,14.3,0.1,28.6,0.0,0.0
148,Franz Wagner,ORL,56,22,34,33.2,55.2,2.1,0.8,1.3,62.0,0.4,0.5,82.1,2.0,92.5,0.5,22.5,0.1,4.2,0.1,2.5,0.2,7.5
149,Fred VanVleet,TOR,48,22,26,37.0,84.6,0.3,0.1,0.2,66.7,0.0,0.0,0.0,0.3,92.3,0.1,30.8,0.0,15.4,0.0,0.0,0.0,0.0
150,Furkan Korkmaz,PHI,25,17,8,10.2,15.3,0.4,0.2,0.2,80.0,0.1,0.2,50.0,0.5,133.3,0.0,11.1,0.0,0.0,0.0,0.0,0.1,33.3
151,Gabe Vincent,MIA,43,25,18,25.9,43.5,0.5,0.1,0.2,75.0,0.1,0.1,100.0,0.4,80.0,0.2,40.0,0.0,5.0,0.0,10.0,0.0,0.0
152,Garrett Temple,NOP,18,11,7,7.2,9.4,0.2,0.1,0.1,50.0,0.0,0.0,0.0,0.1,66.7,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0
153,Garrison Mathews,ATL,45,12,33,13.4,14.6,0.1,0.1,0.1,75.0,0.0,0.0,0.0,0.2,116.7,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0
154,Gary Harris,ORL,28,11,17,24.5,21.5,0.6,0.3,0.4,70.0,0.1,0.1,100.0,0.6,88.9,0.1,22.2,0.0,0.0,0.0,5.6,0.0,5.6
155,Gary Payton II,GSW,15,8,7,17.0,23.0,1.8,0.7,1.1,62.5,0.0,0.0,0.0,1.3,74.1,0.6,33.3,0.0,0.0,0.1,3.7,0.0,0.0
156,Gary Trent Jr.,TOR,50,23,27,33.6,40.3,0.6,0.3,0.4,68.2,0.1,0.1,66.7,0.7,112.5,0.1,18.8,0.0,3.1,0.0,3.1,0.1,9.4
157,George Hill,IND,35,24,11,19.1,33.8,0.6,0.1,0.3,55.6,0.0,0.1,50.0,0.3,50.0,0.3,50.0,0.1,9.1,0.0,0.0,0.0,4.5
158,Georges Niang,PHI,53,35,18,20.0,30.5,0.4,0.2,0.3,78.6,0.1,0.2,87.5,0.5,126.1,0.1,17.4,0.0,0.0,0.0,4.3,0.1,13.0
159,Giannis Antetokounmpo,MIL,45,33,12,33.3,82.0,5.2,2.5,3.1,79.4,0.7,1.0,65.2,5.7,109.4,1.0,19.6,0.2,3.8,0.2,4.7,0.5,9.8
160,Goga Bitadze,IND,21,8,13,9.6,14.6,2.9,0.8,1.3,59.3,0.3,0.8,43.8,1.9,66.7,0.9,30.0,0.1,3.3,0.1,5.0,0.4,13.3
161,Goran Dragic,CHI,49,22,27,15.6,34.6,0.2,0.1,0.1,80.0,0.0,0.0,0.0,0.2,80.0,0.1,30.0,0.0,10.0,0.0,0.0,0.0,0.0
162,Gordon Hayward,CHA,32,10,22,31.1,48.1,2.1,0.8,1.2,63.2,0.1,0.1,100.0,1.7,79.4,0.8,35.3,0.2,7.4,0.1,4.4,0.1,2.9
163,Gorgui Dieng,SAS,19,2,17,10.2,18.7,1.5,0.4,0.6,72.7,0.1,0.1,100.0,0.9,64.3,0.8,53.6,0.1,7.1,0.0,0.0,0.1,3.6
164,Grant Williams,BOS,55,40,15,27.7,31.3,1.6,0.5,0.8,59.5,0.3,0.3,87.5,1.2,76.1,0.6,36.4,0.1,5.7,0.0,2.3,0.1,9.1
165,Grayson Allen,MIL,52,37,15,27.5,36.8,0.8,0.2,0.3,78.6,0.0,0.0,100.0,0.5,55.8,0.5,62.8,0.1,7.0,0.0,0.0,0.0,2.3
166,Greg Brown III,POR,16,10,6,5.8,5.3,0.3,0.1,0.3,50.0,0.0,0.0,0.0,0.3,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Hamidou Diallo,DET,47,12,35,16.6,25.2,2.0,1.0,1.4,73.4,0.3,0.5,66.7,2.4,125.0,0.2,8.7,0.1,3.3,0.2,8.7,0.3,13.0
168,Harrison Barnes,SAC,56,32,24,32.6,48.0,2.0,0.9,1.2,76.1,0.2,0.3,75.0,2.1,105.4,0.5,25.2,0.1,3.6,0.1,5.4,0.1,6.3
169,Haywood Highsmith,MIA,41,23,18,19.4,21.7,2.0,0.5,1.0,52.5,0.0,0.1,33.3,1.0,51.2,0.7,34.5,0.1,6.0,0.2,9.5,0.1,3.6
170,Herbert Jones,NOP,41,18,23,28.9,41.6,1.8,0.6,1.0,54.8,0.2,0.4,47.1,1.4,78.1,0.5,27.4,0.0,2.7,0.0,1.4,0.2,11.0
171,Immanuel Quickley,NYK,57,31,26,27.8,47.7,0.5,0.1,0.1,62.5,0.0,0.0,100.0,0.2,50.0,0.3,57.7,0.1,11.5,0.0,3.8,0.0,3.8
172,Isaac Okoro,CLE,59,37,22,21.0,20.1,1.0,0.4,0.5,73.3,0.1,0.2,60.0,0.9,87.9,0.4,36.2,0.1,13.8,0.0,3.4,0.1,8.6
173,Isaiah Hartenstein,NYK,58,31,27,19.5,29.7,5.3,1.6,2.9,55.1,0.3,0.5,66.7,3.6,68.5,1.8,34.1,0.2,3.9,0.2,4.3,0.2,4.3
174,Isaiah Jackson,IND,43,16,27,15.3,21.5,5.1,1.9,3.3,58.9,0.7,1.1,65.3,4.7,93.6,0.9,17.4,0.1,2.8,0.2,4.1,0.5,10.6
175,Isaiah Joe,OKC,47,24,23,15.6,20.0,0.4,0.1,0.2,60.0,0.1,0.1,75.0,0.3,78.9,0.1,31.6,0.0,5.3,0.0,5.3,0.0,10.5
176,Isaiah Livers,DET,34,9,25,20.9,23.8,0.4,0.1,0.1,100.0,0.0,0.1,50.0,0.2,66.7,0.2,66.7,0.0,0.0,0.0,0.0,0.0,8.3
177,Isaiah Mobley,CLE,8,5,3,3.3,5.1,0.1,0.1,0.1,100.0,0.0,0.0,0.0,0.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,Isaiah Roby,SAS,40,9,31,11.5,19.1,0.9,0.3,0.6,59.1,0.1,0.2,37.5,0.8,83.3,0.2,19.4,0.0,0.0,0.1,5.6,0.1,11.1
179,Isaiah Stewart,DET,45,12,33,28.3,39.6,5.0,1.5,2.7,56.6,1.0,1.4,68.3,4.0,80.8,1.2,24.1,0.4,8.0,0.3,5.4,0.7,13.4
180,Isaiah Todd,WAS,4,2,2,3.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,Ish Smith,DEN,28,18,10,9.9,23.0,0.3,0.1,0.1,50.0,0.0,0.0,0.0,0.1,57.1,0.1,28.6,0.0,0.0,0.0,14.3,0.0,0.0
182,Ish Wainright,PHX,40,21,19,15.6,16.0,0.7,0.3,0.5,50.0,0.0,0.0,0.0,0.5,69.0,0.2,27.6,0.1,6.9,0.0,3.4,0.0,0.0
183,Ivica Zubac,LAC,57,30,27,29.4,42.7,8.9,3.1,4.9,64.3,1.6,2.2,71.4,7.9,89.7,1.9,21.6,0.2,2.6,0.6,7.1,1.0,11.5
184,JD Davison,BOS,5,4,1,2.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,JT Thor,CHA,45,10,35,10.9,13.9,0.8,0.3,0.5,61.9,0.2,0.2,70.0,0.7,91.7,0.2,19.4,0.0,2.8,0.1,8.3,0.1,11.1
186,Ja Morant,MEM,46,30,16,32.7,80.3,1.6,0.7,1.0,63.8,0.1,0.1,66.7,1.4,88.9,0.3,22.2,0.1,4.2,0.1,6.9,0.1,4.2
187,JaMychal Green,GSW,36,18,18,14.8,23.6,3.4,1.3,2.0,65.3,0.7,0.9,75.8,3.4,99.2,0.6,16.4,0.1,4.1,0.4,10.7,0.4,13.1
188,JaVale McGee,DAL,34,17,17,8.3,11.9,3.2,1.3,2.2,59.5,0.2,0.5,44.4,2.9,90.7,0.4,12.0,0.1,1.9,0.2,6.5,0.2,7.4
189,Jabari Smith Jr.,HOU,53,12,41,29.8,45.1,2.1,0.9,1.4,64.4,0.5,0.6,80.0,2.2,104.4,0.3,13.3,0.1,3.5,0.2,7.1,0.3,12.4
190,Jabari Walker,POR,36,18,18,8.5,9.7,1.4,0.5,0.9,56.3,0.1,0.2,62.5,1.1,83.7,0.2,16.3,0.1,4.1,0.1,8.2,0.1,8.2
191,Jack White,DEN,13,11,2,3.2,4.5,0.7,0.2,0.3,50.0,0.0,0.0,0.0,0.3,44.4,0.3,44.4,0.0,0.0,0.1,11.1,0.0,0.0
192,Jaden Hardy,DAL,29,15,14,11.2,18.3,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.1,80.0,0.1,60.0,0.0,20.0,0.0,0.0,0.0,0.0
193,Jaden Ivey,DET,52,15,37,30.1,54.6,1.5,0.5,0.9,53.2,0.1,0.2,60.0,1.1,72.5,0.5,30.0,0.2,12.5,0.0,2.5,0.1,6.3
194,Jaden McDaniels,MIN,56,29,27,30.5,38.8,2.6,0.9,1.3,74.3,0.3,0.5,66.7,2.2,83.7,0.8,32.0,0.1,5.4,0.2,7.5,0.2,6.8
195,Jaden Springer,PHI,7,7,0,3.7,4.0,0.7,0.6,0.7,80.0,0.0,0.0,0.0,1.1,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Jae'Sean Tate,HOU,18,3,15,20.9,39.7,2.7,0.9,1.8,53.1,0.0,0.1,0.0,1.9,71.4,0.8,28.6,0.2,6.1,0.1,2.0,0.1,2.0
197,Jake LaRavia,MEM,30,20,10,12.7,15.3,0.6,0.1,0.2,42.9,0.0,0.1,50.0,0.2,38.9,0.3,55.6,0.0,5.6,0.0,0.0,0.0,5.6
198,Jakob Poeltl,TOR,46,11,35,25.9,53.3,7.8,2.9,4.4,65.3,0.7,1.3,55.9,6.5,82.8,2.3,28.8,0.3,4.2,0.4,4.7,0.6,7.8
199,Jalen Brunson,NYK,54,29,25,35.0,85.2,0.3,0.1,0.2,55.6,0.0,0.0,0.0,0.2,58.8,0.1,47.1,0.0,11.8,0.0,0.0,0.0,0.0
200,Jalen Duren,DET,48,14,34,25.4,35.3,7.7,3.1,4.6,67.0,0.9,1.3,68.3,7.1,92.5,1.8,22.9,0.3,3.5,0.5,6.2,0.6,7.5
201,Jalen Green,HOU,52,11,41,34.3,66.0,0.9,0.4,0.6,72.4,0.1,0.2,60.0,0.9,100.0,0.1,10.4,0.0,0.0,0.1,10.4,0.1,10.4
202,Jalen Johnson,ATL,53,27,26,14.6,21.0,1.3,0.5,0.9,59.6,0.1,0.1,66.7,1.1,87.0,0.3,24.6,0.0,1.4,0.0,2.9,0.1,4.3
203,Jalen McDaniels,PHI,57,16,41,26.5,41.5,1.6,0.9,1.3,68.5,0.2,0.2,90.0,2.0,124.4,0.1,8.9,0.0,2.2,0.1,3.3,0.1,5.6
204,Jalen Smith,IND,50,23,27,18.4,30.1,3.7,1.5,2.2,68.8,0.5,0.8,71.1,3.6,98.4,0.7,20.0,0.1,3.8,0.2,6.5,0.4,10.3
205,Jalen Suggs,ORL,32,12,20,22.8,46.0,1.3,0.2,0.3,63.6,0.4,0.5,93.3,0.9,69.0,0.5,40.5,0.2,11.9,0.1,9.5,0.2,16.7
206,Jalen Williams,OKC,51,25,26,29.0,43.2,2.0,0.9,1.3,70.8,0.3,0.3,92.9,2.1,101.0,0.5,25.0,0.1,4.8,0.1,5.8,0.1,6.7
207,Jamal Cain,MIA,13,8,5,13.9,13.3,2.7,1.2,1.8,65.2,0.7,0.9,75.0,3.1,114.3,0.3,11.4,0.2,5.7,0.2,5.7,0.5,17.1
208,Jamal Murray,DEN,45,32,13,32.5,71.3,1.3,0.5,0.7,67.7,0.1,0.1,83.3,1.1,81.7,0.5,36.7,0.0,1.7,0.1,5.0,0.1,5.0
209,Jamaree Bouyea,MIA,2,2,0,11.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,James Bouknight,CHA,26,5,21,13.6,18.1,0.2,0.0,0.2,25.0,0.0,0.0,0.0,0.1,33.3,0.1,33.3,0.1,33.3,0.0,0.0,0.0,0.0
211,James Harden,PHI,39,26,13,36.5,93.1,0.6,0.1,0.4,28.6,0.1,0.1,100.0,0.3,41.7,0.2,37.5,0.1,8.3,0.0,0.0,0.0,4.2
212,James Johnson,IND,12,5,7,8.2,10.8,0.4,0.1,0.2,50.0,0.1,0.2,50.0,0.3,60.0,0.2,40.0,0.0,0.0,0.0,0.0,0.1,20.0
213,James Wiseman,DET,21,9,12,12.5,23.2,3.5,2.0,2.7,71.9,0.2,0.2,100.0,4.2,118.9,0.3,9.5,0.0,1.4,0.1,4.1,0.1,2.7
214,Jared Rhoden,DET,1,0,1,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,Jaren Jackson Jr.,MEM,38,24,14,27.3,38.1,4.1,1.9,2.6,72.0,0.8,1.0,84.2,4.7,116.9,0.4,11.0,0.0,0.6,0.2,5.2,0.5,12.3
216,Jarred Vanderbilt,LAL,53,26,27,24.0,33.5,5.5,2.1,3.0,68.1,0.5,0.7,71.4,4.6,84.8,1.6,30.0,0.3,5.2,0.2,3.8,0.3,5.5
217,Jarrett Allen,CLE,52,34,18,33.1,44.3,11.7,4.8,6.9,68.6,1.7,2.2,74.1,11.3,96.5,2.7,22.8,0.5,4.1,0.7,6.1,1.0,8.9
218,Jarrett Culver,ATL,10,5,5,13.7,20.5,1.2,0.4,0.7,57.1,0.4,0.6,66.7,1.2,100.0,0.1,8.3,0.0,0.0,0.0,0.0,0.3,25.0
219,Jason Preston,LAC,13,3,10,9.4,23.7,0.2,0.1,0.1,100.0,0.0,0.0,0.0,0.2,100.0,0.1,50.0,0.1,50.0,0.0,0.0,0.0,0.0
220,Javonte Green,CHI,28,11,17,16.0,23.7,1.8,1.1,1.3,83.3,0.2,0.3,62.5,2.4,129.4,0.2,11.8,0.0,2.0,0.1,3.9,0.1,7.8
221,Jaxson Hayes,NOP,31,14,17,14.0,16.0,2.5,1.0,1.5,68.9,0.5,0.7,72.7,2.5,103.9,0.5,18.4,0.1,3.9,0.1,2.6,0.3,13.2
222,Jaylen Brown,BOS,48,33,15,35.6,63.8,2.1,1.0,1.5,67.1,0.2,0.3,76.9,2.2,103.9,0.4,18.6,0.0,2.0,0.1,4.9,0.1,5.9
223,Jaylen Nowell,MIN,59,30,29,19.9,34.5,0.7,0.4,0.6,62.9,0.0,0.0,100.0,0.8,106.8,0.1,11.4,0.0,4.5,0.0,2.3,0.0,2.3
224,Jaylin Williams,OKC,23,11,12,15.3,30.8,2.6,0.6,1.4,40.6,0.3,0.4,70.0,1.5,56.7,0.9,35.0,0.3,10.0,0.1,3.3,0.2,8.3
225,Jayson Tatum,BOS,53,38,15,37.3,74.7,3.1,1.3,1.9,67.6,0.3,0.4,90.0,3.0,95.8,0.7,22.3,0.2,5.4,0.2,5.4,0.2,5.4
226,Jeff Dowtin Jr.,TOR,14,9,5,6.6,10.8,0.4,0.1,0.1,50.0,0.1,0.1,100.0,0.3,80.0,0.1,20.0,0.0,0.0,0.1,20.0,0.1,20.0
227,Jeff Green,DEN,35,22,13,19.0,25.9,1.8,0.7,1.2,59.5,0.3,0.4,69.2,1.7,95.3,0.3,18.8,0.1,4.7,0.1,6.3,0.2,9.4
228,Jerami Grant,POR,54,25,29,35.7,53.5,2.0,0.9,1.1,78.0,0.3,0.3,94.4,2.0,102.8,0.5,26.2,0.0,1.9,0.1,3.7,0.1,7.5
229,Jeremiah Robinson-Earl,OKC,26,10,16,21.1,32.3,3.7,1.0,2.2,48.2,0.4,0.5,78.6,2.5,68.4,1.0,27.4,0.0,1.1,0.1,3.2,0.3,7.4
230,Jeremy Sochan,SAS,45,11,34,25.8,42.6,3.4,1.6,2.4,68.9,0.1,0.2,60.0,3.4,100.7,0.8,23.5,0.1,2.0,0.1,2.0,0.1,3.3
231,Jericho Sims,NYK,45,25,20,16.0,19.9,3.8,1.6,2.0,80.0,0.1,0.1,66.7,3.4,89.4,1.4,35.9,0.2,5.9,0.2,6.5,0.1,1.8
232,Jevon Carter,MIL,56,39,17,22.5,38.3,0.5,0.1,0.1,50.0,0.0,0.0,0.0,0.1,22.2,0.4,77.8,0.1,11.1,0.0,0.0,0.0,0.0
233,Jimmy Butler,MIA,42,24,18,33.8,62.9,5.7,1.9,2.9,63.9,0.9,1.1,82.6,4.9,85.5,1.8,32.0,0.5,9.5,0.2,3.3,0.5,8.7
234,Jock Landale,PHX,49,25,24,14.4,24.0,5.0,1.8,2.7,67.9,0.8,0.9,86.4,4.6,91.8,1.4,28.0,0.1,2.9,0.3,5.3,0.4,8.2
235,Joe Harris,BKN,49,28,21,24.2,25.6,0.6,0.3,0.4,84.2,0.0,0.0,0.0,0.7,106.7,0.2,30.0,0.0,6.7,0.0,3.3,0.0,0.0
236,Joe Ingles,MIL,23,15,8,22.2,32.3,0.3,0.1,0.1,66.7,0.0,0.0,0.0,0.2,66.7,0.1,50.0,0.0,16.7,0.0,0.0,0.0,0.0
237,Joe Wieskamp,TOR,2,1,1,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,Joel Embiid,PHI,43,28,15,34.9,72.4,5.4,2.0,3.0,67.2,2.0,2.1,92.3,6.1,111.5,0.9,16.7,0.1,1.3,0.2,4.3,1.0,17.9
239,John Butler Jr.,POR,7,1,6,3.4,2.4,0.3,0.1,0.1,100.0,0.0,0.0,0.0,0.3,100.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0
240,John Collins,ATL,49,26,23,31.3,45.3,3.5,1.7,2.2,76.1,0.6,0.7,91.2,4.1,116.4,0.6,15.8,0.1,2.9,0.2,4.7,0.3,9.9
241,John Konchar,MEM,47,29,18,23.0,32.3,1.1,0.4,0.6,72.4,0.0,0.0,0.0,0.9,84.6,0.4,38.5,0.1,5.8,0.0,3.8,0.0,0.0
242,John Wall,HOU,34,15,19,22.2,55.4,0.2,0.1,0.1,75.0,0.0,0.0,0.0,0.2,75.0,0.1,25.0,0.0,12.5,0.0,12.5,0.0,0.0
243,Johnny Davis,WAS,12,5,7,5.0,6.7,0.2,0.2,0.2,100.0,0.0,0.0,0.0,0.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,Jonas Valanciunas,NOP,56,28,28,24.6,49.1,6.5,3.1,4.6,67.2,1.1,1.4,81.8,7.4,113.4,0.7,10.4,0.2,2.7,0.4,6.6,0.7,10.4
245,Jonathan Isaac,ORL,9,6,3,10.5,18.1,2.4,0.8,1.6,50.0,0.4,0.7,66.7,2.1,86.4,0.2,9.1,0.1,4.5,0.2,9.1,0.3,13.6
246,Jonathan Kuminga,GSW,44,24,20,19.3,31.2,1.8,0.7,1.1,62.0,0.2,0.3,64.3,1.6,88.9,0.3,17.3,0.1,3.7,0.2,8.6,0.2,8.6
247,Jordan Clarkson,UTA,56,27,29,32.4,55.6,1.4,0.6,0.9,60.4,0.1,0.1,87.5,1.3,88.6,0.3,20.3,0.1,3.8,0.1,3.8,0.1,6.3
248,Jordan Goodwin,WAS,40,15,25,18.0,36.7,1.1,0.3,0.6,52.0,0.1,0.1,100.0,0.7,65.1,0.4,32.6,0.1,7.0,0.1,7.0,0.0,2.3
249,Jordan Hall,SAS,9,1,8,9.2,17.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,66.7,0.0,0.0,0.0,0.0,0.0,0.0
250,Jordan McLaughlin,MIN,22,12,10,15.5,35.8,0.5,0.2,0.2,100.0,0.0,0.0,0.0,0.4,72.7,0.2,45.5,0.0,0.0,0.1,18.2,0.0,0.0
251,Jordan Nwora,IND,38,26,12,15.7,22.1,0.7,0.2,0.4,50.0,0.1,0.1,100.0,0.5,72.0,0.2,32.0,0.1,8.0,0.0,4.0,0.0,4.0
252,Jordan Poole,GSW,55,27,28,30.6,68.2,1.1,0.3,0.6,50.0,0.1,0.1,87.5,0.7,69.0,0.3,24.1,0.1,5.2,0.1,8.6,0.1,6.9
253,Jordan Schakel,WAS,2,0,2,3.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Jose Alvarado,NOP,56,29,27,21.6,46.6,0.6,0.1,0.2,66.7,0.1,0.1,100.0,0.3,42.4,0.3,57.6,0.0,3.0,0.0,3.0,0.0,3.0
255,Josh Christopher,HOU,38,7,31,9.7,15.5,0.3,0.1,0.2,66.7,0.0,0.0,0.0,0.2,66.7,0.1,33.3,0.0,0.0,0.0,0.0,0.0,0.0
256,Josh Giddey,OKC,50,22,28,30.9,77.5,2.9,1.3,2.0,63.6,0.1,0.2,62.5,2.6,91.6,0.5,18.9,0.1,3.5,0.2,5.6,0.1,2.1
257,Josh Green,DAL,38,20,18,24.4,30.7,1.3,0.2,0.2,66.7,0.1,0.2,50.0,0.4,29.4,0.8,62.7,0.1,7.8,0.2,11.8,0.1,5.9
258,Josh Hart,NYK,52,26,26,33.3,45.3,1.9,0.5,0.8,66.7,0.3,0.4,63.6,1.3,65.3,0.9,44.6,0.1,5.0,0.1,4.0,0.2,10.9
259,Josh Minott,MIN,11,5,6,6.2,7.5,0.9,0.6,0.7,87.5,0.2,0.2,100.0,1.5,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,10.0
260,Josh Okogie,PHX,48,24,24,13.9,18.8,1.5,0.3,0.7,48.5,0.3,0.3,75.0,0.9,61.1,0.6,41.7,0.1,4.2,0.0,1.4,0.2,11.1
261,Josh Richardson,NOP,41,11,30,23.8,45.8,0.9,0.4,0.5,68.2,0.0,0.0,0.0,0.7,78.9,0.4,39.5,0.0,5.3,0.0,0.0,0.0,0.0
262,Joshua Primo,SAS,4,3,1,23.3,43.0,1.0,0.0,0.0,0.0,0.5,0.5,100.0,0.5,50.0,0.8,75.0,0.0,0.0,0.0,0.0,0.3,25.0
263,Jrue Holiday,MIL,45,33,12,32.9,74.7,2.4,0.7,1.2,63.5,0.1,0.1,100.0,1.6,67.0,1.0,42.5,0.2,9.4,0.1,4.7,0.0,1.9
264,Juan Toscano-Anderson,UTA,30,12,18,12.2,16.3,1.9,0.4,0.6,57.9,0.1,0.1,75.0,0.8,44.6,1.0,53.6,0.2,8.9,0.1,5.4,0.0,1.8
265,Juancho Hernangomez,TOR,41,20,21,14.8,17.3,1.2,0.4,0.6,68.0,0.1,0.2,60.0,1.0,85.4,0.3,25.0,0.1,6.3,0.1,10.4,0.1,8.3
266,Julian Champagnie,PHI,2,2,0,3.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,Julius Randle,NYK,58,31,27,35.9,71.1,3.5,1.5,2.1,69.4,0.5,0.7,75.0,3.7,106.0,0.7,18.9,0.2,4.5,0.3,8.0,0.3,10.0
268,Justin Champagnie,TOR,3,2,1,3.6,4.7,0.7,0.7,0.7,100.0,0.0,0.0,0.0,1.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,Justin Holiday,HOU,28,12,16,14.7,17.2,0.5,0.1,0.2,60.0,0.0,0.0,0.0,0.2,42.9,0.3,50.0,0.0,0.0,0.1,14.3,0.0,0.0
270,Justin Jackson,BOS,23,15,8,4.7,5.1,0.1,0.0,0.0,100.0,0.0,0.1,50.0,0.1,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
271,Justise Winslow,POR,29,15,14,26.8,52.4,3.2,1.1,2.1,55.0,0.1,0.1,75.0,2.4,74.2,0.8,25.8,0.2,6.5,0.2,5.4,0.1,2.2
272,Jusuf Nurkic,POR,45,23,22,27.3,55.3,5.7,2.2,3.6,60.9,0.7,0.9,77.5,5.3,91.9,1.2,20.2,0.1,1.6,0.3,5.0,0.4,7.8
273,KZ Okpala,SAC,35,19,16,7.1,7.0,0.5,0.2,0.2,75.0,0.0,0.0,0.0,0.3,75.0,0.2,37.5,0.0,0.0,0.0,6.3,0.0,0.0
274,Kai Jones,CHA,27,6,21,8.8,9.4,1.2,0.5,0.9,60.9,0.1,0.1,100.0,1.1,96.9,0.2,18.8,0.0,0.0,0.0,3.1,0.0,3.1
275,Karl-Anthony Towns,MIN,21,10,11,33.8,61.7,2.3,1.0,1.3,75.0,0.6,0.8,76.5,2.7,114.3,0.4,18.4,0.2,8.2,0.1,4.1,0.3,12.2
276,Kawhi Leonard,LAC,32,21,11,32.2,57.0,1.9,0.5,0.8,64.0,0.3,0.3,90.0,1.3,69.4,0.8,41.9,0.1,6.5,0.1,6.5,0.2,8.1
277,Keegan Murray,SAC,54,31,23,29.7,34.8,2.3,0.8,1.4,56.0,0.2,0.2,91.7,1.8,79.5,0.6,26.2,0.1,4.1,0.1,4.9,0.1,4.9
278,Keita Bates-Diop,SAS,42,10,32,19.9,22.3,2.1,1.0,1.4,70.2,0.4,0.4,83.3,2.3,107.8,0.4,17.8,0.1,4.4,0.1,6.7,0.2,10.0
279,Keldon Johnson,SAS,49,13,36,32.5,56.0,1.4,0.5,0.8,60.0,0.2,0.3,85.7,1.3,92.6,0.3,23.5,0.0,1.5,0.1,5.9,0.1,10.3
280,Kelly Olynyk,UTA,46,21,25,27.9,53.3,2.9,1.0,1.5,64.7,0.3,0.4,80.0,2.3,78.9,0.9,30.8,0.3,9.0,0.2,6.8,0.2,6.8
281,Kelly Oubre Jr.,CHA,35,10,25,32.6,45.9,2.2,0.7,1.5,49.1,0.3,0.4,71.4,1.8,80.8,0.3,14.1,0.0,1.3,0.1,6.4,0.2,9.0
282,Kemba Walker,DAL,9,5,4,16.0,28.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Kendall Brown,IND,6,1,5,6.7,6.7,0.3,0.2,0.2,100.0,0.0,0.0,0.0,0.3,100.0,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0
284,Kendrick Nunn,WAS,47,23,24,14.3,20.2,0.5,0.3,0.4,70.6,0.0,0.0,0.0,0.5,104.3,0.1,13.0,0.0,8.7,0.0,8.7,0.0,0.0
285,Kennedy Chandler,MEM,24,15,9,9.2,19.5,0.5,0.2,0.3,50.0,0.0,0.1,50.0,0.4,75.0,0.1,16.7,0.0,8.3,0.0,8.3,0.0,8.3
