,PLAYER,TEAM,GP,W,L,MIN,Passes Made,Passes Received,AST,Secondary AST,Potential AST,AST PTS Created,AST PTS Created.1,AST Adj,AST To Pass%,AST To Pass% Adj
224,Jaxson Hayes,NOP,33,15,18,13.3,10.2,9.0,0.7,0.1,1.3,2.0,0.8,7.1,8.0,
225,Jaylen Brown,BOS,49,34,15,35.7,36.3,45.5,3.2,0.7,6.2,8.7,4.1,8.9,11.4,
226,Jaylen Nowell,MIN,62,31,31,19.5,21.7,26.1,2.0,0.3,3.2,5.2,2.5,9.4,11.6,
227,Jaylin Williams,OKC,27,12,15,16.5,27.2,18.8,1.5,0.0,2.9,4.0,1.6,5.4,5.9,
228,Jayson Tatum,BOS,56,41,15,37.4,45.0,54.3,4.6,1.0,8.4,12.2,5.8,10.2,12.8,
229,Jeff Dowtin Jr.,TOR,16,11,5,7.6,9.4,9.4,0.9,0.1,1.9,2.2,1.1,10.0,11.3,
230,Jeff Green,DEN,38,25,13,19.3,17.8,18.7,1.2,0.2,2.2,3.1,1.6,6.6,8.9,
231,Jerami Grant,POR,54,25,29,35.7,33.4,37.0,2.3,0.5,4.3,6.1,2.9,6.9,8.8,
232,Jeremiah Robinson-Earl,OKC,30,11,19,20.2,22.8,15.9,1.0,0.1,1.7,2.5,1.1,4.2,5.0,
233,Jeremy Sochan,SAS,47,11,36,25.9,30.2,28.3,2.6,0.3,5.1,6.6,3.2,8.5,10.6,
234,Jericho Sims,NYK,47,27,20,16.3,17.1,7.4,0.5,0.0,0.9,1.3,0.6,3.0,3.2,
235,Jevon Carter,MIL,59,42,17,22.7,29.6,31.3,2.6,0.4,4.7,6.9,3.3,8.6,11.0,
236,Jimmy Butler,MIA,45,24,21,33.4,41.3,47.0,5.0,0.4,9.6,13.1,5.7,12.1,13.9,
237,Jock Landale,PHX,52,27,25,14.2,17.0,14.2,0.9,0.2,1.6,2.4,1.2,5.3,6.9,
238,Joe Harris,BKN,52,29,23,23.8,17.4,18.6,1.6,0.4,2.8,4.0,2.1,9.2,12.3,
239,Joe Ingles,MIL,26,18,8,22.3,24.1,22.4,3.1,0.3,5.7,8.1,3.7,12.9,15.2,
240,Joe Wieskamp,TOR,2,1,1,8.5,6.0,8.5,0.5,0.0,1.0,1.5,0.5,8.3,8.3,
241,Joel Embiid,PHI,46,31,15,35.0,41.2,53.7,4.1,0.7,6.4,10.5,4.8,10.0,11.8,
242,John Butler Jr.,POR,9,2,7,3.4,1.9,1.4,0.1,0.0,0.1,0.2,0.1,5.9,5.9,
243,John Collins,ATL,50,26,24,31.1,31.8,22.9,1.2,0.1,2.2,3.3,1.5,3.9,4.7,
244,John Konchar,MEM,50,30,20,22.3,24.9,16.0,1.4,0.1,3.0,3.7,1.7,5.6,7.0,
245,John Wall,LAC,34,15,19,22.2,39.9,47.4,5.2,0.8,8.8,13.7,6.6,13.1,16.4,
246,Johnny Davis,WAS,13,6,7,4.7,4.6,4.9,0.2,0.0,0.7,0.5,0.2,3.3,3.3,
247,Jonas Valanciunas,NOP,59,29,30,24.8,35.1,28.8,1.7,0.2,2.6,4.2,2.1,4.7,5.9,
248,Jonathan Isaac,ORL,11,8,3,11.3,13.5,9.5,0.5,0.0,1.0,1.4,0.5,4.1,4.1,
249,Jonathan Kuminga,GSW,48,26,22,19.5,22.0,21.5,1.9,0.3,3.3,5.1,2.3,8.5,10.4,
250,Jordan Clarkson,UTA,59,29,30,32.6,32.3,44.5,4.3,0.3,7.9,11.3,5.0,13.2,15.5,
251,Jordan Goodwin,WAS,40,15,25,18.0,28.9,28.4,2.5,0.3,5.0,6.5,3.0,8.5,10.4,
252,Jordan Hall,SAS,9,1,8,9.2,13.2,13.8,1.2,0.3,2.2,3.1,1.6,9.2,11.8,
253,Jordan McLaughlin,MIN,25,13,12,15.2,30.2,28.6,3.1,0.2,5.0,8.2,3.6,10.3,12.1,
254,Jordan Nwora,IND,41,27,14,15.6,14.7,13.7,1.0,0.2,2.1,2.6,1.3,6.8,9.0,
255,Jordan Poole,GSW,59,29,30,30.6,44.1,59.4,4.6,0.9,8.4,11.9,5.9,10.3,13.3,
256,Jordan Schakel,WAS,2,0,2,3.1,3.5,3.5,0.5,0.0,1.0,1.5,0.5,14.3,14.3,
257,Jose Alvarado,NOP,59,30,29,21.7,35.4,37.7,3.1,0.4,5.7,7.9,3.9,8.8,11.1,
258,Josh Christopher,HOU,41,7,34,10.3,10.7,13.4,0.9,0.2,1.7,2.4,1.2,8.7,11.4,
259,Josh Giddey,OKC,54,23,31,30.8,57.1,53.7,5.8,0.6,10.6,14.4,6.7,10.2,11.7,
260,Josh Green,DAL,41,21,20,24.9,23.2,22.4,1.6,0.3,3.1,4.4,2.1,6.9,9.2,
261,Josh Hart,NYK,55,29,26,32.9,34.0,28.5,3.9,0.5,7.0,10.4,4.7,11.3,14.0,
262,Josh Minott,MIN,11,5,6,6.2,4.5,3.9,0.3,0.0,0.3,0.6,0.3,6.0,6.0,
263,Josh Okogie,PHX,51,26,25,15.3,12.8,12.3,1.3,0.1,2.2,3.3,1.5,9.8,11.6,
264,Josh Richardson,NOP,44,12,32,24.0,32.8,33.4,3.2,0.3,5.4,8.0,3.7,9.7,11.4,
265,Joshua Primo,SAS,4,3,1,23.3,31.3,36.0,4.5,0.8,6.8,11.5,5.3,14.4,16.8,
266,Jrue Holiday,MIL,48,36,12,32.9,51.4,59.5,7.1,0.6,13.6,18.5,8.4,13.9,16.3,
267,Juan Toscano-Anderson,UTA,32,13,19,12.7,13.9,9.5,0.8,0.1,1.9,2.5,1.1,6.1,7.6,
268,Juancho Hernangomez,TOR,41,20,21,14.8,13.7,9.0,0.6,0.0,1.2,1.6,0.7,4.3,4.8,
269,Julian Champagnie,SAS,2,2,0,3.3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
270,Julius Randle,NYK,61,34,27,35.9,45.2,48.8,4.1,0.3,7.1,10.9,4.7,9.1,10.4,
271,Justin Champagnie,TOR,3,2,1,3.6,3.7,2.0,0.3,0.0,0.3,1.0,0.3,9.1,9.1,
272,Justin Holiday,DAL,29,13,16,14.9,11.9,10.9,0.9,0.0,1.3,2.1,0.9,7.3,7.8,
273,Justin Jackson,BOS,23,15,8,4.7,3.7,3.2,0.4,0.1,1.0,0.9,0.5,10.5,14.0,
274,Justise Winslow,POR,29,15,14,26.8,42.1,34.1,3.4,0.3,5.7,8.3,4.0,8.0,9.4,
275,Jusuf Nurkic,POR,45,23,22,27.3,40.7,33.0,2.9,0.1,4.7,7.6,3.2,7.1,7.9,
276,KZ Okpala,SAC,35,19,16,7.1,5.4,4.4,0.4,0.1,0.6,0.9,0.5,6.9,9.6,
277,Kai Jones,CHA,27,6,21,8.8,6.6,5.1,0.2,0.0,0.6,0.7,0.3,2.8,5.1,
278,Karl-Anthony Towns,MIN,21,10,11,33.8,40.6,44.1,5.3,0.2,8.0,12.4,5.9,13.0,14.6,
279,Kawhi Leonard,LAC,35,23,12,32.8,36.1,44.8,4.0,1.0,7.3,11.6,5.7,11.1,15.7,
280,Keegan Murray,SAC,57,33,24,29.7,22.9,22.9,1.1,0.2,2.1,3.0,1.4,4.7,6.3,
281,Keita Bates-Diop,SAS,45,10,35,20.6,15.0,15.3,1.2,0.3,2.4,3.0,1.5,7.9,10.0,
282,Keldon Johnson,SAS,52,13,39,32.6,33.2,39.0,2.8,0.3,5.7,7.3,3.3,8.5,10.1,
283,Kelly Olynyk,UTA,49,23,26,28.3,41.2,30.1,3.3,0.2,5.2,8.5,3.7,8.0,9.0,
284,Kelly Oubre Jr.,CHA,36,11,25,32.3,23.4,32.1,1.2,0.3,2.4,2.9,1.6,5.0,6.9,
285,Kemba Walker,DAL,9,5,4,16.0,19.6,24.1,2.1,0.4,3.3,5.3,2.6,10.8,13.1,
286,Kendall Brown,IND,6,1,5,6.7,5.0,4.2,0.5,0.2,1.0,1.5,0.8,10.0,16.7,
287,Kendrick Nunn,WAS,51,25,26,14.5,12.0,15.2,1.3,0.3,2.4,3.4,1.7,10.8,14.6,
288,Kennedy Chandler,MEM,24,15,9,9.2,14.9,16.4,1.9,0.1,3.2,4.4,2.1,12.9,14.3,
289,Kenneth Lofton Jr.,MEM,8,5,3,3.9,3.9,5.3,0.5,0.0,0.9,1.3,0.5,12.9,12.9,
290,Kenrich Williams,OKC,51,26,25,22.7,23.0,19.3,2.0,0.3,3.6,5.2,2.5,8.8,10.8,
291,Kentavious Caldwell-Pope,DEN,57,41,16,31.4,27.5,26.9,2.4,0.5,3.9,6.1,3.1,8.7,11.2,
292,Kenyon Martin Jr.,HOU,59,13,46,26.5,24.6,23.0,1.5,0.2,2.7,4.0,1.8,6.2,7.2,
293,Keon Ellis,SAC,9,4,5,4.0,4.0,3.4,0.3,0.0,0.4,0.8,0.3,8.3,8.3,
294,Keon Johnson,POR,29,12,17,10.1,12.4,15.4,1.0,0.1,1.6,2.7,1.3,8.1,10.3,
295,Kessler Edwards,SAC,16,6,10,5.9,5.3,3.9,0.3,0.1,0.2,0.7,0.3,4.7,5.9,
296,Kevin Durant,PHX,39,26,13,36.0,40.1,54.9,5.3,1.0,9.0,13.1,6.8,13.2,16.9,
297,Kevin Huerter,SAC,56,31,25,30.3,30.2,34.4,2.9,0.3,4.7,7.4,3.6,9.5,11.9,
298,Kevin Knox II,POR,45,9,36,13.6,12.4,8.7,0.3,0.1,0.7,0.8,0.4,2.7,3.2,
299,Kevin Love,MIA,42,24,18,20.1,28.1,20.2,1.9,0.1,2.8,4.7,2.3,6.8,8.1,
300,Kevin Porter Jr.,HOU,40,10,30,34.0,55.9,62.3,5.6,0.6,11.6,15.0,6.8,10.1,12.2,
301,Kevon Harris,ORL,27,10,17,12.4,6.6,6.5,0.4,0.1,0.9,1.2,0.7,6.7,10.1,
302,Kevon Looney,GSW,59,29,30,23.4,36.1,23.4,2.5,0.3,4.8,6.9,3.0,7.0,8.4,
303,Khem Birch,SAS,20,9,11,8.1,8.4,6.4,0.4,0.1,0.5,0.9,0.5,4.2,5.4,
304,Khris Middleton,MIL,18,15,3,21.2,27.1,31.8,4.0,0.3,6.4,10.0,4.5,14.8,16.6,
305,Killian Hayes,DET,55,14,41,26.8,44.8,48.2,5.8,0.2,9.8,15.0,6.4,12.9,14.3,
306,Kira Lewis Jr.,NOP,14,6,8,11.1,18.9,20.1,1.1,0.4,2.5,3.1,1.6,5.7,8.7,
307,Klay Thompson,GSW,47,24,23,32.9,25.5,39.5,2.4,0.6,4.2,6.0,3.2,9.3,12.7,
308,Kris Dunn,UTA,1,1,0,16.7,35.0,42.0,1.0,0.0,7.0,2.0,1.0,2.9,2.9,
309,Kristaps Porzingis,WAS,51,22,29,32.6,39.1,40.7,2.5,0.5,4.5,6.5,3.2,6.5,8.3,
310,Kyle Anderson,MIN,49,25,24,26.1,37.9,31.4,4.1,0.3,6.9,10.2,4.9,10.8,12.9,
311,Kyle Kuzma,WAS,54,26,28,35.0,36.9,41.5,3.9,0.6,6.7,10.0,4.7,10.5,12.8,
312,Kyle Lowry,MIA,44,22,22,33.3,59.9,57.2,5.3,0.5,11.3,13.6,6.3,8.8,10.6,
313,Kyrie Irving,DAL,45,27,18,36.9,48.8,60.1,5.4,1.1,9.7,13.8,7.1,11.2,14.6,
314,LaMelo Ball,CHA,34,11,23,35.5,63.2,75.1,8.4,1.0,14.3,21.1,10.5,13.3,16.6,
315,Lamar Stevens,CLE,44,26,18,17.7,14.4,9.8,0.6,0.1,1.0,1.5,0.7,3.9,5.0,
316,Landry Shamet,PHX,30,14,16,21.4,27.8,30.5,2.2,0.2,4.5,5.7,2.7,8.0,9.7,
317,Larry Nance Jr.,NOP,49,24,25,22.6,24.9,19.3,1.9,0.2,2.6,5.0,2.3,7.8,9.4,
318,Lauri Markkanen,UTA,55,28,27,34.4,29.0,29.6,1.8,0.3,3.4,4.7,2.1,6.3,7.4,
319,LeBron James,LAL,46,23,23,36.1,48.2,64.3,7.0,0.8,12.8,18.1,8.6,14.6,17.9,
320,Leandro Bolmaro,UTA,14,8,6,4.9,5.8,5.7,0.5,0.0,1.1,1.2,0.5,8.6,8.6,
321,Lindy Waters III,OKC,24,11,13,10.9,9.1,9.2,0.7,0.1,1.0,1.9,0.8,7.3,9.2,
322,Lonnie Walker IV,LAL,43,18,25,26.3,15.2,22.3,1.3,0.3,2.7,3.3,1.7,8.7,11.5,
323,Luguentz Dort,OKC,52,25,27,30.1,21.2,28.3,2.3,0.4,4.2,5.7,2.8,10.6,13.2,
324,Luka Doncic,DAL,51,29,22,36.4,55.7,68.0,8.2,1.2,15.5,21.9,10.2,14.7,18.3,
325,Luka Garza,MIN,22,13,9,9.3,10.7,9.7,0.6,0.0,0.9,1.7,0.7,5.9,6.8,
326,Luke Kennard,MEM,37,21,16,20.7,18.0,17.6,1.1,0.4,2.4,3.1,1.6,6.0,9.0,
327,Luke Kornet,BOS,52,35,17,11.7,9.6,6.7,0.7,0.2,1.1,1.8,0.9,7.2,9.1,
328,Malachi Flynn,TOR,42,21,21,13.9,21.8,22.6,1.5,0.3,2.7,3.6,1.8,6.9,8.3,
329,Malaki Branham,SAS,45,8,37,22.3,23.4,26.5,2.0,0.2,3.7,4.9,2.4,8.5,10.0,
330,Malcolm Brogdon,BOS,51,36,15,25.5,38.0,40.8,3.8,0.8,7.5,10.4,5.0,10.0,13.2,
331,Malcolm Hill,CHI,4,3,1,2.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
332,Malik Beasley,LAL,59,30,29,26.4,21.5,24.9,1.6,0.2,2.8,4.2,2.1,7.7,9.6,
333,Malik Monk,SAC,56,33,23,22.9,25.8,32.6,3.9,0.4,6.6,9.7,4.6,15.0,18.0,
334,Mamadi Diakite,CLE,16,12,4,6.2,6.2,4.5,0.1,0.0,0.5,0.4,0.1,2.0,2.0,
335,MarJon Beauchamp,MIL,39,26,13,14.6,8.7,9.9,0.7,0.1,1.5,1.8,0.8,7.6,9.4,
336,Marcus Morris Sr.,LAC,54,29,25,28.6,26.6,27.3,1.8,0.2,3.2,4.8,2.1,6.8,7.9,
337,Marcus Smart,BOS,43,32,11,32.4,48.0,51.9,7.0,0.8,11.7,17.6,8.2,14.7,17.0,
338,Mark Williams,CHA,30,11,19,15.9,9.9,8.4,0.3,0.1,0.6,0.7,0.4,3.0,4.1,
339,Markelle Fultz,ORL,39,20,19,29.2,50.4,51.0,5.6,0.4,9.9,14.7,6.6,11.0,13.1,
340,Markieff Morris,DAL,27,16,11,10.6,11.2,9.5,0.9,0.1,1.0,2.1,1.1,8.3,9.9,
341,Marko Simonovic,CHI,2,0,2,1.8,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
342,Marvin Bagley III,DET,25,6,19,21.3,21.9,16.6,0.6,0.0,1.8,2.0,0.8,2.6,3.7,
343,Mason Plumlee,LAC,59,17,42,28.1,33.6,25.2,3.6,0.3,5.8,9.4,4.2,10.9,12.6,
344,Matisse Thybulle,POR,52,33,19,13.0,8.4,6.4,0.5,0.0,1.0,1.3,0.6,6.4,6.8,
345,Matt Ryan,MIN,32,14,18,9.5,6.9,8.0,0.5,0.1,0.9,1.1,0.7,6.8,9.5,
346,Matthew Dellavedova,SAC,25,14,11,5.9,11.3,12.2,1.3,0.0,2.4,3.3,1.4,11.7,12.8,
347,Max Christie,LAL,35,14,21,14.2,10.0,7.1,0.5,0.1,1.1,1.4,0.7,5.4,6.6,
348,Max Strus,MIA,58,30,28,30.1,34.7,31.4,2.2,0.3,4.1,5.4,2.6,6.4,7.5,
349,Maxi Kleber,DAL,22,13,9,25.7,24.7,16.7,1.0,0.2,2.3,2.8,1.3,3.9,5.3,
350,McKinley Wright IV,DAL,20,11,9,10.3,14.4,14.1,1.9,0.3,2.9,5.2,2.3,12.9,15.7,
351,Meyers Leonard,MIL,1,1,0,14.9,14.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
352,Mfiondu Kabengele,BOS,2,1,1,7.0,5.5,2.5,0.0,0.5,0.0,0.0,0.5,0.0,9.1,
353,Micah Potter,UTA,3,2,1,4.8,7.7,2.3,0.7,0.0,0.3,1.7,0.7,8.7,8.7,
354,Michael Foster Jr.,PHI,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
355,Michael Porter Jr.,DEN,43,31,12,29.4,21.6,23.8,1.0,0.3,1.4,2.6,1.4,4.6,6.7,
356,Mikal Bridges,BKN,60,31,29,36.1,32.4,36.6,3.5,0.3,6.0,9.0,4.1,10.9,12.5,
357,Mike Conley,MIN,47,23,24,29.7,55.8,57.4,7.5,0.6,14.0,20.0,9.0,13.4,16.1,
358,Mike Muscala,BOS,46,22,24,15.2,22.9,14.6,0.9,0.1,1.0,2.2,1.0,3.8,4.3,
359,Miles McBride,NYK,47,26,21,12.6,14.9,15.0,1.2,0.1,1.9,3.2,1.4,8.0,9.6,
360,Mitchell Robinson,NYK,39,22,17,26.9,19.6,9.9,0.9,0.0,1.1,2.4,0.9,4.8,4.8,
361,Mo Bamba,LAL,42,20,22,17.1,20.2,15.3,1.0,0.0,1.5,2.7,1.1,5.2,5.5,
362,Monte Morris,WAS,51,25,26,28.1,47.8,50.3,5.3,0.6,9.2,13.6,6.5,11.0,13.6,
363,Montrezl Harrell,PHI,50,32,18,12.5,12.0,10.8,0.6,0.1,1.0,1.6,0.7,5.2,6.0,
364,Moritz Wagner,ORL,39,19,20,20.9,28.4,24.3,1.7,0.1,2.6,4.1,1.8,5.9,6.5,
365,Moses Brown,LAC,34,16,18,8.5,7.5,3.8,0.1,0.0,0.1,0.3,0.1,1.6,1.6,
366,Moses Moody,GSW,45,22,23,14.0,10.4,12.4,0.9,0.2,1.8,2.3,1.2,8.3,11.3,
367,Moussa Diabate,LAC,17,8,9,10.0,5.4,3.4,0.2,0.0,0.4,0.4,0.2,3.3,3.3,
368,Myles Turner,IND,51,23,28,29.9,28.0,30.1,1.3,0.1,2.1,3.3,1.5,4.8,5.4,
369,Naji Marshall,NOP,55,28,27,24.8,29.8,27.2,2.5,0.3,4.2,6.4,3.1,8.5,10.3,
370,Nassir Little,POR,38,19,19,17.2,14.1,12.9,0.9,0.2,1.6,2.5,1.2,6.7,8.6,
371,Nathan Knight,MIN,33,16,17,8.1,7.8,7.1,0.4,0.0,0.9,1.3,0.5,5.0,6.6,
372,Naz Reid,MIN,54,25,29,17.7,24.6,20.2,1.0,0.3,1.8,2.6,1.4,4.2,5.6,
373,Neemias Queta,SAC,4,1,3,6.1,5.3,3.3,0.3,0.0,0.5,0.5,0.3,4.8,4.8,
374,Nerlens Noel,DET,14,2,12,10.8,11.1,5.9,0.5,0.1,0.6,1.3,0.6,4.5,5.8,
375,Nic Claxton,BKN,55,30,25,29.3,28.4,21.5,1.7,0.4,2.6,4.2,2.1,5.9,7.4,
376,Nick Richards,CHA,46,13,33,17.3,14.8,10.3,0.5,0.0,0.6,1.2,0.5,3.2,3.5,
377,Nickeil Alexander-Walker,MIN,39,18,21,14.3,22.3,22.6,2.0,0.2,4.1,5.1,2.3,8.9,10.5,
378,Nicolas Batum,LAC,58,33,25,22.0,23.0,15.8,1.5,0.2,2.6,3.8,1.7,6.4,7.6,
379,Nikola Jokic,DEN,52,39,13,33.6,76.0,65.6,10.2,0.9,16.7,25.3,12.1,13.4,15.9,
380,Nikola Jovic,MIA,15,7,8,13.6,16.8,14.9,0.7,0.3,1.8,2.0,1.1,4.0,6.7,
381,Nikola Vucevic,CHI,59,26,33,33.9,50.1,45.4,3.3,0.5,5.5,8.6,4.0,6.6,8.0,
382,Noah Vonleh,BOS,23,17,6,7.5,8.0,3.2,0.3,0.1,0.7,0.9,0.4,3.8,4.9,
383,Norman Powell,LAC,51,27,24,26.1,19.4,29.3,1.8,0.2,3.4,4.7,2.2,9.2,11.1,
384,O.G. Anunoby,TOR,46,22,24,35.7,30.6,33.5,2.0,0.4,4.4,5.0,2.6,6.6,8.4,
385,Obi Toppin,NYK,46,24,22,14.8,17.7,12.9,0.8,0.0,1.4,2.1,0.9,4.7,5.0,
386,Ochai Agbaji,UTA,38,22,16,15.2,9.3,8.4,0.6,0.1,1.2,1.5,0.7,6.0,7.4,
387,Onyeka Okongwu,ATL,58,30,28,24.0,22.3,14.7,1.0,0.1,1.6,2.7,1.2,4.6,5.2,
388,Orlando Robinson,MIA,29,17,12,13.7,13.5,8.5,0.7,0.0,1.2,1.8,0.7,5.4,5.4,
389,Oshae Brissett,IND,49,21,28,16.0,19.1,13.3,0.5,0.1,1.3,1.5,0.7,2.8,3.4,
390,Otto Porter Jr.,TOR,8,4,4,18.3,20.4,15.1,1.0,0.0,1.8,2.3,1.0,4.9,4.9,
391,Ousmane Dieng,OKC,19,8,11,15.0,13.0,12.3,1.4,0.2,1.6,3.2,1.6,10.5,12.1,
392,P.J. Tucker,PHI,56,37,19,25.8,17.3,10.3,0.8,0.2,1.5,2.1,1.0,4.7,6.0,
393,P.J. Washington,CHA,60,18,42,32.9,39.7,32.5,2.4,0.1,4.7,6.3,3.0,6.1,7.5,
394,PJ Dozier,SAC,4,4,0,2.6,2.5,1.5,0.0,0.3,0.3,0.3,0.5,0.0,20.0,
395,Paolo Banchero,ORL,53,22,31,33.7,40.1,43.3,3.6,0.5,7.0,9.2,4.5,9.1,11.1,
396,Pascal Siakam,TOR,50,24,26,37.7,55.6,59.5,6.1,0.7,11.2,16.4,7.4,11.0,13.3,
397,Pat Connaughton,MIL,41,28,13,25.4,26.9,19.3,1.3,0.1,2.0,3.1,1.5,4.8,5.4,
398,Patrick Baldwin Jr.,GSW,18,6,12,8.6,8.9,9.4,0.2,0.1,0.4,0.6,0.3,2.5,3.8,
399,Patrick Beverley,CHI,46,22,24,26.8,25.8,23.6,2.7,0.2,5.3,7.0,3.2,10.3,12.4,
400,Patrick Williams,CHI,59,26,33,29.0,29.3,22.3,1.4,0.2,2.7,3.5,1.6,4.6,5.6,
401,Patty Mills,BKN,36,18,18,13.3,12.8,15.2,1.3,0.1,2.0,3.3,1.5,10.4,11.9,
402,Paul George,LAC,45,27,18,34.4,45.4,54.7,5.2,0.8,8.9,14.2,6.7,11.6,14.8,
403,Paul Reed,PHI,45,29,16,9.5,8.7,5.4,0.3,0.0,0.7,0.8,0.4,3.6,4.1,
404,Payton Pritchard,BOS,42,30,12,12.8,15.9,17.3,1.1,0.2,2.6,2.8,1.3,6.8,8.1,
405,Peyton Watson,DEN,12,8,4,3.2,3.1,2.8,0.1,0.0,0.5,0.2,0.1,2.7,2.7,
406,Precious Achiuwa,TOR,36,20,16,23.5,24.8,21.9,1.0,0.1,1.9,2.6,1.1,4.0,4.6,
407,Quentin Grimes,NYK,50,28,22,30.0,21.5,21.3,1.9,0.1,3.1,4.7,2.1,8.9,9.9,
408,Quenton Jackson,WAS,3,2,1,2.6,2.3,3.0,0.3,0.0,0.7,1.0,0.3,14.3,14.3,
409,R.J. Hampton,DET,26,7,19,13.9,16.8,18.2,1.3,0.0,3.1,3.7,1.4,7.8,8.5,
410,RJ Barrett,NYK,54,29,25,34.4,28.9,36.7,2.8,0.3,5.0,7.0,3.3,9.6,11.4,
411,Raul Neto,CLE,40,26,14,10.3,16.2,17.4,1.5,0.3,2.9,3.8,1.9,9.0,11.8,
412,Reggie Bullock,DAL,59,31,28,30.3,27.1,21.3,1.4,0.1,2.4,3.7,1.6,5.1,6.0,
413,Reggie Jackson,DEN,53,29,24,25.6,38.4,43.5,3.5,0.4,5.9,9.1,4.2,9.1,11.0,
414,Richaun Holmes,SAC,34,17,17,8.9,7.6,5.8,0.1,0.1,0.6,0.6,0.3,1.9,3.8,
415,Ricky Rubio,CLE,15,10,5,16.5,32.1,32.5,3.7,0.3,6.6,10.2,4.6,11.4,14.3,
416,Robert Covington,LAC,36,15,21,16.2,22.6,14.3,1.3,0.3,1.9,3.4,1.7,5.7,7.4,
417,Robert Williams III,BOS,24,16,8,23.7,24.8,16.9,1.6,0.2,2.9,4.5,2.0,6.5,7.9,
418,Robin Lopez,CLE,31,22,9,7.8,5.6,5.0,0.5,0.0,0.7,1.3,0.5,8.0,9.2,
419,Rodney McGruder,DET,21,3,18,10.4,7.2,7.2,0.7,0.1,1.0,1.6,0.8,9.3,11.3,
420,Romeo Langford,SAS,31,10,21,20.3,14.8,14.6,1.3,0.2,2.6,3.4,1.6,8.9,10.9,
421,Ron Harper Jr.,TOR,3,2,1,3.1,2.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
422,Royce O'Neale,BKN,56,31,25,33.2,51.7,37.8,3.9,0.4,6.3,9.9,4.6,7.6,8.8,
423,Rudy Gay,UTA,45,24,21,14.4,16.2,11.0,0.9,0.1,1.7,2.5,1.1,5.8,7.0,
424,Rudy Gobert,MIN,51,23,28,30.5,30.5,21.2,0.9,0.2,1.6,2.3,1.2,2.9,3.9,
425,Rui Hachimura,LAL,42,23,19,24.8,21.0,20.2,1.0,0.2,1.8,2.5,1.3,4.9,6.0,
426,Russell Westbrook,LAC,53,25,28,28.9,42.1,47.3,7.6,0.6,13.0,18.9,9.0,18.1,21.3,
427,Ryan Arcidiacono,POR,14,8,6,5.0,9.5,8.4,0.6,0.0,2.0,1.6,0.6,6.0,6.8,
428,Ryan Rollins,GSW,12,5,7,5.2,8.4,9.5,0.5,0.1,1.7,1.2,0.6,5.9,6.9,
429,Saben Lee,PHX,20,12,8,14.7,25.9,28.8,2.7,0.4,5.5,7.0,3.4,10.4,13.1,
430,Saddiq Bey,ATL,54,13,41,28.5,25.2,25.6,1.6,0.2,3.2,4.1,1.9,6.2,7.6,
431,Sam Hauser,BOS,58,41,17,15.8,13.2,11.3,0.7,0.1,1.2,2.0,0.9,5.6,6.8,
432,Sandro Mamukelashvili,MIL,24,17,7,9.0,10.0,7.6,0.7,0.0,1.2,1.9,0.8,6.6,8.3,
433,Santi Aldama,MEM,55,32,23,22.0,19.9,15.6,1.2,0.1,1.7,3.0,1.5,6.1,7.4,
434,Scottie Barnes,TOR,57,27,30,35.3,55.9,51.6,4.8,0.5,9.1,12.8,5.9,8.6,10.6,
435,Scotty Pippen Jr.,LAL,6,1,5,5.3,8.3,8.8,0.3,0.2,1.0,1.0,0.7,4.0,8.0,
436,Serge Ibaka,MIL,16,11,5,11.6,9.3,8.6,0.3,0.1,0.9,0.7,0.4,2.7,4.7,
437,Seth Curry,BKN,41,27,14,22.8,25.1,29.3,2.0,0.7,3.2,5.4,2.9,8.2,11.5,
438,Shaedon Sharpe,POR,58,27,31,20.3,12.4,14.5,0.7,0.2,1.4,1.7,1.0,5.3,7.8,
439,Shai Gilgeous-Alexander,OKC,54,25,29,35.5,42.9,62.3,5.7,0.9,11.5,14.9,6.9,13.3,16.1,
440,Shake Milton,PHI,54,39,15,21.2,30.3,34.0,3.0,0.3,5.0,7.9,3.6,9.8,12.0,
441,Simone Fontecchio,UTA,32,18,14,9.8,7.6,7.6,0.5,0.2,1.0,1.3,0.7,7.0,9.0,
442,Spencer Dinwiddie,BKN,58,30,28,34.0,45.1,54.8,5.3,0.7,10.5,14.1,6.4,11.7,14.2,
443,Stanley Johnson,SAS,29,5,24,15.8,19.8,14.7,2.2,0.2,3.3,5.3,2.6,11.2,12.9,
444,Stanley Umude,DET,1,0,1,2.1,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
445,Stephen Curry,GSW,37,19,18,34.9,51.7,64.2,6.5,1.1,11.2,16.6,8.1,12.6,15.7,
446,Sterling Brown,LAL,4,2,2,6.1,4.8,1.8,0.5,0.0,0.8,1.0,0.5,10.5,10.5,
447,Steven Adams,MEM,42,28,14,27.0,33.5,19.3,2.3,0.2,3.7,5.9,2.7,6.9,8.1,
