,PLAYER,TEAM,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,eFG%
267,Julian Champagnie,PHI,2,3.3,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
268,Julius Randle,NYK,57,35.9,5.3,1.8,5.2,34.5,1.7,4.9,34.3,50.7
269,Justin Champagnie,TOR,3,3.6,0.0,0.0,0.0,-,-,-,-,-
270,Justin Holiday,HOU,28,14.7,2.8,0.9,2.7,34.7,0.9,2.6,34.7,51.3
271,Justin Jackson,BOS,23,4.7,0.5,0.2,0.8,22.2,0.2,0.8,22.2,33.3
272,Justise Winslow,POR,29,26.8,1.5,0.5,1.8,29.4,0.5,1.5,31.8,43.1
273,Jusuf Nurkic,POR,45,27.3,2.6,0.9,2.3,39.2,0.8,2.2,39.2,57.8
274,KZ Okpala,SAC,35,7.1,0.6,0.2,0.6,33.3,0.2,0.6,33.3,50.0
275,Kai Jones,CHA,27,8.8,0.3,0.1,0.4,25.0,0.1,0.4,27.3,37.5
276,Karl-Anthony Towns,MIN,21,33.8,5.0,1.8,5.2,33.9,1.5,4.7,31.3,48.2
277,Kawhi Leonard,LAC,32,32.2,3.1,1.1,2.8,38.9,0.9,2.3,37.3,54.4
278,Keegan Murray,SAC,53,29.7,7.2,2.4,5.8,42.2,2.4,5.6,42.1,62.7
279,Keita Bates-Diop,SAS,42,19.6,1.6,0.5,1.5,35.5,0.5,1.5,36.1,53.2
280,Keldon Johnson,SAS,49,32.6,5.6,1.9,5.4,34.6,1.9,5.4,34.6,51.7
281,Kelly Olynyk,UTA,45,28.0,4.0,1.4,3.4,39.6,1.3,3.2,39.0,58.1
282,Kelly Oubre Jr.,CHA,35,32.6,5.4,1.8,5.9,31.2,1.7,5.6,31.0,46.1
283,Kemba Walker,DAL,9,16.0,0.2,0.1,0.9,12.5,0.0,0.8,0.0,12.5
284,Kendall Brown,IND,6,6.7,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
285,Kendrick Nunn,WAS,46,14.2,2.2,0.7,2.1,34.7,0.7,2.1,33.7,51.0
286,Kennedy Chandler,MEM,24,9.2,0.3,0.1,0.4,20.0,0.1,0.4,20.0,30.0
287,Kenneth Lofton Jr.,MEM,8,3.9,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0
288,Kenrich Williams,OKC,47,22.4,3.0,1.1,2.4,43.9,0.9,2.2,40.0,62.3
289,Kentavious Caldwell-Pope,DEN,53,31.3,5.6,1.9,4.1,47.5,1.8,3.7,47.7,68.9
290,Kenyon Martin Jr.,HOU,56,26.2,2.7,0.9,2.6,34.7,0.9,2.6,34.7,52.0
291,Keon Ellis,SAC,8,4.4,0.8,0.3,0.5,50.0,0.3,0.5,50.0,75.0
292,Keon Johnson,POR,26,10.2,1.5,0.5,1.4,35.1,0.5,1.4,35.1,52.7
293,Kessler Edwards,SAC,14,5.7,0.4,0.1,0.9,16.7,0.1,0.8,18.2,25.0
294,Kevin Durant,PHX,39,36.0,3.9,1.5,3.4,43.3,0.9,2.4,37.6,56.3
295,Kevin Huerter,SAC,52,30.3,5.1,1.7,4.6,38.0,1.6,4.4,36.8,55.7
296,Kevin Knox II,POR,42,14.1,2.9,1.0,2.4,40.0,1.0,2.4,40.0,60.0
297,Kevin Love,CLE,41,20.0,4.3,1.5,4.3,33.9,1.3,3.9,34.6,49.4
298,Kevin Porter Jr.,HOU,40,34.0,2.7,0.9,2.2,41.9,0.9,2.1,42.2,62.2
299,Kevon Harris,ORL,27,12.4,1.0,0.3,0.8,42.9,0.3,0.8,42.9,64.3
300,Kevon Looney,GSW,55,23.2,0.3,0.2,0.3,52.9,-,-,-,52.9
301,Khem Birch,SAS,20,8.1,0.3,0.1,0.3,40.0,0.1,0.1,50.0,50.0
302,Khris Middleton,MIL,16,21.2,2.2,0.8,2.8,26.7,0.7,2.6,26.8,38.9
303,Killian Hayes,DET,53,26.8,2.6,0.9,2.6,34.3,0.8,2.5,32.6,49.6
304,Kira Lewis Jr.,NOP,12,11.0,1.8,0.6,1.4,41.2,0.6,1.3,43.8,61.8
305,Klay Thompson,GSW,43,32.7,10.3,3.6,8.9,40.2,3.2,7.9,41.1,58.4
306,Kristaps Porzingis,WAS,46,32.6,6.0,2.1,5.6,37.5,1.8,5.0,36.8,53.7
307,Kyle Anderson,MIN,46,26.0,1.8,0.6,1.3,48.3,0.5,1.2,44.4,68.3
308,Kyle Kuzma,WAS,51,34.9,5.7,1.9,5.5,35.0,1.8,5.3,35.1,51.8
309,Kyle Lowry,MIA,44,33.3,3.8,1.3,3.8,33.3,1.3,3.8,33.5,50.0
310,Kyrie Irving,DAL,42,36.9,4.3,1.5,3.7,40.4,1.3,3.3,39.3,58.0
311,LaMelo Ball,CHA,30,35.1,6.6,2.2,5.6,39.1,2.2,5.6,39.3,58.6
312,Lamar Stevens,CLE,41,17.9,1.4,0.5,1.5,32.3,0.5,1.4,32.2,47.6
313,Landry Shamet,PHX,30,21.4,4.4,1.5,3.7,39.3,1.4,3.7,39.1,58.5
314,Larry Nance Jr.,NOP,47,22.7,1.2,0.5,1.1,40.7,0.3,0.7,37.1,52.8
315,Lauri Markkanen,UTA,52,34.2,8.6,2.9,6.7,43.4,2.8,6.5,43.0,64.2
316,LeBron James,LAL,44,36.4,4.2,1.5,4.0,37.5,1.2,3.5,35.3,52.8
317,Leandro Bolmaro,UTA,14,4.9,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
318,Lindy Waters III,OKC,21,11.1,3.1,1.0,2.7,38.6,1.0,2.7,38.6,57.9
319,Lonnie Walker IV,LAL,39,28.0,4.9,1.7,4.3,39.2,1.6,4.2,38.7,58.1
320,Luguentz Dort,OKC,48,30.1,5.0,1.7,4.5,37.4,1.7,4.4,37.7,56.1
321,Luka Doncic,DAL,47,36.5,0.9,0.3,0.8,41.7,0.3,0.7,40.0,61.1
322,Luka Garza,MIN,22,9.3,2.0,0.7,1.8,37.5,0.6,1.6,36.1,53.8
323,Luke Kennard,MEM,35,20.7,4.5,1.5,3.1,48.2,1.4,3.0,47.6,70.9
324,Luke Kornet,BOS,48,12.0,0.1,0.0,0.2,22.2,0.0,0.1,28.6,33.3
325,Malachi Flynn,TOR,40,13.8,2.2,0.7,1.8,39.7,0.7,1.8,39.7,59.6
326,Malaki Branham,SAS,42,21.4,2.8,1.0,2.9,33.1,0.9,2.8,32.5,48.8
327,Malcolm Brogdon,BOS,48,24.9,3.4,1.1,2.5,44.6,1.1,2.5,44.5,66.5
328,Malcolm Hill,CHI,4,0.6,0.0,0.0,0.0,-,-,-,-,-
329,Malik Beasley,LAL,55,26.8,6.8,2.3,6.3,36.4,2.1,6.1,35.4,53.3
330,Malik Monk,SAC,54,22.6,3.4,1.1,3.3,34.8,1.1,3.3,35.0,52.2
331,Mamadi Diakite,CLE,16,6.2,0.6,0.2,0.9,21.4,0.2,0.8,23.1,32.1
332,MarJon Beauchamp,MIL,37,14.6,2.3,0.8,2.4,31.5,0.8,2.3,32.6,47.2
333,Marcus Morris Sr.,LAC,51,29.0,5.1,1.7,4.4,38.7,1.6,4.2,38.9,57.3
334,Marcus Smart,BOS,41,32.5,4.4,1.5,4.2,35.3,1.5,4.2,34.9,52.6
335,Mark Williams,CHA,26,14.6,0.1,0.0,0.1,33.3,-,-,-,33.3
336,Markelle Fultz,ORL,35,28.7,0.9,0.3,1.0,30.6,0.3,0.9,30.3,44.4
337,Markieff Morris,DAL,27,10.6,2.3,0.8,2.0,40.7,0.7,1.8,39.6,58.3
338,Marko Simonovic,CHI,2,1.4,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
339,Marvin Bagley III,DET,25,21.3,1.4,0.5,1.6,33.3,0.3,1.1,28.6,43.6
340,Mason Plumlee,LAC,56,28.5,0.1,0.1,0.1,42.9,-,-,-,42.9
341,Matisse Thybulle,POR,49,12.1,1.2,0.4,1.2,31.7,0.4,1.2,31.7,47.5
342,Matt Ryan,MIN,32,9.5,2.8,0.9,2.5,38.0,0.9,2.3,38.7,56.3
343,Matthew Dellavedova,SAC,23,6.3,0.5,0.2,0.5,33.3,0.2,0.5,33.3,50.0
344,Max Christie,LAL,34,14.5,2.1,0.7,1.7,40.7,0.7,1.7,41.4,61.0
345,Max Strus,MIA,54,29.7,6.6,2.2,6.2,35.3,2.2,6.2,35.4,53.0
346,Maxi Kleber,DAL,22,25.7,3.3,1.1,3.0,36.9,1.1,2.9,38.1,55.4
347,McKinley Wright IV,DAL,19,10.2,0.3,0.1,0.4,25.0,0.1,0.4,25.0,37.5
348,Mfiondu Kabengele,BOS,2,7.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
349,Micah Potter,UTA,3,4.8,0.0,0.0,0.0,-,-,-,-,-
350,Michael Foster Jr.,PHI,1,1.0,0.0,0.0,0.0,-,-,-,-,-
351,Michael Porter Jr.,DEN,39,29.1,7.3,2.6,5.7,45.2,2.2,5.1,43.2,64.7
352,Mikal Bridges,BKN,56,36.4,5.3,1.8,4.8,37.9,1.6,4.1,39.6,54.8
353,Mike Conley,MIN,44,29.6,2.5,0.9,2.0,42.7,0.8,2.0,41.9,62.9
354,Mike Muscala,BOS,44,14.5,4.3,1.5,3.8,40.1,1.3,3.3,38.2,56.6
355,Miles McBride,NYK,45,13.0,1.8,0.6,2.0,31.5,0.6,1.9,30.6,46.1
356,Mitchell Robinson,NYK,38,26.9,0.0,0.0,0.0,-,-,-,-,-
357,Mo Bamba,LAL,40,17.0,3.4,1.2,2.7,43.1,1.1,2.5,42.0,62.4
358,Monte Morris,WAS,46,28.3,2.6,0.9,2.2,38.8,0.8,2.2,39.0,57.8
359,Montrezl Harrell,PHI,49,12.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
360,Moritz Wagner,ORL,35,21.3,2.9,1.0,3.1,32.4,0.9,3.0,31.1,47.7
361,Moses Brown,LAC,34,8.5,0.0,0.0,0.0,-,-,-,-,-
362,Moses Moody,GSW,41,14.7,2.3,0.8,2.2,34.8,0.8,2.1,35.6,52.2
363,Moussa Diabate,LAC,16,10.5,0.2,0.1,0.1,50.0,0.1,0.1,50.0,75.0
364,Myles Turner,IND,48,29.7,4.9,1.7,4.4,39.0,1.5,3.8,39.0,56.0
365,Naji Marshall,NOP,52,25.1,3.0,1.0,3.0,33.5,1.0,3.0,33.1,50.0
366,Nassir Little,POR,35,16.4,2.3,0.8,2.0,38.0,0.8,2.0,38.0,57.0
367,Nathan Knight,MIN,33,8.1,0.6,0.2,0.5,38.9,0.2,0.5,38.9,58.3
368,Naz Reid,MIN,51,17.9,2.8,0.9,2.6,35.1,0.9,2.6,35.6,52.6
369,Neemias Queta,SAC,4,6.1,0.0,0.0,0.0,-,-,-,-,-
370,Nerlens Noel,DET,14,10.8,0.8,0.4,0.9,41.7,0.1,0.1,50.0,45.8
371,Nic Claxton,BKN,51,29.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
372,Nick Richards,CHA,42,17.0,0.1,0.0,0.1,33.3,-,-,-,33.3
373,Nickeil Alexander-Walker,MIN,37,14.3,1.9,0.6,1.5,41.8,0.6,1.5,41.8,62.7
374,Nicolas Batum,LAC,55,21.9,4.3,1.5,3.9,37.4,1.4,3.8,37.5,55.6
375,Nikola Jokic,DEN,48,33.6,3.3,1.4,2.8,48.5,0.6,1.6,36.0,58.6
376,Nikola Jovic,MIA,15,13.6,2.0,0.7,2.7,26.8,0.5,2.3,22.9,36.6
377,Nikola Vucevic,CHI,55,33.9,7.0,2.7,6.6,40.4,1.7,4.6,36.4,53.0
378,Noah Vonleh,BOS,23,7.5,0.1,0.0,0.1,33.3,0.0,0.1,33.3,50.0
379,Norman Powell,LAC,49,25.8,4.3,1.5,3.4,42.6,1.4,3.2,43.4,63.0
380,O.G. Anunoby,TOR,45,35.8,5.4,1.8,4.6,39.5,1.8,4.5,39.2,59.0
381,Obi Toppin,NYK,42,15.0,3.5,1.2,3.1,37.7,1.1,3.0,37.0,55.8
382,Ochai Agbaji,UTA,34,13.8,2.1,0.7,1.8,39.3,0.7,1.8,39.3,59.0
383,Onyeka Okongwu,ATL,54,24.2,0.8,0.4,0.9,45.8,0.0,0.1,25.0,46.9
384,Orlando Robinson,MIA,26,14.2,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.0
385,Oshae Brissett,IND,48,16.2,2.2,0.7,2.3,32.1,0.7,2.3,32.1,48.2
386,Otto Porter Jr.,TOR,8,18.3,2.3,0.8,2.0,37.5,0.8,2.0,37.5,56.3
387,Ousmane Dieng,OKC,19,15.0,2.1,0.7,2.2,31.0,0.7,2.2,31.0,46.4
388,P.J. Tucker,PHI,52,26.2,2.2,0.8,1.8,42.1,0.7,1.7,40.2,60.5
389,P.J. Washington,CHA,56,32.8,4.8,1.6,4.9,33.1,1.6,4.7,33.2,49.1
390,PJ Dozier,SAC,4,2.6,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0
391,Paolo Banchero,ORL,49,33.7,2.2,0.7,2.3,31.9,0.7,2.2,32.4,47.3
392,Pascal Siakam,TOR,47,37.6,3.4,1.2,3.5,33.5,1.1,3.1,35.4,49.1
393,Pat Connaughton,MIL,40,25.2,5.8,1.9,5.6,34.7,1.9,5.6,34.7,52.0
394,Patrick Baldwin Jr.,GSW,15,8.5,4.0,1.3,3.1,42.6,1.3,3.1,43.5,63.8
395,Patrick Beverley,ORL,45,26.9,2.9,1.0,2.9,33.3,1.0,2.9,33.6,50.0
396,Patrick Williams,CHI,55,29.0,4.0,1.4,3.3,41.0,1.3,3.2,40.6,60.4
397,Patty Mills,BKN,35,13.5,2.8,0.9,2.6,36.3,0.9,2.6,36.7,54.4
398,Paul George,LAC,42,34.2,4.5,1.6,4.1,39.0,1.4,3.6,38.0,55.5
399,Paul Reed,PHI,41,9.4,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0
400,Payton Pritchard,BOS,40,12.6,2.2,0.8,2.0,37.5,0.7,2.0,37.2,55.6
401,Peyton Watson,DEN,10,3.6,0.3,0.1,0.2,50.0,0.1,0.2,50.0,75.0
402,Precious Achiuwa,TOR,33,23.0,1.6,0.6,2.2,26.4,0.5,1.9,25.0,37.5
403,Quentin Grimes,NYK,46,30.7,5.0,1.7,4.8,35.6,1.7,4.7,35.2,53.0
404,R.J. Hampton,ORL,26,13.9,1.6,0.5,1.5,35.9,0.5,1.5,36.8,53.8
405,RJ Barrett,NYK,50,34.8,5.2,1.7,5.1,34.4,1.7,4.8,34.7,51.0
406,Raul Neto,CLE,38,10.3,0.7,0.2,0.7,32.1,0.2,0.7,32.1,48.2
407,Reggie Bullock,DAL,55,30.1,5.3,1.8,4.7,37.9,1.8,4.6,38.5,56.8
408,Reggie Jackson,CHA,52,25.7,3.8,1.3,3.0,42.6,1.2,2.9,42.1,63.2
409,Richaun Holmes,SAC,33,9.1,0.6,0.3,0.4,69.2,0.1,0.1,75.0,80.8
410,Ricky Rubio,CLE,12,16.3,2.5,0.8,2.0,41.7,0.8,2.0,41.7,62.5
411,Robert Covington,LAC,36,16.2,2.8,0.9,2.8,34.0,0.9,2.8,34.0,51.0
412,Robert Williams III,BOS,21,23.7,0.2,0.1,0.1,66.7,-,-,-,66.7
413,Robin Lopez,CLE,30,7.9,0.3,0.1,0.1,75.0,0.1,0.1,66.7,100
414,Rodney McGruder,DET,21,10.4,1.9,0.6,1.6,38.2,0.6,1.6,38.2,57.4
415,Romeo Langford,SAS,32,20.2,1.3,0.4,1.3,33.3,0.4,1.3,31.7,48.8
416,Ron Harper Jr.,TOR,3,3.1,2.0,0.7,0.7,100,0.7,0.7,100,150.0
417,Royce O'Neale,BKN,52,34.1,5.9,2.0,4.8,40.8,2.0,4.8,41.0,61.2
418,Rudy Gay,UTA,42,14.7,1.7,0.6,2.1,28.4,0.5,1.9,24.7,39.8
419,Rudy Gobert,MIN,48,30.4,0.1,0.1,0.2,33.3,0.0,0.0,0.0,33.3
420,Rui Hachimura,LAL,38,24.9,3.1,1.1,3.1,35.0,0.9,2.8,33.0,50.0
421,Russell Westbrook,UTA,52,28.7,2.1,0.7,2.2,31.0,0.7,2.2,31.3,46.6
422,Ryan Arcidiacono,POR,11,2.4,0.3,0.1,0.3,33.3,0.1,0.3,33.3,50.0
423,Ryan Rollins,GSW,12,5.2,0.8,0.3,0.6,42.9,0.3,0.6,42.9,64.3
424,Saben Lee,PHX,18,15.6,1.0,0.3,0.7,50.0,0.3,0.7,50.0,75.0
425,Saddiq Bey,ATL,52,28.8,4.3,1.5,3.9,37.3,1.4,3.8,37.2,55.4
426,Sam Hauser,BOS,54,15.0,4.6,1.6,3.7,42.4,1.5,3.6,42.6,63.4
427,Sandro Mamukelashvili,MIL,23,8.6,0.9,0.3,1.3,24.1,0.3,1.2,25.0,36.2
428,Santi Aldama,MEM,52,22.0,3.9,1.3,3.5,38.3,1.3,3.4,37.1,56.4
429,Scottie Barnes,TOR,54,35.1,2.2,0.8,2.6,29.5,0.7,2.2,31.4,43.2
430,Scotty Pippen Jr.,LAL,6,5.3,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
431,Serge Ibaka,IND,16,11.6,0.9,0.3,1.1,27.8,0.3,1.1,29.4,41.7
432,Seth Curry,BKN,39,23.2,4.3,1.5,3.4,42.5,1.3,3.1,43.0,61.9
433,Shaedon Sharpe,POR,55,20.1,2.3,0.8,1.8,42.4,0.7,1.7,43.6,63.1
434,Shai Gilgeous-Alexander,OKC,51,35.5,1.0,0.4,1.0,36.7,0.3,0.8,33.3,51.0
435,Shake Milton,PHI,50,21.9,2.1,0.7,1.8,41.1,0.7,1.7,38.4,59.4
436,Simone Fontecchio,UTA,28,9.2,1.8,0.6,1.7,35.4,0.6,1.7,35.4,53.1
437,Spencer Dinwiddie,BKN,54,34.2,3.9,1.3,3.0,43.8,1.3,2.9,44.3,65.6
438,Stanley Johnson,SAS,29,15.7,1.6,0.6,1.2,45.7,0.5,1.1,43.8,65.7
439,Stephen Curry,GSW,38,34.5,6.2,2.1,5.3,39.8,2.0,5.1,39.2,58.7
440,Sterling Brown,LAL,4,6.1,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0
441,Steven Adams,MEM,42,27.0,0.1,0.0,0.1,33.3,0.0,0.0,0.0,33.3
442,Svi Mykhailiuk,CHA,13,3.1,0.7,0.2,0.4,60.0,0.2,0.4,60.0,90.0
443,T.J. McConnell,IND,54,19.6,0.5,0.2,0.5,31.0,0.2,0.5,36.0,46.6
444,T.J. Warren,PHX,26,18.8,2.1,0.8,1.9,40.8,0.6,1.6,35.7,56.1
445,Taj Gibson,WAS,35,9.8,0.4,0.2,0.7,25.0,0.1,0.4,21.4,31.3
446,Talen Horton-Tucker,UTA,43,15.9,1.0,0.3,1.5,22.2,0.3,1.4,23.0,33.3
447,Tari Eason,HOU,56,19.4,2.0,0.7,1.9,35.2,0.7,1.8,36.6,52.9
448,Taurean Prince,MIN,35,21.2,3.7,1.2,2.9,42.6,1.2,2.9,42.0,63.4
449,Terance Mann,LAC,58,23.3,1.9,0.6,1.7,36.6,0.6,1.7,37.0,55.0
450,Terence Davis,SAC,42,13.2,2.8,1.0,2.7,34.8,0.9,2.7,34.2,51.7
451,Terrence Ross,ORL,42,22.5,3.5,1.2,3.1,38.0,1.1,2.8,39.5,56.2
452,Terry Rozier,CHA,47,35.8,4.3,1.4,4.0,36.6,1.4,3.8,35.6,53.8
453,Terry Taylor,IND,26,8.8,0.5,0.2,0.7,23.5,0.2,0.7,23.5,35.3
454,Thaddeus Young,TOR,45,16.1,0.4,0.1,0.7,18.2,0.1,0.6,17.2,25.8
455,Thanasis Antetokounmpo,MIL,24,4.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
456,Theo Maledon,CHA,36,16.1,1.4,0.5,1.0,47.2,0.4,0.9,45.5,68.1
457,Theo Pinson,DAL,29,6.3,1.0,0.3,1.0,34.5,0.3,1.0,34.5,51.7
458,Thomas Bryant,DEN,41,21.4,2.6,1.0,2.0,51.2,0.5,1.2,43.8,64.0
459,Tim Hardaway Jr.,DAL,53,30.5,6.8,2.3,6.4,36.1,2.2,6.2,35.6,53.2
460,Tobias Harris,PHI,50,33.8,4.8,1.6,4.6,36.0,1.6,4.3,36.3,53.1
461,Tony Bradley,CHI,11,2.7,0.5,0.2,0.5,40.0,0.2,0.4,50.0,60.0
462,Torrey Craig,PHX,55,25.8,3.7,1.3,3.2,39.2,1.2,3.1,39.6,58.2
463,Trae Young,ATL,49,35.6,1.6,0.5,1.5,35.6,0.5,1.4,37.7,53.4
464,Tre Jones,SAS,51,29.4,1.8,0.6,2.0,31.0,0.6,1.9,30.6,46.0
465,Tre Mann,OKC,50,18.6,1.5,0.5,1.6,32.1,0.5,1.6,31.3,47.5
466,Trendon Watford,POR,40,16.2,1.0,0.4,0.8,43.8,0.3,0.7,44.8,64.1
467,Trent Forrest,ATL,18,13.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
468,Trevelin Queen,IND,7,10.0,0.4,0.1,0.7,20.0,0.1,0.7,20.0,30.0
469,Trevor Hudgins,HOU,2,4.8,1.5,0.5,0.5,100,0.5,0.5,100,150.0
470,Trevor Keels,NYK,1,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
471,Trey Lyles,SAC,49,15.7,3.1,1.0,2.8,37.8,1.0,2.8,37.8,56.7
472,Trey Murphy III,NOP,54,29.5,6.2,2.1,5.2,39.6,2.0,5.1,40.1,59.0
473,Troy Brown Jr.,LAL,50,24.4,3.4,1.1,3.2,36.1,1.1,3.1,35.7,53.5
474,Ty Jerome,GSW,33,17.8,1.8,0.6,1.6,37.7,0.6,1.6,37.7,56.6
475,TyTy Washington Jr.,HOU,21,12.0,0.6,0.2,1.4,13.8,0.2,1.4,13.8,20.7
476,Tyler Dorsey,DAL,3,2.8,1.0,0.3,0.7,50.0,0.3,0.7,50.0,75.0
477,Tyler Herro,MIA,44,35.2,4.3,1.5,3.9,37.6,1.4,3.8,36.1,54.9
478,Tyrese Haliburton,IND,45,33.3,2.2,0.7,1.9,38.8,0.7,1.9,38.8,58.2
479,Tyrese Martin,ATL,12,3.6,0.0,0.0,0.4,0.0,0.0,0.3,0.0,0.0
480,Tyrese Maxey,PHI,35,32.8,4.5,1.5,3.7,41.1,1.5,3.6,41.7,61.6
481,Tyus Jones,MEM,55,23.5,3.3,1.1,2.9,38.6,1.1,2.9,38.6,57.9
482,Udoka Azubuike,UTA,21,5.3,0.0,0.0,0.0,0.0,-,-,-,0.0
483,Udonis Haslem,MIA,6,7.9,0.3,0.2,1.2,14.3,0.0,0.3,0.0,14.3
484,Usman Garuba,HOU,49,13.7,0.9,0.3,0.6,48.3,0.3,0.6,48.3,72.4
485,Vernon Carey Jr.,WAS,9,2.6,0.0,0.0,0.2,0.0,-,-,-,0.0
486,Victor Oladipo,MIA,26,28.4,2.7,0.9,2.9,30.3,0.9,2.9,30.3,45.4
487,Vince Williams Jr.,MEM,9,5.4,0.3,0.1,1.0,11.1,0.1,1.0,11.1,16.7
488,Vit Krejci,ATL,20,5.8,0.5,0.2,0.7,21.4,0.2,0.7,21.4,32.1
489,Vlatko Cancar,DEN,41,15.3,2.6,0.9,1.9,46.2,0.8,1.8,45.9,67.9
490,Walker Kessler,UTA,54,20.8,0.0,0.0,0.0,50.0,-,-,-,50.0
491,Wendell Carter Jr.,ORL,36,30.0,3.9,1.4,3.9,35.7,1.2,3.3,35.0,50.7
492,Wendell Moore Jr.,MIN,24,5.8,0.1,0.0,0.6,7.1,0.0,0.6,7.1,10.7
493,Wenyen Gabriel,LAL,43,15.7,0.7,0.2,0.7,31.3,0.2,0.6,30.8,43.8
494,Wesley Matthews,MIL,37,15.6,2.1,0.7,2.2,32.1,0.7,2.2,32.1,48.1
495,Will Barton,WAS,40,19.6,2.7,0.9,2.1,44.0,0.9,1.9,45.5,64.9
496,Willy Hernangomez,NOP,28,12.7,0.2,0.1,0.4,16.7,0.0,0.3,11.1,20.8
497,Xavier Tillman,MEM,36,14.5,0.5,0.2,0.5,38.9,0.1,0.3,33.3,47.2
498,Yuta Watanabe,BKN,41,18.6,3.8,1.3,2.6,50.5,1.2,2.5,50.0,74.8
499,Zach Collins,SAS,45,20.6,2.2,0.8,2.1,39.4,0.6,1.5,37.3,52.7
500,Zach LaVine,CHI,51,35.9,4.7,1.6,3.5,44.2,1.5,3.4,44.6,65.7
501,Zeke Nnaji,DEN,44,13.3,0.9,0.3,1.0,30.4,0.3,1.0,29.5,44.6
502,Ziaire Williams,MEM,28,17.4,1.6,0.5,2.5,21.4,0.5,2.4,20.9,31.4
503,Zion Williamson,NOP,29,33.0,0.6,0.2,0.5,42.9,0.2,0.5,42.9,64.3
